"","Odd.radio","2.5%CI","97.5%CI","p.value"
"X1797",0.0377758466751492,0.00461402408883363,0.309277664041219,0.0022585507164495
"X1810",0.923257790037172,0.46603534704561,1.82905642730335,0.818931970130224
"X1820",0.247140835813396,0.074908197448443,0.815379288342672,0.0217258342387714
"X1835",3.3014487644437,1.1705906948848,9.31116571477571,0.0239616299143929
"X1838",0.305065849563917,0.0795689246705769,1.16961707042609,0.0833631132310926
"X1862",0.32173423396,0.133354510947015,0.776223590538731,0.0116112793540682
"X1867",0.137556369792726,0.0410552374203503,0.460885286737471,0.00130148620297246
"X1868",0.12384620416426,0.0195975911814644,0.782641200332942,0.0263814623850198
"X1876",1.55528140960403,0.565093829315498,4.28052853804814,0.392536030237385
"X1885",1.84962075681332e+26,0,Inf,0.999606421677041
"X1888",2.26929076732009,0.77127199991322,6.67686702904242,0.136669319645188
"X1889",0.00196280701769997,1.39623758872875e-05,0.275928066958861,0.0135007273064939
"X1892",1.18431062890924,0.571483182804106,2.45430085775276,0.649103917974871
"X1895",4.1143347817396e+28,0,Inf,0.999580204347102
"X1900",1.71853439115531,0.772420302030952,3.82351479604843,0.184473451991053
"X1904",0.90568665222307,0.455360460938044,1.80136042186288,0.777656974580338
"X1909",7.62092918687194,1.8535378083838,31.3338964053604,0.00487013230663481
"X1911",0.408517579120562,0.182824012944374,0.912826547031881,0.0290838409550694
"X1915",0.221923491997746,0.0567526964114053,0.867800816783329,0.0304793243683637
"X1921",8.11559889268804,2.06372728192413,31.9145586550523,0.00272579245935691
"X1929",6.1749007182132,1.87478736314955,20.3379858586919,0.00275857257102956
"X1933",8.78684513550736e+33,0,Inf,0.999538886178661
"X1948",0.851293478214361,0.427037345402494,1.69704264475337,0.647380283349954
"X1949",5.23515402469576,0.898665431792273,30.4972648248289,0.0655973230532212
"X1951",24.6481801556787,2.74337338509838,221.454647146038,0.00422397865864688
"X1955",15.6566340876535,2.46987749667103,99.2479146374935,0.00350449310793502
"X1956",1.27325829175223e-34,0,Inf,0.999529149820125
"X1959",0.969478015868761,0.489852501397633,1.9187155737108,0.929083187791562
"X1960",1.68239710053428,0.78973577150375,3.58405951207786,0.177586194172932
"X1973",0.333954596064318,0.124103494378169,0.898650539948859,0.0298868318585736
"X1983",1.77863545054543,0.803061010840551,3.93935706407378,0.155784895102305
"X1987",3625.98072332846,1.98904463380072,6610076.00459248,0.0323943748628881
"X1989",1.8825795238547,0.210995783177395,16.797044994294,0.57100398337218
"X1992",0.309956274007438,0.114236366007437,0.841000945270962,0.0214468826284664
"X1993",4.81203627837447,1.24385670799604,18.616045558574,0.0228377198269764
"X2006",0.25627949463516,0.0907860460224053,0.7234501583453,0.0101285447157928
"X2007",72.8085430107376,2.4478129812806,2165.6409112485,0.0132427565454307
"X2024",1.04746431981603,0.528194082476503,2.07723171782498,0.894390394798235
"X2026",1.187942796949,0.597937017470973,2.3601283205242,0.62292253375441
"X2031",92.3787025337628,4.05266246672864,2105.73289828157,0.00455025355905941
"X2032",0.244239683317912,0.0816990251691792,0.730155871305767,0.0116398047292173
"X2037",0.00446677359752011,7.61368107602822e-05,0.262055452182284,0.00919756299480262
"X2042",2.31880472995931,1.03474501308711,5.1963095329545,0.0410559436251107
"X2052",0.754819010671958,0.373245593272226,1.52647947930693,0.433725116405841
"X2054",28.1887558942215,3.00220836745711,264.673820603945,0.0034766632477803
"X2060",5.26704321223341,1.69906312999527,16.3276712382142,0.00399831984626885
"X2069",0.143635967199073,0.0308825807754263,0.668055925223383,0.0133471735721578
"X2083",1.10005234359521,0.554281663031872,2.18321340819772,0.785104347679095
