"","Odd.radio","2.5%CI","97.5%CI","p.value"
"X868",0.804873104121632,0.392416325222373,1.65085056889844,0.553674811974961
"X869",0.551287901256691,0.248123533699784,1.22486708753605,0.143735314494053
"X884",0.867067538145833,0.425934492306182,1.76507451095518,0.694096544879643
"X886",1.47645236467871,0.710627015268199,3.06758895782008,0.296312123263173
"X898",0.402688490604316,0.109729865677547,1.47779293689925,0.170301593504498
"X899",1.14857169043023,0.564368287265835,2.33751073159851,0.702397891165103
"X919",0.839110891713144,0.412613991859701,1.7064547070208,0.628135507624371
"X950",1.15477201810062,0.562047644377861,2.37257183999811,0.69528223566021
"X951",1.25775847977765,0.606798821470405,2.6070525147349,0.537447886089202
"X954",1.01889291447435,0.503847922552563,2.06042880142615,0.958453577636242
"X990",0.496767509165755,0.218308579458298,1.13040888624301,0.0953566771136085
"X995",0.975914097237083,0.48252096786202,1.9738174890224,0.945909523276402
"X997",0.560922766028599,0.227914452672307,1.38049318838745,0.208292895367757
"X1015",0.439491730520056,0.181825352460831,1.06229950103973,0.0678826406751749
"X1016",0.420756134151319,0.158176502252038,1.11922897462908,0.0828581060480286
"X1029",0.891865463944595,0.439583681965535,1.80949393348835,0.751212579121378
"X1045",0.549099906115519,0.244482174088191,1.23326253957194,0.146466428714301
"X1050",0.828234614761894,0.406602104671564,1.68708565255431,0.603632528252116
"X1051",1.28858826055811,0.63076533298035,2.63245238510898,0.486646232408153
"X1055",1.7595868383888,0.810587137434634,3.81963357033997,0.153014593648686
"X1070",0.848044100889544,0.415667068007204,1.73017987809679,0.650506711744101
"X1072",0.584745310562881,0.273913944723208,1.24830109898494,0.165503700151709
"X1090",0.958031347449446,0.473509041042064,1.93834538127492,0.905079586774418
"X1103",0.951227948067573,0.47008631358209,1.924826533004,0.889415794224129
"X1114",1.2179182775467,0.597698897619471,2.48172606088138,0.587239189174191
"X1116",0.939155459168793,0.463975483374605,1.90099047921984,0.861484805357998
"X1128",1.31344928268331,0.640059702876015,2.69529390841134,0.457228030234029
"X1130",808907.176544735,23.4730613362608,27875819472.0335,0.0107091753962549
"X1134",0.945396233157227,0.467223616569516,1.91294704713389,0.875912187534915
"X1154",0.55327919057051,0.254860000787775,1.20112164236108,0.134489866949916
"X1159",0.450442693841629,0.197201269817071,1.02889104427937,0.0584354278394053
"X1167",1.82842335379215,0.811785861225982,4.11824364080896,0.145209671546162
"X1186",1.03740587009627,0.512922742837474,2.09819305994626,0.918606213371319
"X1188",1.13716481948654,0.552543491625134,2.34034758580627,0.72704758946463
"X1212",2.33706053793726,0.973565430671736,5.61015396182983,0.0574282983354493
"X1213",1.16698827876174,0.572555354273018,2.37856764870614,0.670790714575607
"X1221",0.557605010059058,0.25667957798585,1.21132873009516,0.14003701248541
"X1222",0.582569702214671,0.268955685461513,1.26187129064076,0.170636586178431
"X1226",0.613782024299561,0.268610674859552,1.40250708036919,0.246981655976623
"X1228",1.43597311107727,0.665177305697074,3.09995358842864,0.356737483951132
"X1237",0.461886157497023,0.169842228070804,1.25609999886735,0.130204118800409
"X1256",1.21198925789987,0.594908229922361,2.4691505132756,0.596422169886478
"X1264",0.339080444701376,0.0923176542217419,1.24543402828151,0.103240980252099
"X1268",0.796880763023248,0.387584345825184,1.63840195641682,0.53695805683067
"X1269",0.71920762025504,0.340736978521175,1.51806124265662,0.38715836463546
"X1271",0.00247259643809011,1.15880444951459e-05,0.527589719578386,0.0282576489752324
"X1284",1.51493070986519,0.664255492658122,3.45501855996523,0.323414096344761
"X1285",1.02926298629085,0.508946903291025,2.08151830396853,0.936020527485407
"X1292",0.999834853889681,0.494495140467857,2.02159668163125,0.999633144442077
"X1298",1.24069627300931,0.577798760716002,2.66412347432464,0.580160687273893
"X1303",0.711368688761221,0.333426307079209,1.51771291168589,0.37838080321752
"X1320",0.947968428858785,0.468455214594115,1.91831388383969,0.881885477010316
"X1325",0.185561043935952,0.0564996194906986,0.609435980932029,0.00549913013920554
"X1329",0.581475985295019,0.25555844085842,1.32304110300207,0.196143825267685
"X1332",0.464585797101503,0.204462533122455,1.05564554821968,0.0671479508001966
"X1336",1.03751187824592,0.51297960200396,2.09838927960546,0.918379528985002
"X1348",0.13779673780976,0.0352767290395876,0.538256847161296,0.00435795033051755
"X1349",1.39838149627604,0.668075220863807,2.92702191019571,0.373609783992655
"X1350",0.0729721520478158,0.0115610644468341,0.460592101962354,0.00535755573892791
"X1364",338.443331168045,2.83163060742389,40451.5645903158,0.0170105074721969
"X1380",1.4039920451228,0.648928573684775,3.03761267834946,0.38881870001089
"X1386",1.27343449136125,0.6210881342023,2.61095859748029,0.509355242756565
"X1389",0.368374248879248,0.151868060562345,0.89353605185234,0.0271747417275863
"X1410",0.716983235555442,0.325326113142548,1.58015277378703,0.409254900145018
"X1413",1.44867597522946,0.696519397676002,3.01307054506937,0.321182298398572
"X1415",0.40609715451177,0.157598754585377,1.046422602364,0.0620361534205704
"X1425",0.0221791591993224,0.00180222701582311,0.272948467906648,0.00294046653061994
"X1444",0.793889867593469,0.386165187713512,1.63210237981149,0.530184020607582
"X1445",1.10780380121999,0.545194458188612,2.25099364743158,0.777156281779095
"X1453",1.12972093194649,0.556994537026756,2.29134991321602,0.73532181091964
"X1475",1.39702200121193,0.670906738045523,2.9090041300759,0.371619895480498
"X1484",1.51140092232724,0.719434140851787,3.17517979520272,0.275466505874413
"X1506",0.983495448197672,0.486281947124574,1.98909974418143,0.963061376308982
"X1510",25.2386053160573,2.77288634134106,229.719909108013,0.00416829096328177
"X1511",2.05495660200474,0.618993247996742,6.82212067706611,0.239395626711976
"X1513",1.19005799513678,0.584945020465361,2.4211472569888,0.631098188228063
"X1514",2.30039397177944,1.02211596041581,5.17731121549691,0.0441300626383655
"X1534",1.15198481974423,0.563274765456556,2.35598877547001,0.698316675740076
"X1557",0.632137111723534,0.298025228192823,1.34081711954812,0.23188040370783
"X1595",1.13010640836243,0.556219142446367,2.29611028596516,0.735234220711903
"X1601",0.885736449523507,0.436544712891133,1.79713334017667,0.736776425869609
"X1607",0.996734522682732,0.492959661678311,2.01533672212694,0.992734943927391
"X1618",8.64742647717792,2.09902852028121,35.6250446126285,0.00282200759219043
"X1649",0.208916863221747,0.0518959863272897,0.84103335975065,0.0275493305532346
"X1658",0.279784617126721,0.106824933092558,0.732782410571894,0.00951697550806142
"X1694",2.53123113614913,0.989776510388243,6.4733108912613,0.0525561582668643
"X1696",2.2618164853465,0.989050579840133,5.17244913218907,0.0531239186158727
"X1739",1.0942756472597,0.539976863155883,2.21757499976431,0.802586079340273
"X1741",1.33429191480121,0.635958671605537,2.79945064576172,0.445571777763582
"X1774",0.7629814666472,0.37045670353183,1.57141364401601,0.463025254459721
"X1775",1.72921267959667,0.801036501950346,3.73288418692215,0.163034500354119
"X1776",0.890001070604895,0.439036367547157,1.80418289742883,0.746524769388192
"X1785",0.576356962333993,0.260829624776975,1.27357982558503,0.173142156396811
"X1800",1.86627949654382,0.836907229949591,4.16175059143611,0.127289341790299
"X1812",0.41540316559659,0.182215243294698,0.947010726806134,0.0366631702890163
"X1813",0.665797098373412,0.314099782779594,1.41128966177449,0.288588390311847
"X1832",1.04852839414043,0.517438888506547,2.12471814109657,0.895371134645338
"X1836",0.920678144055924,0.454337740863992,1.86567869825282,0.818596018913487
"X1837",1.41373078134778,0.675252754518678,2.95983201661257,0.358403165530063
"X1847",21.9927586335793,2.36238213704524,204.743095848092,0.00662294210872686
"X1862",1.21258173656297,0.590130720453116,2.49157418328788,0.599865199376229
"X1868",8.25976019873294,0.944145095757682,72.2596969969143,0.056383501630073
"X1870",0.0467466106656453,0.0061121374770872,0.357525598355296,0.0031684790751365
"X1882",0.370577453807168,0.150318303599987,0.913579025184103,0.0310574420531941
"X1892",0.986847180179221,0.488023109075933,1.99553533207001,0.970601721930984
"X1893",2.4858157030771,1.06294287013865,5.81336954530647,0.0356561411743621
"X1896",121.927183618078,2.40355630640484,6185.10082972551,0.0164960435045926
"X1898",1.08246931915974,0.533207235769912,2.19753174435121,0.826377030766208
"X1911",0.171108529457564,0.0421050133354764,0.695359686027252,0.0135914622570685
"X1921",0.734321761094985,0.336267300844887,1.60357087193076,0.4383722455751
"X1928",0.0384093852692038,0.0041368763401291,0.356617108045365,0.00414489841884427
"X1942",0.400658602395158,0.169233581792725,0.948554737025261,0.0375149597996535
"X1949",1.28683802177379,0.626011861858076,2.6452407616808,0.492735140317725
"X1951",0.880691249375582,0.433839736133007,1.78779630386123,0.725063698082517
