"","Odd.radio","2.5%CI","97.5%CI","p.value"
"X1415",0.657132269119974,0.315428810690505,1.36900246421201,0.262180826377067
"X1425",1.07534464911028,0.541815575739964,2.13424302686547,0.835458101643623
"X1444",1.10611520518727,0.556185670999925,2.19978850758032,0.773712072913564
"X1445",0.954916462261761,0.482097267853885,1.89145533630132,0.89475459765036
"X1453",0.893133679683946,0.449790905487423,1.77346353617657,0.746745697608855
"X1475",1.03559870110032,0.522681943924453,2.05184947019269,0.920130624423908
"X1484",1.06414454800015,0.536561893310938,2.11048088422897,0.858756141127488
"X1506",0.839732539244664,0.410639413550661,1.71720179358599,0.632241406046318
"X1510",0.579213622655542,0.267639084782928,1.25351056607393,0.165632965705921
"X1511",0.892474282364464,0.449533117339256,1.77186132447023,0.745088698109113
"X1513",5.02939896273646,1.52049502715828,16.6359333470818,0.00813144551007544
"X1514",1.03349403171612,0.521423569381708,2.04844962198271,0.924802771339325
"X1534",0.770053142532649,0.376108644986878,1.57662380332975,0.474795396515811
"X1557",1.05354638816357,0.531118674106642,2.08985307074635,0.88134320656531
"X1595",2.10512393095591,0.948548634625512,4.67192361352439,0.0672304317759392
"X1601",0.746942549420366,0.370575287758087,1.50555957335938,0.414579200711759
"X1607",1.93781285992513,0.88775938161622,4.22988340968561,0.0966988252219731
"X1618",0.907238862652585,0.457560993234207,1.79884729266214,0.780434562661069
"X1649",0.978337178887713,0.494089567757377,1.9371864901709,0.949896933935922
"X1658",0.823487749691734,0.41195414378261,1.64613485293695,0.582621637394064
"X1694",0.294046800131716,0.11180056781702,0.77337282230277,0.013105630177892
"X1696",0.779036574014877,0.387602690676555,1.56577340212346,0.483254223750791
"X1739",0.887707124814068,0.447539179271701,1.76079319072811,0.733192676604144
"X1741",1.06851780778359,0.537398289987032,2.12455143014726,0.850096750736621
"X1774",3.89763051986105,1.37406872197951,11.0558689142324,0.0105458878007862
"X1775",1.26167332255882,0.627780380514416,2.53563128486468,0.513956041274304
"X1776",0.799920936070841,0.400707149470429,1.59686071189422,0.526758629658834
"X1785",1.98040518991345,0.863493123603456,4.54202194438926,0.106648576322137
"X1800",0.874587789511436,0.440035192813616,1.73827869691888,0.702191342670653
"X1812",0.657247620726246,0.318867729061158,1.35471355543621,0.255407309647791
"X1813",1.36618349447876,0.667607328426632,2.79574124056567,0.393080033722685
"X1832",1.0261562199294,0.517118579439841,2.03627684164905,0.941132572978949
"X1836",1.81759722427265,0.818420313617493,4.03662960793479,0.142165219439221
