"","V1"
"1",0.00068423230755946
"2",0.383930848247941
"3",0.578380476655747
"4",7.38183840905886e-06
"5",0.000223326477998291
"6",0.000873972381579402
"7",0.568939678438934
"8",3.06788341531188e-11
"9",0.0910751245739015
"10",0.29486348833692
"11",3.65005749907186e-05
"12",0.0532960787984106
"13",0.0395888280758024
"14",0.0354537269768786
"15",0.160673728867091
"16",0.646237226656119
"17",0.540017908432212
"18",0.00026581477410501
"19",0.318317576559565
"20",0.311151661379013
"21",0.029037468023083
"22",0.0195821643253226
"23",0.753930468589823
"24",0.00011259000755131
"25",0.0494805190261188
"26",0.000120830985225117
"27",1.58207970092337e-06
"28",0.288012936947708
"29",0.147278088058263
"30",0.0034324640592077
"31",3.67302409126786e-06
"32",0.00210592041318697
"33",0.60028515525438
"34",7.40401908822128e-06
"35",0.619727427667119
"36",0.0957518465251966
"37",0.00114389160334223
"38",0.308547758451379
"39",1.39282920528563e-11
"40",0.803826449827589
"41",0.000553531333350805
"42",0.838334731067192
"43",0.139810474115495
"44",0.719013120353942
"45",0.000236975824338422
"46",2.13195279788466e-05
"47",6.47240018666396e-12
"48",0.309093622855625
"49",1.60718567957867e-07
"50",0.476337449874189
"51",1.05073098162863e-05
"52",0.00535828430286036
"53",0.877342312935606
"54",2.34954414656998e-06
"55",6.44557360840837e-09
"56",2.16338935044721e-06
"57",0.449044866943033
"58",0.00025546935601108
"59",0.00410391293483183
"60",0.463592154572747
"61",1.5472565579042e-07
"62",0.551255669420599
"63",1.61741799507175e-05
"64",0.87756953878849
"65",0.535515649992105
"66",0.0991746766877343
"67",0.00751157385515209
"68",0.0135445676908135
"69",0.593003103929961
"70",0.329200169697789
"71",0.168511254576201
"72",0.0440692142156396
"73",0.512650618839356
"74",1.63072016789093e-06
"75",0.102251038672963
"76",0.508064252445119
"77",0.000114923034798376
"78",0.46307653352475
"79",0.0729200856702148
"80",0.101357110421396
"81",0.161180211001797
"82",0.600994243958495
"83",0.00162711628283943
"84",0.911382584902659
"85",0.198998863573171
"86",0.0403582907955053
"87",0.831865923096542
"88",0.0535489291376334
"89",4.32757274574503e-05
"90",0.0102637207439688
"91",6.54443722853172e-05
"92",0.109035522124819
"93",0.0026233149335153
"94",0.0182882694391772
"95",0.849991249741075
"96",0.674370183745003
"97",0.912879711725118
"98",0.336998805867887
"99",0.369113192908866
"100",0.00188845533859193
"101",0.00891891703943343
"102",0.200289670168798
"103",0.312468678734217
"104",0.00959773305438745
"105",0.126587944992399
"106",0.00523889886400142
"107",0.994296956983071
"108",0.757394613594361
"109",3.71058853764485e-06
"110",0.681786798340945
"111",0.727187012417708
"112",0.68201927795001
"113",0.845380723701653
"114",0.49394870393792
"115",0.761723450363518
"116",2.20767829926394e-08
"117",0.149213901894721
"118",0.0248860395421482
"119",0.888246260637498
"120",1.38070582232738e-12
"121",0.689445315923409
"122",2.02028620073862e-10
"123",6.50697043008183e-08
"124",0.222160165615662
"125",0.446772697817629
"126",1.55650432314965e-06
"127",0.478668168579754
"128",0.0677618453618671
"129",0.142992104659638
"130",1.94724489867074e-10
"131",0.99923316004949
"132",0.179203049625752
"133",0.564832552157841
"134",0.0349157591129029
"135",0.522979858279272
"136",0.3203564219503
"137",9.46711841527623e-06
"138",0.385954116271875
"139",0.11053101643179
"140",0.00032565974216742
"141",0.0804837136037046
"142",0.525825928981247
"143",0.00250775361061552
"144",0.0595369724526063
"145",0.000553973482280524
"146",7.02796234111599e-05
"147",7.27093289796416e-08
"148",3.01050498689743e-06
"149",0.00333670398451058
"150",0.000135201676581826
"151",0.0707433196450011
"152",0.847736350053487
"153",0.00243339096681481
"154",0.0751429541752299
"155",0.533620833794167
"156",0.021443393440147
"157",4.303811230533e-06
"158",0.0159041489602284
"159",0.0918087674567784
"160",0.342192308482394
"161",0.0030912864427111
"162",0.437699012947467
"163",5.22518159142464e-08
"164",0.296910646932474
"165",0.903644433248276
"166",7.76719725140662e-08
"167",7.06400572301381e-07
"168",0.972224847750658
"169",0.0366547478048921
"170",2.15387271562989e-10
"171",0.170641603362489
"172",6.93488902961291e-06
"173",0.971881014769747
"174",0.0313172803616062
"175",1.59172301900667e-06
"176",0.570488254601139
"177",0.353212159486354
"178",0.00860266273094842
"179",3.70395276061707e-05
"180",0.079550227937969
"181",0.00135606872289389
"182",0.220765539268078
"183",0.0179384082552889
"184",1.20420537915518e-06
"185",0.0459975441970545
"186",0.0784806729478312
"187",0.27646182730305
"188",1.01726418471067e-11
"189",0.00182289321770007
"190",3.57408797271742e-16
"191",0.00769038095200698
"192",0.0260620732328874
"193",0.438529803291675
"194",0.0272326218305109
"195",8.8767360088512e-06
"196",0.0490047987804873
"197",0.00202329385294447
"198",0.567575456049
"199",1.54803385842717e-06
"200",0.798374718465438
"201",0.273611200000919
"202",0.0671385587821626
"203",0.244921508465022
"204",0.000133202256678517
"205",1.67499863553e-05
"206",0.780566847208891
"207",9.85535347021977e-07
"208",0.430249653852896
"209",0.0023821864604515
"210",0.146967525242552
"211",7.88637814515925e-07
"212",0.159008994836769
"213",0.626100280252943
"214",0.0591264247091898
"215",0.235245555936228
"216",0.184768341012619
"217",6.22828157938645e-05
"218",0.268175114874228
"219",8.22570839903885e-10
"220",5.72568708700717e-06
"221",0.896069764446716
"222",0.133919219299321
"223",2.66443644600902e-06
"224",0.989387616388378
"225",0.604862045449905
"226",6.85753233353324e-09
"227",0.94708913691881
"228",0.179736721474144
"229",2.36279706114984e-05
"230",9.70804617489326e-05
"231",0.022244893136573
"232",2.35094310328056e-12
"233",0.615778201409067
"234",0.672566034926324
"235",0.268960346757951
"236",4.13225778620794e-06
"237",0.526714230679279
"238",9.92493531947471e-05
"239",0.388631314516304
"240",0.971431886024455
"241",0.542572762582452
"242",0.537116906562214
"243",0.0126209097742009
"244",0.00243343049078749
"245",0.415181191227142
"246",0.173095007660441
"247",0.919801054409314
"248",0.000386142343679524
"249",3.21467427094751e-08
"250",0.214743275253866
"251",0.0234470105503864
"252",4.39138313148762e-10
"253",1.92653463994642e-05
"254",0.0955557587524879
"255",1.27930817755285e-06
"256",0.00576002399533479
"257",1.05315447857793e-08
"258",0.0942583817040532
"259",0.136412907587784
"260",0.764484741524617
"261",2.43121665231215e-10
"262",0.429722035638456
"263",0.0159525002944179
"264",0.0113083256676406
"265",0.022689103844031
"266",3.76046995635527e-07
"267",0.0012301074166941
"268",0.0137293592758268
"269",0.561106729238634
"270",0.00912122331131383
"271",0.00154791924416857
"272",3.09401323076316e-16
"273",0.00172376182759968
"274",0.11266982074395
"275",0.00187122586620062
"276",0.000227764961760369
"277",4.23781392825733e-05
"278",0.0147711447099528
"279",0.0331103143315434
"280",1.2870607871085e-10
"281",0.0031570569158587
"282",0.151043723255322
"283",0.706831761136414
"284",2.46031465741164e-08
"285",0.863135411714722
"286",0.838276684081017
"287",0.562701082731818
"288",0.00573148635604269
"289",0.217262024629729
"290",0.538994642322293
"291",0.19292190322457
"292",0.206793459352025
"293",0.945589338544836
"294",0.82781829767484
"295",0.0231608200468273
"296",0.821203274351472
"297",0.951380492171004
"298",1.57338666581891e-06
"299",0.0283265163856215
"300",0.87338395716833
"301",0.00633656524990114
"302",0.00890496647790549
"303",1.61363399995086e-09
"304",0.17841418786263
"305",0.00026041321323659
"306",0.867327259808964
"307",0.00231502325670586
"308",0.149539347002177
"309",0.557448458063588
"310",0.0974671234685624
"311",0.408820595898079
"312",0.0124202516110036
"313",0.166349187085502
"314",5.66191671984718e-05
"315",0.345386935217839
"316",0.000495578412728931
"317",0.0150846094265792
"318",1.22951183274502e-06
"319",0.0696366055937504
"320",1.39144541976397e-05
"321",0.323134241551699
"322",4.28008068916817e-09
"323",0.832402691952525
"324",4.53666609631813e-10
"325",5.84716089898797e-05
"326",0.000657386922376769
"327",2.55368239855047e-07
"328",0.722004542284189
"329",0.0552421448117998
"330",0.689239328889731
"331",0.727571794479856
"332",0.190988980188379
"333",4.56926371505984e-13
"334",0.09865665279625
"335",5.18166997114216e-05
"336",3.92814018175717e-14
"337",0.884604705518842
"338",0.522318977360486
"339",1.26542507172636e-05
"340",0.416371921745737
"341",0.00111398530595288
"342",0.194284324968844
"343",0.0263736321022352
"344",0.007838540054547
"345",0.657755316022332
"346",3.97566326870696e-11
"347",0.0127020393277328
"348",3.7323940866506e-05
"349",0.501695919943118
"350",0.0732077496984735
"351",0.715730053899855
"352",1.35525198398518e-12
"353",0.00305544754884898
"354",0.0874738392976429
"355",0.000245495591742201
"356",7.56416258797845e-05
"357",0.00798981387762666
"358",1.47328535773315e-08
"359",0.789540358925258
"360",0.345034310116825
"361",0.0474865029867547
"362",0.257218762733365
"363",0.223548459804303
"364",4.15013647091208e-13
"365",0.246877251703929
"366",1.77275753325177e-05
"367",0.280888541771079
"368",0.220771703648686
"369",0.00679562553968695
"370",0.0531666131457164
"371",6.39245286938307e-07
"372",0.17083604245297
"373",3.34255286788157e-07
"374",0.0487754846542161
"375",0.00319239386569388
"376",1.7971313747603e-09
"377",0.0593057391045876
"378",0.000141117958319977
"379",0.0115816182803147
"380",3.35429662286577e-06
"381",0.0499985027485907
"382",7.1537484412927e-12
"383",0.218119153334556
"384",0.170364760817477
"385",1.35767083976861e-05
"386",0.975962211534177
"387",0.00420584310882975
"388",0.895122740261819
