"","V1"
"1",8.21884996352609e-05
"2",0.331662974646543
"3",0.149702959893743
"4",0.00011324687200775
"5",0.190197858784616
"6",1.83533768006063e-05
"7",0.71697525526432
"8",2.59385938659325e-11
"9",0.822433743006482
"10",0.0325717758290771
"11",3.39182877946253e-06
"12",0.0439917931250692
"13",0.000661912590744854
"14",0.422717115548706
"15",0.275681189099723
"16",0.490582785836391
"17",0.0657829953379035
"18",0.00422493515110492
"19",0.111311442086047
"20",0.404796723100095
"21",0.0609088322211927
"22",0.472152437712703
"23",0.753891245738674
"24",6.48206222754419e-07
"25",0.0302861251409641
"26",0.000119200457335711
"27",5.19305982925524e-07
"28",0.431529863866559
"29",0.161481364590743
"30",0.00341263880799026
"31",5.33225489367777e-06
"32",0.000618513369307644
"33",0.929689653096965
"34",1.98937563582863e-06
"35",0.348466499011233
"36",0.319047198210073
"37",2.31457591100214e-05
"38",0.980328136968032
"39",1.25824586631491e-11
"40",0.737844512644698
"41",2.00049907047633e-05
"42",0.323632290403559
"43",0.455034252729291
"44",0.39797353635917
"45",9.48230948380366e-06
"46",6.82901038454607e-05
"47",6.29654483382233e-12
"48",0.155738160888233
"49",1.22839159468772e-05
"50",0.403255350567225
"51",1.65542622078529e-05
"52",0.0561973346845626
"53",0.815627329920301
"54",9.67612778103356e-11
"55",9.43933769019059e-09
"56",1.85438473080718e-06
"57",0.935247278713298
"58",4.17211151148572e-05
"59",0.000321053009950281
"60",0.249895159921071
"61",1.72067374679119e-07
"62",0.916371780209092
"63",9.27457773151857e-05
"64",0.459775892013676
"65",0.318560998509115
"66",0.072939305002566
"67",0.000990722049974028
"68",0.00233342872347004
"69",0.430951462208233
"70",0.292284005016105
"71",0.409729223149672
"72",0.0755259827187701
"73",0.511264177291337
"74",2.83935008733658e-09
"75",0.0039966871897449
"76",0.300921629558014
"77",0.0175247306867903
"78",0.144414556589477
"79",0.291106142612597
"80",0.546056587863965
"81",0.174636216867358
"82",0.832169451548556
"83",0.000704460448421188
"84",0.104860316415274
"85",0.264760711838865
"86",0.000331895965561499
"87",0.838800891340137
"88",0.0495251508604974
"89",9.97013041100642e-08
"90",0.362733737956862
"91",0.000100870705331311
"92",0.361104915586168
"93",0.0591177125755772
"94",0.0588071920098108
"95",0.920777902480015
"96",0.845797338718535
"97",0.220783596582301
"98",0.0779697319911749
"99",0.388198971639681
"100",0.000826993914046254
"101",5.51851285145182e-05
"102",0.279000554632264
"103",0.104344887365081
"104",0.00507967410754803
"105",0.00709799856031859
"106",0.00119425736934545
"107",0.7502375380376
"108",0.761525999811136
"109",1.30926390619063e-09
"110",0.63491297846834
"111",0.808789996822198
"112",0.951757594892158
"113",0.952540974175661
"114",0.710891651228633
"115",0.983021415790566
"116",1.06249892919116e-06
"117",0.853085621797412
"118",0.161697460648639
"119",0.52479880287167
"120",1.75657559957292e-09
"121",0.925148809460437
"122",3.63420026910333e-09
"123",1.09358854405073e-05
"124",0.308717381976293
"125",0.621344352907966
"126",5.94485819030899e-05
"127",0.349515884017064
"128",0.023582696243134
"129",0.432743981493625
"130",3.12340169473941e-11
"131",0.763180416373586
"132",0.215082554163255
"133",0.427951905304028
"134",0.0504122132006267
"135",0.663451025810735
"136",0.0197270578760843
"137",7.43884056719867e-08
"138",0.272563357604748
"139",0.0237016194678459
"140",0.000347609959050263
"141",0.00262084593310811
"142",0.487261369570118
"143",9.41421432701685e-08
"144",0.0119355972146298
"145",1.39644969599732e-07
"146",5.68969274653574e-05
"147",6.05337887840113e-10
"148",6.59831265627431e-07
"149",5.00655976207704e-05
"150",2.5999957869525e-05
"151",0.0244054850002229
"152",0.680091644380291
"153",2.08102185524589e-06
"154",0.225711318073606
"155",0.30179245143848
"156",0.00132724796715963
"157",2.66882980937173e-06
"158",0.103208796663777
"159",0.282070958961332
"160",0.202027621688401
"161",0.000336517078159888
"162",0.897062092049647
"163",6.4502462585988e-06
"164",0.387156826221134
"165",0.0934584339535011
"166",3.93275989290776e-05
"167",0.0171804505243264
"168",0.684827291961123
"169",0.205192020821946
"170",2.44701569515615e-10
"171",0.305663962687182
"172",4.69248535694655e-08
"173",0.65884896997147
"174",0.0294463228345042
"175",2.81831395334469e-07
"176",0.981966083314841
"177",0.0674619444914707
"178",0.0155236210867758
"179",2.99457467595428e-08
"180",0.000875078144705888
"181",0.0440153688358316
"182",0.178533573923655
"183",0.0157633400840903
"184",3.34319538517845e-08
"185",2.8068025568435e-09
"186",0.0850019353598078
"187",0.310509360574807
"188",6.32586546010114e-12
"189",0.0056302138997675
"190",6.14848764559261e-16
"191",0.00581335023798607
"192",0.0234655476471945
"193",0.454245889000891
"194",0.857466185610439
"195",0.000180817689460597
"196",0.320897856439309
"197",0.00357220801812327
"198",0.904890954992513
"199",5.18073669539168e-05
"200",0.744341826103651
"201",0.0141549828289456
"202",0.000633879218213526
"203",0.0630609404685236
"204",9.05223121694765e-05
"205",4.81796997022089e-07
"206",0.967801946183834
"207",2.59922574936673e-10
"208",0.590461473442666
"209",0.000614393116246811
"210",0.124471715856006
"211",6.19696238194877e-10
"212",0.0307589081561013
"213",0.149195322381453
"214",0.0179906455887315
"215",0.0141397622729597
"216",0.921909446251053
"217",3.23174233418451e-05
"218",0.177568476911485
"219",0.0126085435906721
"220",0.199813386516495
"221",0.0507288432570464
"222",0.026194968457023
"223",8.47249259695562e-06
"224",0.963432550904766
"225",0.16357825205321
"226",5.32400555375172e-10
"227",0.456747920719725
"228",0.0690354966378328
"229",1.14664712556702e-05
"230",0.000928355863987589
"231",0.00480135625990805
"232",1.92610208898106e-12
"233",0.49101190152145
"234",0.131087387993933
"235",0.358639682483637
"236",1.72550726208039e-06
"237",0.343779580058726
"238",0.0017874240107975
"239",0.0370898142192169
"240",0.552513473780362
"241",0.780395294368236
"242",0.751770360650003
"243",0.729051263265658
"244",0.00233278686774577
"245",0.367889087652976
"246",0.607999581199962
"247",0.487546632360585
"248",7.59356929950139e-05
"249",4.08154977037658e-08
"250",0.0019150322836647
"251",0.0339763195453736
"252",3.82262123134863e-10
"253",2.97100009427655e-05
"254",0.0984308206413129
"255",1.75672752888054e-10
"256",0.889268995262879
"257",6.58324296805536e-09
"258",0.193190660112042
"259",0.392506924684946
"260",0.86697950507292
"261",2.12291898524048e-10
"262",0.0793557292599732
"263",0.00136977352418102
"264",7.83802870443354e-05
"265",0.538089214690789
"266",7.24162211044357e-08
"267",0.381640928173951
"268",0.400306538553762
"269",0.0160734648500743
"270",0.0202262734199414
"271",1.01050787912359e-05
"272",9.98951071305591e-16
"273",0.00421423916584636
"274",0.038707708736153
"275",0.0040115529053053
"276",0.00107161595226649
"277",1.94178460510877e-05
"278",0.0507148794669884
"279",0.00874302872281947
"280",1.13001110486221e-11
"281",1.42033629525971e-05
"282",0.371397089872593
"283",0.325860091701361
"284",1.5581100144988e-06
"285",0.408520824604995
"286",0.136760557140127
"287",0.779277429837544
"288",0.0182455318543816
"289",0.553996578047742
"290",0.619283238912527
"291",0.780472383467833
"292",0.309712098627673
"293",0.347439791529992
"294",0.217635563083561
"295",0.00145793898883666
"296",0.173206458498004
"297",0.627255363633559
"298",1.27275760711605e-06
"299",0.0970805683709275
"300",0.658257990117061
"301",0.00995456224490918
"302",0.00576704754054726
"303",5.84043865170019e-13
"304",0.143846071393533
"305",0.000274314542497953
"306",0.926629753416014
"307",3.43874061337688e-05
"308",0.0413156632895132
"309",0.029099092126563
"310",0.47497044764656
"311",0.0332513875468387
"312",0.013059795592041
"313",0.983874915165314
"314",2.26007068306263e-05
"315",0.213024675662646
"316",0.000282336568600279
"317",0.0530656420121866
"318",0.000136036820366577
"319",0.0005396445901268
"320",0.000236713680049547
"321",0.30837971723288
"322",4.08583436332679e-10
"323",0.269375629856857
"324",5.32496082681767e-10
"325",7.22788061211382e-06
"326",0.00104107248944177
"327",2.45732059398415e-07
"328",0.0434168143251229
"329",0.0153614623518487
"330",0.288793692552449
"331",0.0698273467640982
"332",0.0843765532544004
"333",1.19710963806186e-13
"334",0.165356934731694
"335",0.000669019063206715
"336",1.83712424858736e-14
"337",0.684660025736393
"338",0.889735741394973
"339",1.61873579002989e-05
"340",0.0443332358508098
"341",0.198423316232237
"342",0.01337583020879
