"","V1"
"1",0.0476785573761374
"2",0.946021510696522
"3",0.526909907616574
"4",0.0685434473819196
"5",0.0409939525910073
"6",0.149294247359261
"7",0.631416556715131
"8",4.53807321096606e-08
"9",0.686488102017702
"10",0.0324381733166273
"11",0.0909927583927448
"12",0.660658781891167
"13",0.519057848013705
"14",0.0178832072422021
"15",0.429834759604997
"16",0.784217215194464
"17",0.210354361096772
"18",0.00955353911651643
"19",0.566544722670572
"20",0.107845904487475
"21",0.0109641182499359
"22",0.494277770803565
"23",0.322110150344316
"24",0.901491795205722
"25",2.34776413142122e-07
"26",0.0185991172728207
"27",0.00291543088778052
"28",0.644418887904077
"29",0.781415428905576
"30",0.73552849503514
"31",0.00316072160982934
"32",0.0908872218547895
"33",0.620072076237305
"34",0.170163313981739
"35",0.818399651333184
"36",0.873785651361296
"37",0.0731318657685836
"38",0.83069197498515
"39",1.55697782380619e-08
"40",0.99942896012452
"41",0.0941824902883983
"42",0.29769572466497
"43",0.3283220763178
"44",0.560593668856134
"45",0.13836814265872
"46",8.68111304834394e-05
"47",6.69233465375821e-09
"48",0.744898713581101
"49",0.00757257213483426
"50",0.88475517304051
"51",0.000710122120080315
"52",0.0477642246533205
"53",0.552748426217051
"54",0.000474290580899339
"55",0.00316196509561434
"56",0.0313563164107153
"57",0.452848142118097
"58",0.0579091756348213
"59",0.200589584899961
"60",0.779459159664743
"61",0.000314028455421502
"62",0.682007323865929
"63",0.00550422094409216
"64",0.565953084334124
"65",0.137137315836154
"66",0.704796968599699
"67",0.305608848781677
"68",0.119187191829631
"69",0.712651788075791
"70",0.640369424525529
"71",0.704383153897756
"72",0.548015594578273
"73",0.960131651996829
"74",0.0843208150073209
"75",0.948171000052205
"76",0.184743886227438
"77",0.0515682392857491
"78",0.0648651378654525
"79",0.760416627775879
"80",0.137973024165254
"81",0.616227288350567
"82",0.500433733136368
"83",0.149292826950234
"84",0.661723005843324
"85",0.166259130695814
"86",0.908874616067819
"87",0.893818000337071
"88",0.600057496342659
"89",0.866890510023462
"90",0.470299499294325
"91",0.00261408506880684
"92",0.880748981149575
"93",0.130381385759357
"94",0.0479041347290088
"95",0.13598730379209
"96",0.921824104750065
"97",0.735134102852904
"98",0.0436395829820669
"99",0.681640002092998
"100",0.137382585187576
"101",0.168446752749097
"102",0.23822092331567
"103",0.358947551292913
"104",0.106391355012974
"105",0.60928618796087
"106",0.059870317569595
"107",0.549077792970912
"108",0.39433076738902
"109",5.48900802306096e-08
"110",0.317952709008732
"111",0.93866053251683
"112",0.999647862686841
"113",0.585022486765935
"114",0.383176634307828
"115",0.886559279919316
"116",0.0010580592609276
"117",0.184981478763676
"118",0.0567129110696288
"119",0.92159914960885
"120",0.000197143133370018
"121",0.382559407139745
"122",7.48286850711663e-06
"123",0.0135988489911645
"124",0.391380723272463
"125",0.52251965001359
"126",0.0164513484205463
"127",0.411782718050022
"128",0.330609960178777
"129",0.0426403162715529
"130",1.36633215944666e-07
"131",0.543190304690025
"132",0.785700405309671
"133",0.745143781855325
"134",0.382034133463425
"135",0.283850927842592
"136",0.964570642016931
"137",9.14612738421734e-06
"138",0.173018093196126
"139",0.643178719481091
"140",0.0356658395123133
"141",0.707965242566076
"142",0.235779990750405
"143",0.744703287193271
"144",0.746310606224812
"145",0.993029815755429
"146",7.45756435536477e-05
"147",0.00738366750355327
"148",0.00387569529970073
"149",0.0406200791237031
"150",0.042529984011312
"151",0.810046185102289
"152",0.454811629405002
"153",0.475357885055179
"154",0.160880277218494
"155",0.755839404448929
"156",0.168023486203094
"157",0.120012723407813
"158",0.0277665898152258
"159",0.293504238565256
"160",0.899465941218059
"161",0.825504389032744
"162",0.367900712309632
"163",0.00244535457032479
"164",0.61160545698474
"165",0.0738974853839304
"166",9.96517419311247e-06
"167",0.0185402067904207
"168",0.971769804583004
"169",0.0254391686435248
"170",2.05078403473417e-07
"171",0.833436584387644
"172",0.00701079807691685
"173",0.440331863052922
"174",0.000383592171138842
"175",0.0264008216368101
"176",0.505299307648029
"177",0.735000076904966
"178",0.149732741253827
"179",0.00687618608313675
"180",0.177487877448613
"181",0.0193937634892679
"182",0.782212797391321
"183",0.00415759730512456
"184",0.0129229045835276
"185",0.423845755545079
"186",0.808971369127765
"187",0.228479612475696
"188",8.65944986540441e-10
"189",0.0277300023187513
"190",9.74847994122867e-15
"191",0.0406583954786784
"192",0.504063493030587
"193",0.754610045092311
"194",0.79338498926474
"195",0.0062955822896938
"196",0.000199302707502986
"197",0.0610993638442297
"198",0.28447719585842
"199",0.0171291992855487
"200",0.770105448234745
"201",0.59491870782992
"202",0.450272080646812
"203",0.714218543398594
"204",0.0614923742179272
"205",0.0359301272516848
"206",0.219169658916887
"207",0.000277426195789433
"208",0.999395242141514
"209",0.0299964201543773
"210",0.554704684465289
"211",0.135718054706253
"212",0.488882421705602
"213",0.952150009549561
"214",0.787039280691111
"215",0.292466957119595
"216",0.872012518694367
"217",0.114560458925195
"218",0.21192218110799
"219",0.0680940841302464
"220",0.022914182450265
"221",0.945266162197143
"222",0.983089189200442
"223",0.121683143440721
"224",0.562327261744772
"225",0.710805739262714
"226",0.000821017135422493
"227",0.942394365904815
"228",0.0497366125853171
"229",0.170801779747674
"230",0.0115100923954457
"231",0.694333062891782
"232",1.58242439379027e-14
"233",0.562103942379872
"234",0.435840149321095
"235",2.60275194247295e-06
"236",0.10176670436779
"237",0.573210757990696
"238",0.0398173512868183
"239",0.749018060878067
"240",0.728978290357045
"241",0.82262831462214
"242",0.725325968932157
"243",0.594088374039011
"244",0.00970260473173486
"245",0.393589604164219
"246",0.198965038129553
"247",0.691168195753053
"248",0.84486357525409
"249",0.000292079165136283
"250",0.828561971593172
"251",0.2032848794158
"252",8.81474564559212e-09
"253",0.0436019444709781
"254",0.0301083804879644
"255",0.00646360978391179
"256",0.104139271620217
"257",6.50587403525161e-08
"258",0.706470657694518
"259",0.103705540060889
"260",0.796057457289661
"261",3.13725436165392e-10
"262",0.108001132942793
"263",0.200149712703618
"264",0.220113727367429
"265",0.442160790514323
"266",0.145657263738063
"267",0.86755361310328
"268",0.952105816861846
"269",0.966006831145039
"270",0.0979159437978194
"271",0.484917385950445
"272",2.19825354716944e-20
"273",0.40639877569667
"274",0.137893487138496
"275",0.00788605280807694
"276",0.00637180431550303
"277",0.0288035988859555
"278",0.0213021042070964
"279",0.392127103657451
"280",8.17998732527808e-07
"281",0.0430605315346417
"282",0.225617895654
"283",0.0138801985232728
"284",0.0402354975785326
"285",0.227713292222868
"286",0.782183187620859
"287",0.657108074695869
"288",0.0446334543943027
"289",0.736126720161324
"290",0.0827640242512699
"291",0.161536355813218
"292",0.980649645984486
"293",0.29084499485811
