"","foldChanges"
"X2133",0.889279437609842
"X2153",1.27906976744186
"X2154",0.948905109489051
"X2164",0.879569892473118
"X2183",0.894248608534323
"X2190",1.29213483146067
"X2194",1.06586826347305
"X2203",2.64935064935065
"X2205",1.07009345794393
"X2216",1.29679144385027
"X2222",0.905714285714286
"X2240",2.2247191011236
"X2248",0.912350597609562
"X2249",0.928571428571429
"X2257",1.42286751361162
"X2272",0.990825688073394
"X2273",1.14052287581699
"X2288",1.24029126213592
"X2291",1.00573065902579
"X2294",0.533762057877814
"X2304",1.48387096774194
"X2306",0.972222222222222
"X2310",1.35810810810811
"X2322",1.64028776978417
"X2328",1.05238095238095
"X2331",0.989159891598916
"X2332",10.6279069767442
"X2335",1.04628099173554
"X2339",0.879518072289157
"X2351",1.1775956284153
"X2365",2.26449275362319
"X2370",0.873684210526316
"X2371",0.53238199780461
"X2374",0.755281690140845
"X2383",1.15853658536585
"X2393",0.391113892365457
"X2398",0.296332046332046
"X2403",0.973988439306358
"X2404",1.38013698630137
"X2411",1.17971014492754
"X2420",1.1832229580574
"X2427",1.22600619195046
"X2458",1.05654761904762
"X2470",0.462469733656174
"X2474",0.957540263543192
"X2500",1.04154302670623
"X2505",1.01438848920863
"X2510",0.958241758241758
"X2519",1.30769230769231
"X2520",0.230113636363636
"X2523",0.903394255874674
"X2529",0.749019607843137
"X2532",0.819645732689211
"X2546",0.869387755102041
"X2547",1.18905472636816
"X2554",2.9622641509434
"X2578",1.07912087912088
"X2586",0.823848238482385
"X2604",1.08658008658009
"X2611",0.975103734439834
"X2616",1.00388601036269
"X2622",0.877750611246944
"X2627",1.09756097560976
"X2646",1.1830985915493
"X2650",0.943019943019943
"X2652",1.09235668789809
"X2654",0.519685039370079
"X2668",0.786792452830189
"X2670",0.860902255639098
"X2671",1.12903225806452
"X2704",0.553719008264463
"X2713",1.45084745762712
"X2716",0.669734151329243
"X2731",0.761224489795918
"X2733",1.00259067357513
"X2742",0.805687203791469
"X2759",0.891304347826087
"X2763",0.769946808510638
"X2765",1.10817307692308
"X2769",1.25566343042071
"X2777",5.01851851851852
"X2781",1.07669616519174
"X2785",1.04010695187166
"X2790",1.30601092896175
"X2793",1.75229357798165
"X2813",1.18485523385301
"X2819",1
"X2821",0.914841849148418
"X2831",1.19634703196347
"X2836",1.06310679611651
"X2844",0.748623853211009
"X2848",1.06371191135734
"X2851",0.51174168297456
"X2852",1.2185628742515
"X2863",1.08853118712274
"X2867",1.26875
"X2871",0.988636363636364
"X2875",1.00705882352941
"X2882",0.493454179254783
"X2899",1.03464203233256
"X2903",0.960339943342776
"X2904",1.1
"X2907",0.95112016293279
"X2908",1.92777777777778
"X2910",0.994871794871795
"X2921",0.911290322580645
"X2927",1.05572755417957
"X2928",1.2361963190184
"X2937",0.944174757281554
"X2941",1.12788259958071
"X2945",0.994318181818182
"X2948",1.16616314199396
"X2971",0.163647720174891
"X2977",1.12144702842377
"X3009",0.882352941176471
"X3014",1.07494646680942
"X3015",0.864321608040201
"X3017",1.32463768115942
"X3037",1.75836431226766
"X3044",0.842213114754098
"X3050",1.8212927756654
"X3052",0.0964230171073095
"X3055",0.869653767820774
"X3067",1.20833333333333
"X3074",0.838862559241706
"X3089",3.73626373626374
"X3094",1.25622775800712
"X3096",0.545758928571428
"X3097",0.924324324324324
"X3101",0.676243093922652
"X3106",1.16666666666667
"X3116",1.00719424460432
"X3129",1.084375
"X3130",0.636828644501279
"X3132",0.578531073446328
"X3136",1.6474358974359
"X3170",0.638235294117647
"X3178",1.10623556581986
"X3184",1.2720207253886
"X3185",0.874720357941834
"X3198",1.28115015974441
"X3222",1.14014251781473
"X3227",0.929046563192905
"X3232",2.72222222222222
"X3243",2.49438202247191
"X3248",0.998031496062992
"X3257",0.555828220858896
"X3259",0.979591836734694
"X3266",0.932773109243697
"X3269",0.744128553770086
"X3280",1
"X3294",1.01966292134831
"X3309",0.6957928802589
"X3313",0.502487562189055
"X3349",0.732888146911519
"X3356",0.725146198830409
"X3364",2.15217391304348
"X3391",0.914342629482072
"X3398",0.867965367965368
"X3427",1.03397027600849
"X3430",1.40398550724638
"X3439",0.711069418386492
"X3442",2.58401639344262
"X3448",1.06091370558376
"X3472",0.312007011393514
"X3483",1.06489675516224
"X3487",0.794392523364486
"X3494",0.885964912280702
"X3495",1.03883495145631
"X3508",1.1533180778032
"X3529",0.918224299065421
"X3533",2.17877094972067
"X3537",0.9325
"X3544",1.16352201257862
