"","foldChanges"
"X4956",0.79222972972973
"X4969",0.888040712468193
"X4986",0.708
"X5008",0.515789473684211
"X5017",0.812236286919831
"X5031",1.10114942528736
"X5032",0.21718931475029
"X5048",1.55633802816901
"X5057",4.29015544041451
"X5059",7.92857142857143
"X5083",1.13166144200627
"X5094",0.761616161616162
"X5095",0.750922509225092
"X5097",2.58208955223881
"X5098",0.773364485981308
"X5100",1.06779661016949
"X5104",0.290423861852433
"X5124",0.273885350318471
"X5133",1.54807692307692
"X5141",5.75
"X5143",0.523316062176166
"X5152",1.12460063897764
"X5197",0.0941176470588235
"X5213",0.102830188679245
"X5219",0.825613079019074
"X5221",0.500776397515528
"X5245",2.09677419354839
"X5249",0.0216095380029806
"X5253",0.30293501048218
"X5255",0.521988527724665
"X5260",1.07302231237323
"X5273",0.847087378640777
"X5299",0.142057382785164
"X5301",0.252656434474616
"X5304",1.29515418502203
"X5308",1.23350253807107
"X5312",0.624542124542124
"X5320",0.16767189384801
"X5359",0.869469026548673
"X5369",0.683143219264892
"X5370",0.594545454545454
"X5371",0.620825147347741
"X5372",1.14766839378238
"X5374",0.244105409153953
"X5378",1.89902280130293
"X5384",1.62179487179487
"X5395",0.732965009208103
"X5412",0.88412017167382
"X5421",0.942660550458716
"X5427",1.15211970074813
"X5432",0.833333333333333
"X5441",0.810730253353204
"X5451",1.16976744186047
"X5466",0.805851063829787
"X5473",1.19302949061662
"X5475",0.73121387283237
"X5480",1.22811671087533
"X5481",0.464015151515151
"X5482",0.366552901023891
"X5492",0.979643765903308
"X5493",1.79037800687285
"X5496",0.982926829268293
"X5498",2.17910447761194
"X5509",0.953878406708595
"X5518",0.813008130081301
"X5529",44.4
"X5576",1.3210332103321
"X5578",1.34220532319392
"X5581",0.952965235173824
"X5583",0.943037974683544
"X5585",1.37543859649123
"X5593",0.789598108747045
"X5597",1.1523178807947
"X5600",0.895615866388309
"X5603",4.59803921568628
"X5636",1.97837837837838
"X5641",0.744234800838574
"X5668",0.436254980079681
"X5687",2.51176470588235
"X5693",0.481865284974093
"X5694",3.4140127388535
"X5695",4.77777777777778
"X5714",3.05853658536585
"X5716",1.21764705882353
"X5717",1.18649517684887
"X5722",0.614334470989761
"X5723",1
"X5726",1.1460396039604
"X5727",0.591442953020134
"X5730",0.384887839433294
"X5732",1.12596401028278
"X5741",0.585412667946257
"X5770",0.889643463497453
"X5772",1.92307692307692
"X5783",2.04166666666667
"X5792",1.10699588477366
"X5797",0.579399141630901
"X5800",1.27628361858191
"X5805",2.44262295081967
"X5814",0.803468208092485
"X5835",1.1025641025641
"X5852",0.213450292397661
"X5859",0.714285714285714
