"","V1"
"1",0.985179110567889
"2",0.615563482282295
"3",0.642022222684723
"4",0.287088207951685
"5",0.128169518223677
"6",0.985179110567889
"7",0.401635997474481
"8",0.467673626817205
"9",0.287088207951685
"10",0.038736675471978
"11",0.20987132187094
"12",0.723975273923011
"13",0.109965793427398
"14",0.0938124199992617
"15",0.159611595380778
"16",0.752047542259697
"17",0.809125348441329
"18",0.224006525982323
"19",0.0135615370849147
"20",0.159611595380778
"21",0.925995689195583
"22",0.809125348441329
"23",0.838059800952748
"24",0.159611595380778
"25",0.423019989056705
"26",1
"27",1
"28",0.0795675234056463
"29",0.109965793427398
"30",0.896533177533874
"31",0.564102006388863
"32",0.380896465446161
"33",0.752047542259697
"34",0.668930879611627
"35",0.467673626817205
"36",0.287088207951685
"37",0.27032576790602
"38",0.490915915589926
"39",0.0426194606016011
"40",0.30451841558165
"41",0.838059800952748
"42",0.896533177533874
"43",0.867207775652105
"44",0.642022222684723
"45",0.0151847542389463
"46",0.00955053283305416
"47",0.196374318583243
"48",0.723975273923011
"49",0.467673626817205
"50",0.955558077680757
"51",0.642022222684723
"52",0.780443151705548
"53",0.896533177533874
"54",0.809125348441329
"55",0.514748002342915
"56",0.159611595380778
"57",0.401635997474481
"58",0.539149690110503
"59",0.341380579725783
"60",8.6853607052461e-05
"61",0.809125348441329
"62",0.287088207951685
"63",0.196374318583243
"64",0.224006525982323
"65",0.0287969767238622
"66",0.589580811312111
"67",0.128169518223677
"68",0.809125348441329
"69",0.539149690110503
"70",0.809125348441329
"71",0.896533177533874
"72",0.896533177533874
"73",0.118802984073395
"74",0.0426194606016011
"75",0.0189310750929672
"76",0.752047542259697
"77",0.30451841558165
"78",0.615563482282295
"79",0.148558241934993
"80",0.00342550519739964
"81",0.254227272328748
"82",0.109965793427398
"83",0.27032576790602
"84",0.401635997474481
"85",0.360808603321762
"86",0.615563482282295
"87",0.838059800952748
"88",0.401635997474481
"89",0.0351500370857216
"90",0.238789866360471
"91",0.20987132187094
"92",0.696258329106361
"93",0.490915915589926
"94",0.0731153282175784
"95",0.539149690110503
"96",0.723975273923011
"97",0.564102006388863
"98",0.0287969767238622
"99",0.867207775652105
"100",0.896533177533874
"101",0.896533177533874
"102",0.445036228847858
"103",0.642022222684723
"104",0.27032576790602
"105",0.867207775652105
"106",0.18350676188255
"107",0.0670847937661051
"108",0.867207775652105
"109",0.564102006388863
"110",0.445036228847858
"111",0.287088207951685
"112",0.196374318583243
"113",0.118802984073395
"114",0.490915915589926
"115",0.696258329106361
"116",0.109965793427398
"117",0.287088207951685
"118",0.589580811312111
"119",0.867207775652105
"120",0.809125348441329
"121",0.955558077680757
"122",0.925995689195583
"123",0.224006525982323
"124",0.341380579725783
"125",0.615563482282295
"126",0.867207775652105
"127",0.668930879611627
"128",0.925995689195583
"129",0.896533177533874
"130",0.896533177533874
"131",0.467673626817205
"132",0.838059800952748
"133",0.224006525982323
"134",0.341380579725783
"135",0.031842056933516
"136",0.128169518223677
"137",0.0120890618308143
"138",0.539149690110503
"139",0.101641785385812
"140",0.668930879611627
"141",0.668930879611627
"142",0.360808603321762
"143",0.867207775652105
"144",0.589580811312111
"145",0.445036228847858
"146",0.896533177533874
"147",0.445036228847858
"148",0.723975273923011
"149",0.27032576790602
"150",0.668930879611627
"151",0.287088207951685
"152",0.445036228847858
"153",0.809125348441329
"154",0.401635997474481
"155",0.0234310388998051
"156",0.514748002342915
"157",0.401635997474481
"158",0.490915915589926
"159",0.238789866360471
"160",0.809125348441329
"161",0.148558241934993
"162",0.752047542259697
"163",0.564102006388863
"164",0.0562163174213685
"165",0.642022222684723
"166",0.445036228847858
"167",0.380896465446161
"168",0.27032576790602
"169",0.955558077680757
"170",0.380896465446161
"171",0.589580811312111
"172",0.360808603321762
"173",0.031842056933516
"174",0.809125348441329
"175",0.360808603321762
"176",0.752047542259697
"177",0.20987132187094
"178",0.867207775652105
"179",0.490915915589926
"180",0.254227272328748
"181",0.752047542259697
"182",0.925995689195583
"183",0.809125348441329
"184",0.838059800952748
"185",0.30451841558165
"186",0.723975273923011
"187",0.118802984073395
"188",0.615563482282295
"189",0.752047542259697
"190",0.490915915589926
"191",0.423019989056705
"192",0.985179110567889
"193",0.00259280127238887
"194",0.752047542259697
"195",0.642022222684723
