"","V1"
"1",1.25860382489284e-06
"2",0.584133104439776
"3",0.13413949608002
"4",0.00144513261416609
"5",0.962626478527543
"6",9.58850718181579e-05
"7",0.0371140333301697
"8",5.96795510034985e-07
"9",0.695997500555171
"10",4.40764778460107e-10
"11",0.000283833344060446
"12",0.695997500555171
"13",0.103751654259083
"14",0.0435428152790185
"15",2.01649886145499e-07
"16",0.562777430326576
"17",0.0223593702233839
"18",4.18726539537102e-09
"19",4.88786101073336e-06
"20",0.151644108490592
"21",0.00184857629615726
"22",2.20382389230054e-10
"23",0.142691228856941
"24",0.323126224024451
"25",2.67103455746825e-07
"26",0.0907075699466431
"27",0.00332594842966143
"28",2.20382389230054e-10
"29",0.65029954451478
"30",2.20382389230054e-10
"31",0.65029954451478
"32",0.110795547037189
"33",0.88819836900944
"34",0.814719923349242
"35",0.125979378401113
"36",0.442943695836689
"37",1.54267672461038e-09
"38",0.238673505837428
"39",1.59733155713943e-06
"40",0.000154764634748751
"41",0.293092740997481
"42",2.20382389230054e-10
"43",0.0970591369585421
"44",0.00127451984104303
"45",0.161006826642023
"46",5.81106487745698e-05
"47",1.98275831766387e-05
"48",2.20382389230054e-10
"49",0.937750147703032
"50",0.719269475133886
"51",0.424456875921178
"52",0.88819836900944
"53",0.00208559094430251
"54",0.00640223292318298
"55",0.0970591369585421
"56",0.0265980933639634
"57",0.65029954451478
"58",2.67103455746825e-07
"59",0.00234923197233214
"60",0.05914717921616
"61",0.0970591369585421
"62",0.293092740997481
"63",0.118201452048875
"64",0.0970591369585421
"65",6.8841948835738e-05
"66",0.000662412823751509
"67",0.65029954451478
"68",0.000244694754027524
"69",0.461870840867794
"70",0.21424980209386
"71",2.20382389230054e-10
"72",0.00416162897317906
"73",0.307873328786624
"74",0.00787380415143783
"75",0.481229515332956
"76",0.937750147703032
"77",0.584133104439776
"78",3.06331521029775e-08
"79",2.20382389230054e-10
"80",2.87063488739391e-05
"81",1.35233245503238e-05
"82",0.180995712096987
"83",2.13770917553152e-08
"84",2.20382389230054e-10
"85",0.251576691313902
"86",8.220263118281e-08
"87",0.00416162897317906
"88",0.65029954451478
"89",0.170788100316256
"90",0.13413949608002
"91",0.191637415697813
"92",2.20382389230054e-10
"93",0.000112745206123814
"94",0.151644108490592
"95",2.20382389230054e-10
"96",9.91720751535242e-09
"97",2.20382389230054e-10
"98",0.839069062694856
"99",2.13770917553152e-08
"100",0.814719923349242
"101",2.01649886145499e-07
"102",0.0051766157139277
"103",0.00871402964096855
"104",3.94308170810412e-06
"105",2.20382389230054e-10
"106",0.0289584885858396
"107",0.0470848321126408
"108",0.562777430326576
"109",7.69575303191347e-07
"110",0.79054385580345
"111",0.307873328786624
"112",0.719269475133886
"113",0.323126224024451
"114",0.000577964055257667
"115",0.0314917019474079
"116",0.0636823217390489
"117",0.00037949913540132
"118",0.719269475133886
"119",0.962626478527543
"120",0.388832351623452
"121",6.61147167690161e-09
"122",0.00963088252799934
"123",0.0371140333301697
"124",0.912933096435488
"125",0.521203288285961
"126",0.27878391256602
"127",0.814719923349242
"128",0.501010594299349
"129",0.00112213731953947
"130",0.0636823217390489
"131",0.627909807361219
"132",2.20382389230054e-10
"133",3.16645416845741e-06
"134",4.88786101073336e-06
"135",0.766562885954989
"136",2.01561733189807e-06
"137",1.63999758769437e-05
"138",0.719269475133886
"139",6.61147167690161e-09
"140",2.20382389230054e-10
"141",2.20382389230054e-10
"142",0.388832351623452
"143",0.742797787268251
"144",0.839069062694856
"145",0.00871402964096855
"146",0.0223593702233839
"147",0.0684928655554039
"148",0.863569519013121
"149",0.388832351623452
"150",4.10720047336374e-05
"151",4.8918278937395e-05
"152",0.673001474699776
"153",0.238673505837428
"154",2.20382389230054e-10
"155",4.88786101073336e-06
"156",0.0846859889791395
