"V1" "V2"
"X5240" 0.0100148157522646 0.39113942815526
"X5245" -0.0465111816090979 -0.828223890284427
"X5250" 0.0184332548054977 0.45190680946304
"X5251" 0.0277481834240623 0.500148098908717
"X5254" -0.00135900752230128 -0.0382186373731381
"X5255" 0.0027643251333661 0.0388120657632107
"X5258" 0.0089777416875926 0.16016397869011
"X5259" 0.0207540531379214 0.526469063552123
"X5265" 0.00244996854770753 0.0607201049544957
"X5276" 0.00383199369335256 0.0509945444347987
"X5277" 0.0242868894762796 0.565438516687011
"X5281" 0.00458626236945256 0.0398285821510449
"X5285" -0.0581366405900382 -0.867715203592279
"X5292" -0.0040185404106496 -0.0431525890512589
"X5296" 0.0204632990712714 0.41648989251805
"X5300" 0.000456439815142965 0.0163247350602554
"X5301" -0.00389687908585809 -0.0640036976775545
"X5309" -0.0206940362678601 -0.60462448977642
"X5325" -0.0229134671595017 -0.613013512937832
"X5346" -0.0551591999265737 -0.871806247235033
"X5348" 0.0517260210508203 0.954241550170212
"X5351" 0.0151214356751486 0.479028637380979
"X5352" -0.00312743115314193 -0.0814083069778696
"X5361" 0.0201381538421851 0.389890054528439
"X5386" 0.0514469847539309 0.882367815481791
"X5389" -0.0175073012970683 -0.354777229087588
"X5423" -0.0230312530372684 -0.627779893602558
"X5432" -0.0176676507814751 -0.177884219032861
"X5449" -0.00414592945770838 -0.102822845639728
"X5453" 0.0148554248552214 0.336142968818881
"X5455" 0.0317140178264682 0.73898112121847
"X5458" 0.00769452893193941 0.174309763215518
"X5464" -0.0333362621914984 -0.549720310764357
"X5517" 0.0546231170634908 0.922149696532788
"X5526" -0.0286934151121405 -0.492130854689221
"X5539" -0.0182512004955372 -0.546630280911594
"X5544" -0.0206615004592283 -0.252164458029687
"X5548" -0.00206189324148597 -0.0415072023021466
"X5558" 0.00400961995231458 0.113230839402382
"X5560" 0.00523924343489204 0.11027432273019
"X5576" 0.0170882572583054 0.52486190045458
"X5585" -0.0233870359635602 -0.617371237833254
"X5586" 0.0279087754541628 0.572336396321899
"X5592" 0.00224305599259809 0.0691117677714527
"X5605" 0.00757502679197898 0.124477541033608
"X5606" -0.0226420106583156 -0.494296528928495
"X5620" -0.00777337889090526 -0.227126938631175
"X5646" 0.00487664247076986 0.142869832382974
"X5648" 0.00551078696722911 0.107767328310808
"X5649" -0.00135408642487233 -0.0212015621916774
"X5659" -0.0164988356625028 -0.451183330880621
"X5661" -0.035408019293511 -0.585168394013612
"X5664" 0.0101644505151559 0.278579985337685
"X5675" -0.00096909491312534 -0.0255824321250722
"X5677" -0.00342195654008583 -0.0742013858815768
"X5684" -0.0100465771780817 -0.135641155837847
"X5685" 0.0420456885945354 0.586129084758797
"X5690" -0.0193509483214512 -0.148340831044642
"X5701" 0.0140741433669762 0.319783378508998
"X5702" 0.0136653603299659 0.414732019518073
"X5705" 0.00293357681418378 0.100572624554051
"X5707" -0.00138317109109537 -0.0216452468302465
"X5712" 0.0121356402250899 0.377468333778917
"X5737" 0.00991383629162934 0.215857227138476
"X5742" 0.0157785309355135 0.468953442232887
"X5743" 0.0122312975209061 0.312790245173113
"X5744" 0.0245850000021878 0.510870949236081
"X5745" 0.0092990813973351 0.219449433848823
"X5763" -0.0517153109726067 -0.877178512076119
"X5766" -0.0531874797757109 -0.822188543481968
"X5768" -0.0455323448558678 -0.744948639781735
"X5774" 0.0288284623143595 0.323265764655129
"X5784" 0.0131498101091271 0.345643980738825
"X5791" -0.0282896463183881 -0.390784389216665
"X5793" 0.0399028742703963 0.786179750531911
"X5817" -0.0106242194456238 -0.230433755819596
"X5822" -0.00995893995314 -0.162319984018554
"X5837" 0.0188435266712231 0.341036876046446
"X5853" -0.023451044362608 -0.478066263573277
"X5868" -0.00496242120741719 -0.0868076468591493
"X5878" -0.0112999340949518 -0.201726353832369
"X5883" -0.000754993270194641 -0.0178714121952736
"X5884" 0.0649917070936542 0.905167715314828
"X5885" -0.00435441207274671 -0.0815896864472797
"X5894" -0.0288007021458192 -0.674210911342399
"X5918" 0.0301018605176979 0.431612198158088
"X5919" 0.00849548171508835 0.232965286967222
"X5925" -0.00264410969907589 -0.0458262229003542
"X5930" 0.0114314613053664 0.239614373327379
"X5933" 0.00110225049452897 0.0304859450170286
"X5938" -0.0294877172265505 -0.705516490956441
"X5948" 5.6603003909737e-06 0.000164289244187748
"X5962" 0.0258832717023876 0.650086548180866
"X5971" 0.016159881765442 0.542186011470402
"X5981" -0.0423206466401456 -0.71559873432407
"X5984" 0.0189069469231759 0.504266200268004
"X5986" 0.0109845652271788 0.322535433517822
"X5987" 0.00863923207223556 0.245923372332949
"X5999" 0.0254831169786301 0.511578759368678
"X6008" -0.0134816007533726 -0.282459847135618
"X6019" 0.00680495454421456 0.142223174145137
"X6029" 0.00202629400912676 0.0479902589532251
"X6032" 0.0298569035724812 0.583427579147537
"X6033" 0.0214008376167402 0.463165336223835
"X6044" 0.0103390872845986 0.137569113513636
"X6049" 0.00671992764653354 0.181478641951013
"X6055" -0.00117673701481121 -0.0214061349398637
"X6073" 0.0206867182780019 0.508036611369681
"X6080" -0.0121541584233806 -0.195377597020226
"X6085" 0.0134906729777547 0.279728089921534
"X6086" -0.0104822073162436 -0.189352230016905
"X6100" 0.00532668077560986 0.0652944788772085
"X6101" -0.00778656358413584 -0.240439346968979
"X6109" -0.0129070971467899 -0.228410153621692
"X6124" -0.0321743140367003 -0.790984187073824
"X6140" 0.0204982143631307 0.509879612486142
"X6147" -0.0408812242978426 -0.666558584538428
"X6164" 0.0106831325161707 0.377705928303251
"X6178" -0.016399596122762 -0.313436001690847
"X6186" -0.016375365103699 -0.345268195580856
"X6206" 0.0273316293655443 0.266126925435395
"X6220" 0.00581745033062555 0.166875696171924
"X6229" -0.0156901878821387 -0.23354496109943
"X6242" -6.11027937302044e-05 -0.00169546802924038
"X6245" -0.03704169116423 -0.713918522889581
"X6259" 0.0133083893076705 0.332572927627506
"X6280" 0.00476267509822612 0.128888309297587
"X6298" -0.0227793235216961 -0.495296980604845
"X6304" -0.00311025426237966 -0.108059095907496
"X6305" -0.0196889776015316 -0.524556540558774
"X6313" -0.00974903103084237 -0.20859415450634
"X6316" 4.60351217638644e-05 0.00143938121231979
"X6322" 0.0220536036087095 0.732619491710275
"X6337" 0.0193436566135312 0.569800097530638
"X6340" 0.00276357989491902 0.0747982308882451
"X6343" 0.0561115083640165 0.921547589497535
"X6374" 0.0225335910988576 0.511556461437576
"X6378" 0.01360416966126 0.411365082512138
"X6387" 0.00521419790848675 0.110030074462863
"X6403" -0.0059625563557065 -0.136374147782487
"X6415" -0.0143789815135041 -0.343798873345291
"X6432" 0.0470242825708752 0.852856653812265
"X6438" 0.00575346679762665 0.110542509452809
"X6441" -0.00971383218930712 -0.153123444183978
"X6444" -0.029393164798155 -0.621143744729186
"X6450" -0.00179027868318341 -0.036676653524736
"X6456" 0.00985100963400292 0.224997043569594
"X6469" 0.030207086336152 0.614710375299032
"X6475" 0.00652380265739077 0.149679867532959
"X6488" 0.014225762011808 0.278851754777405
"X6489" 0.00375522714176329 0.0951126887336651
"X6494" -0.00574135934493847 -0.141436731030884
"X6516" 0.0426360603732342 0.493571522887922
"X6522" -0.072136236577756 -0.502406597792656
"X6530" -0.000306717896887548 -0.00849150372454908
"X6531" -0.00750284798467759 -0.171452706932853
"X6539" -0.0174572144496924 -0.447765598129404
"X6565" -0.038064642686072 -0.673354296398519
"X6581" 0.00078932985166538 0.0186084327304431
"X6583" 0.0114532330206049 0.366757972203075
"X6592" -0.0356180520329066 -0.529645754908687
"X6594" -0.0386454777809079 -0.70493503153714
"X6600" 0.00225944273095816 0.0365562857973901
"X6601" 0.041792015175919 0.590661835961738
"X6607" -0.0164684889225968 -0.261534333201089
"X6614" -0.00297755671429938 -0.0374178010626836
"X6623" -0.00392655025301476 -0.126110306028631
"X6624" -0.00244926529163829 -0.0705228940006026
"X6643" 0.00193410928634333 0.0456309076012911
"X6648" 0.0246748319832049 0.485888703612198
"X6651" 0.006287040705275 0.182710406572692
"X6658" 0.00898441124375745 0.303782843345691
"X6668" -0.0147323463267872 -0.261025495651029
"X6679" 0.0179834203490047 0.382429056768814
"X6680" -0.0118586492659768 -0.194344384810206
"X6698" -0.0498292994775805 -0.723105051867238
"X6712" 0.0137083210703032 0.397833009792319
"X6716" -0.00619149379432561 -0.171832405162009
"X6726" -0.00322558978212307 -0.0709237625050751
"X6732" -0.010252709982247 -0.369094875146045
"X6758" 0.0115181157417982 0.20633341162346
"X6767" 0.0212257501308832 0.476916962345117
"X6794" 0.0164121341877355 0.392337446515825
"X6809" 0.0170980122309875 0.555574600579085
"X6818" 0.0656067948344321 0.910718519901663
"X6834" 0.0175060461887974 0.396347695834265
"X6838" 0.0679369957772409 0.830232461509643
"X6851" -0.00493545392554991 -0.0970139345170554
"X6858" -0.00107132207797329 -0.0288176767549019
"X6863" 0.00693942175174746 0.199560488548922
"X6868" 0.0594712932130661 0.924895778863533
"X6877" -0.00864985845315243 -0.134428608926496
"X6878" 0.00342776650208637 0.0776582378685967
"X6890" 0.0203695491397437 0.428174641986016
"X6909" 0.0330168065284166 0.570772168425233
"X6911" -0.00196535210469845 -0.0292593855364138
"X6931" 0.0272242545163978 0.663278546525224
"X6949" -0.00389980321212877 -0.0892006818231724
"X6955" 0.0127863212970071 0.421752032931064
"X6986" 0.0129949356909819 0.26940454022877
"X6995" -0.0326239582078087 -0.607977930472769
"X7001" -0.00352791298592483 -0.070567012912928
"X7009" -0.00263954823428769 -0.0721508514775869
"X7017" 0.0107376060273585 0.35113339785359
"X7020" -0.0110272572527817 -0.206448002223391
"X7021" -0.000646635868412751 -0.0183924493985494
"X7056" -0.002311395798581 -0.013764583031858
"X7062" 0.0180016262518994 0.440398760630071
"X7063" 0.0192160470521969 0.539452450194347
"X7064" -0.0475360453666832 -0.820193391974425
"X7069" -0.00230823243463739 -0.0644477800730575
"X7081" 0.0075548307117511 0.113285614753553
"X7091" -0.00234401647891256 -0.0515063459949595
"X7097" -0.00935328951492283 -0.198763063798939
"X7112" -0.0124663216746493 -0.219049255493686
"X7114" 0.00537451297453407 0.131007505138948
"X7162" -0.010170503899167 -0.260341875606175
"X7170" 0.0485865788259015 0.794037513522755
"X7171" -0.0172986144728352 -0.535556432939515
"X7189" 0.023126402926822 0.457941840712301
"X7190" -0.0446997452786803 -0.696772666575209
"X7204" -0.00227895650787591 -0.048786989763055
"X7220" 0.00527834827524842 0.13565380187314
"X7247" 0.0351868118073581 0.535187397612835
"X7251" -0.00586790854180074 -0.101892245652714
"X7315" 0.0177851087214694 0.475247903917795
"X7319" 0.0010515664816907 0.0262444562644856
"X7326" 0.00850325376686957 0.198539426234835
"X7328" -0.00638281664807344 -0.161554440166211
"X7342" -0.0407780313603515 -0.66043448212051
"X7352" -0.000590425439905125 -0.0136767549023005
"X7365" 0.0265007869843173 0.453286303592203
"X7373" -0.0221500539681071 -0.459713891687943
"X7380" -0.010694193492263 -0.219377585544222
"X7408" -0.0031083174497672 -0.0778659772291109
"X7409" -0.059206756055994 -0.718490682788238
"X7410" -0.0201422495120651 -0.243201363822458
"X7413" -0.019836561546628 -0.343880093104199
"X7429" 0.00577324482955356 0.150927063489229
"X7458" 0.00226052471944104 0.0668608869780679
"X7468" 0.030633758310942 0.639500038279002
"X7470" -0.0116547593500411 -0.268549028524431
"X7475" 0.00286212397162257 0.0848832134086099
"X7485" 6.6573975498959e-05 0.000906117232546515
"X7499" 0.0401874794440673 0.436935422496947
"X7500" 0.0259661645059812 0.708493462130732
"X7503" 0.00603582152680853 0.120612341258895
"X7505" -0.0281486108964097 -0.345071447307046
"X7510" -0.00666068982322455 -0.129387202237901
"X7518" 0.00439650278228542 0.102928749230298
"X7522" 0.0252979132918998 0.679409680879357
"X7524" -0.0202696783773559 -0.495125671231402
"X7541" 0.000575391563746812 0.009132682202259
"X7551" -0.033450417723146 -0.54867438176718
"X7571" 0.00907284603852707 0.249644879095361
"X7576" 0.011414256897003 0.196412702540726
"X7582" 0.0330721362073067 0.686053141657141
"X7590" 0.00765648296404471 0.0894349230866181
"X7591" -0.0148548426718529 -0.2973316473475
"X7592" 0.00310368862348371 0.0682557402923122
"X7595" -0.00107856242807299 -0.0222767766343448
"X7604" -0.00338970474072717 -0.05007994400017
"X7608" -0.025736260068336 -0.591517925148078
"X7625" 0.0161301013588759 0.410290909564381
"X7626" -0.016054690582413 -0.321632516688666
"X7635" 0.0109811342679301 0.20130927301774
"X7649" 0.00397370804227397 0.141542848965383
"X7653" 0.00294659949343828 0.0997164963110698
"X7654" 0.00951131494428139 0.149694928647583
"X7663" -0.0121706294063782 -0.252566902748681
"X7695" -0.00976600040140013 -0.171291670945767
"X7718" -0.0257268647319507 -0.543178387900541
"X7726" 0.00453426009550968 0.0755900658018998
"X7731" -0.0218119573948061 -0.556791420706441
"X7733" 0.00277120097823289 0.0593795593531251
"X7781" 0.0114344602214183 0.368049157682668
"X7787" 0.00171214626528323 0.0560517610361741
"X7814" -0.00993645292605061 -0.228415999244946
"X7824" 0.0111698847958622 0.275594768772078
"X7834" 0.0294740924880552 0.717793725103084
"X7836" 0.0194354648284341 0.570748326959535
"X7838" 0.0100901082030464 0.208936118176069
"X7843" -0.0184523539444243 -0.387028333993564
"X7846" 0.000743328756584666 0.00840662365287087
"X7859" -0.0142383994594387 -0.350493450404905
"X7870" 0.0206747678738131 0.51139952271707
"X7893" 0.000285562331676714 0.0080864050583014
"X7895" -0.00729567592432616 -0.173860270032789
"X7901" 0.0017285313096166 0.0243982644337909
"X7935" 0.00940788124362568 0.125958763038218
"X7945" -0.00125109275304728 -0.0178763827352872
"X7950" 0.0120336905608135 0.300832058181493
"X7959" 0.00581657000511529 0.123239677601559
"X7972" 0.0568514616688317 0.903705141445929
"X7980" 0.0613650680085393 0.883058310637436
"X7982" 0.0115932227901774 0.333386250191234
"X8003" 0.00750853785527088 0.140188864837387
"X8027" -0.0226310896506323 -0.524859909322015
"X8030" 0.0139405642443538 0.450521289839472
"X8034" 0.0558169340231608 0.867239516685706
"X8035" 0.0147034643000218 0.297183913467055
"X8036" 0.0190420984911055 0.379628113469426
"X8045" -0.00146843445287919 -0.0196369645656131
"X8053" -0.00338730047492917 -0.0764871445179929
"X8062" -0.0145649560326456 -0.298483292104705
"X8071" 6.78041487533605e-05 0.00132901206770734
"X8081" 0.0149522068393918 0.500538965290414
"X8089" -0.0232739783553685 -0.635313683698844
"X8094" 0.0179069670094765 0.360760705558362
"X8138" 0.0176554314760537 0.539294281111293
"X8141" 0.0186677465868791 0.508555757523286
"X8156" 0.0528026488636666 0.916454203298093
"X8166" 0.0166128529939942 0.361541493428722
"X8191" 0.0117179929765447 0.288941798781806
"X8208" 0.0061888498216308 0.159098951911616
"X8228" 0.0154852292125793 0.236043873448247
"X8252" -0.00209376967010357 -0.0227193772583313
"X8259" -0.0338817968854621 -0.357005818773056
"X8280" 0.0514211937534261 0.773664127243398
"X8282" -0.0404704764569537 -0.827877217628238
"X8283" 0.041967405644896 0.872030155244624
"X8305" 0.0177822548261473 0.326034402104097
"X8308" -0.00321021033467513 -0.0756088652771005
"X8309" -0.0164506875771754 -0.44267130549079
"X8316" 0.00776829406302549 0.231637044908173
"X8334" -0.00354418831632758 -0.0920707557849112
"X8335" 0.00691864426620791 0.152917018312113
"X8342" -0.0270508940323478 -0.587953445320507
"X8347" -0.0073865790479253 -0.16354172554865
"X8354" -0.00467306203680126 -0.0615917145128537
"X8359" -0.00441428041976807 -0.112811632450192
"X8361" 0.0180471637439281 0.499539166231903
"X8368" -0.0121975716212952 -0.270424571412523
"X8381" 0.00682040070520951 0.210132617694795
"X8394" -0.0283156557714679 -0.622904356091016
"X8395" 0.0128041199878974 0.327695914621683
"X8431" 0.0103105771573989 0.270375877358958
"X8432" 0.00811743391158177 0.16774976379034
"X8435" 0.0385883853341915 0.888754127871359
"X8436" 0.0275132543196301 0.206167026012404
"X8439" 0.0083156396851245 0.203903435616051
"X8440" -0.0154740629720875 -0.288668270358732
"X8452" -0.00114213755733423 -0.0324638552499539
"X8465" -0.00792051370067133 -0.0881662636651375
"X8484" 0.00147252056189462 0.0412547484811058
"X8485" 0.0152148019772996 0.513289871883453
"X8503" 0.0030095720127968 0.0720485154757546
"X8507" 0.00249363721014724 0.0703577263390356
"X8537" 0.0315923160421848 0.394672933184126
"X8551" 0.0169879925879991 0.388477491945265
"X8586" -0.0267419199065191 -0.509179272663002
"X8607" -0.0249437022424715 -0.414659957361261
"X8631" 0.002143624114246 0.0253005077897569
"X8648" 0.00262689603083373 0.0442833703776505
"X8662" -0.00956475729829236 -0.222610961891713
"X8692" -0.0511690273473758 -0.636551106698423
"X8700" 0.0393396583158166 0.826918325214674
"X8702" 0.0106428319132592 0.263364244852869
"X8704" 0.0602211389460019 0.915813620069798
"X8712" -0.0010579146787025 -0.0280202899744511
"X8721" 0.0286037080727619 0.348118655461628
"X8754" -0.000842950098877162 -0.0163096264533193
"X8757" 0.0143446164165242 0.277670510557384
"X8770" -0.0134729160918842 -0.322765034081224
"X8782" -0.0185552190367414 -0.391945234641593
"X8796" -0.00597933782856121 -0.144237739003705
"X8797" -0.0021013894548159 -0.0509975681011139
"X8800" 0.00589238614421315 0.0838005872576442
"X8812" 0.0595548514931954 0.90797778988875
"X8824" 0.01545106946324 0.397498986764094
"X8827" 0.00839806434978592 0.303597402028814
"X8828" -0.00672213946848653 -0.186334661825862
"X8834" 0.0216872804308017 0.463653946745354
"X8845" 0.000457109811859217 0.00692485080754561
"X8850" 0.00768129202892552 0.210511463539131
"X8866" 0.0261926013770924 0.375641600012698
"X8879" 0.00685406471293202 0.0912830261529806
"X8883" 0.0133454604529322 0.226379853024995
"X8893" -0.0137533778592616 -0.285473491407866
"X8896" 0.00461714994487972 0.0985919543279705
"X8902" 0.0216025228748494 0.575294144041225
"X8918" 0.010509740638406 0.203965465988366
"X8920" 0.0166344705345445 0.474925167283098
"X8938" -0.00716419991797049 -0.174439799408695
"X8942" -0.00238722704573254 -0.0293100207053758
"X8943" -0.0109046834445787 -0.21918172864234
"X8945" 0.00177203912398531 0.0301618463563091
"X8963" -0.00367826889865415 -0.0894538357192834
"X8976" -0.0177719073864866 -0.300462618622331
"X8978" 0.00104317812615947 0.0234648136103113
"X8980" 0.00427722539231105 0.109765358748036
"X8984" 0.0108802972107748 0.0774322863697542
"X8991" -0.02683288949915 -0.43696714037615
"X8998" 0.00124933934869159 0.0216935926886604
"X9037" -0.00452046598651137 -0.116534758785473
"X9038" 0.00268361524934448 0.0664057581042103
"X9039" 0.0284494299404531 0.562585756643408
"X9049" -0.0241680182511998 -0.245226197571421
"X9061" -0.00126580565136487 -0.0254910525332049
"X9066" 0.00975115942295062 0.157197151192583
"X9067" 0.0172058996351683 0.264523089158823
"X9068" 0.0195650166809196 0.417262403134398
"X9070" 0.00473448282203031 0.134866870319339
"X9071" 0.0118252760422765 0.187603636864102
"X9075" -0.040702196118713 -0.704799887173494
"X9113" -0.000845483715551901 -0.0152487950843304
"X9114" -0.0324318679484939 -0.493403955243806
"X9119" 0.00452624879799017 0.107877995515142
"X9125" 0.0115235043646766 0.252428425929405
"X9133" 0.0254627686930443 0.483379383079293
"X9146" 0.0287532468805747 0.17475141422406
"X9147" 0.01052222579636 0.179526049991592
"X9174" -0.000886943205138263 -0.0172760807780798
"X9179" 0.0246042852944288 0.754529661418524
"X9185" 0.00446996137362658 0.0982092779499064
"X9229" 0.0047600618591587 0.0948005815634642
"X9231" 0.0211012068786465 0.39449243649413
"X9235" 0.0150289824171859 0.33455238588162
"X9247" 0.028620158293956 0.599425243752201
"X9254" -0.0157208985650653 -0.283038476981941
"X9279" 0.0204708879367815 0.419887145215069
"X9280" 0.0157322808401804 0.418447517260415
"X9282" 0.0231189377757342 0.346950032387288
"X9286" 0.0120863678608663 0.345046842053262
"X9296" 0.0109313819351833 0.258220130243616
"X9303" 0.0349142652435338 0.728407907425468
"X9320" 0.0102057616958335 0.0754397589016802
"X9328" -0.00763165564379205 -0.182645368977983
"X9350" 0.0136802426689126 0.392055779282374
"X9351" -0.00497210773528692 -0.113560105934938
"X9358" 0.0267467189265755 0.575573574069831
"X9359" -0.0119159928633181 -0.258106314645589
"X9364" -0.0189250985481772 -0.194345784050853
"X9397" 0.00845828221148479 0.224736720009751
"X9409" -0.0299639236822387 -0.545365114906037
"X9432" -0.0429516344364607 -0.464932869693283
"X9438" -0.0121221906172562 -0.305036839994323
"X9440" 0.0112184053750257 0.354264412955293
"X9446" -0.0117216434535919 -0.141971184217849
"X9449" -0.00250661653130174 -0.0651584123848666
"X9450" 0.0102957430322371 0.314114217809048
"X9458" -0.00568342935194196 -0.0506461294863888
"X9481" -0.000107636558978408 -0.00269551155810364
"X9514" 0.0277009113513947 0.575105373925834
"X9527" -0.00737522112370719 -0.126902927051588
"X9528" -0.0281042484005862 -0.466087815847701
"X9540" -0.0145330075919852 -0.235281110603196
"X9547" 0.0159734081625696 0.52899095839276
"X9561" 0.00596956239617275 0.188642118162293
"X9565" 0.0100886329043138 0.209118346409849
"X9573" 0.00576306083682967 0.170909252735997
"X9591" 0.00734640187996169 0.170045851175314
"X9594" 0.00979871746105667 0.239679344101852
"X9596" 0.0766497868946834 0.84585604901847
"X9602" -0.0395627779798473 -0.567140712040772
"X9620" 0.00487211547311376 0.113855951897725
"X9622" -0.0234403500957731 -0.598317142730322
"X9624" -0.0165194211560024 -0.436831880646683
"X9639" -0.00952725581037793 -0.199636311915803
"X9659" 0.0426127242498811 0.742993007843865
"X9666" -0.0116136554040905 -0.18944047137488
"X9688" 0.0105774643399634 0.34925587464328
"X9696" 0.0585173669151027 0.902444939069607
"X9698" -4.53285332251209e-05 -0.00113632665491932
"X9699" -0.00651422278213539 -0.168385339940007
"X9707" 0.00472922347316146 0.139364101853568
"X9716" 0.00969652992504102 0.163599073817573
"X9720" -0.0236230691769971 -0.612333476925642
"X9722" -0.0194339630099022 -0.544096792373433
"X9733" 0.0625841156007593 0.939328426103973
"X9741" -0.0342271197574114 -0.517339762171444
"X9780" 0.0228923652400457 0.345504474156578
"X9781" 0.0411295654122031 0.61472638484862
"X9791" -0.0194279732991856 -0.193567914693339
"X9800" -0.00285300734390247 -0.065220600693568
"X9809" -0.00582627569090133 -0.0953943456003574
"X9810" -0.00311097998648789 -0.0362900073948955
"X9828" 0.0344755819084033 0.592893870209298
"X9892" 0.00784143260928308 0.242005250912811
"X9901" 0.00564730018620448 0.116234920302571
"X9906" 0.0217076983752199 0.285834760374957
"X9907" -0.0130300944062007 -0.414473266395334
"X9914" -0.00122921285996882 -0.0308346250239728
"X9929" 0.024976854199798 0.639824253171741
"X9935" 0.00941069878798116 0.245070284396044
"X9937" 0.0201013548351203 0.359331241979135
"X9969" -0.0127896564594222 -0.28443499748716
"X9979" 0.00464873631614191 0.0854576033538096
"X9982" 0.0103915983378778 0.289948290831991
"X9988" 0.0151189266702735 0.29669568009239
"X9992" 0.0287661851122944 0.395393053129955
"X9994" 0.000586438651117711 0.0121792757844156
"X10001" -0.0174635576207724 -0.432045145130315
"X10017" 0.00831935134728618 0.236646296345261
"X10043" -0.00261100435168252 -0.0702316056387482
"X10078" -0.000803998235591862 -0.0153429523000416
"X10081" 0.0017418002424947 0.033602739693402
"X10088" -0.0186785936752685 -0.461975585536648
"X10118" -0.0183005441810384 -0.38698213655567
"X10126" -0.00504848999969696 -0.108881863828267
"X10127" -0.00350575122786464 -0.0805510382905826
"X10150" 0.0312413285567436 0.623952897700957
"X10162" -0.0384034313638753 -0.603076697502588
"X10186" -0.00649083203249142 -0.158596179701161
"X10196" 0.0289572105572968 0.58916362896969
"X10197" -0.041093445788253 -0.643259351422857
"X10218" 0.00330687043306019 0.0857918700187455
"X10219" 0.00555268023932915 0.0572279618944293
"X10244" 0.020915310957107 0.224699251670831
"X10247" 0.00209952525120582 0.0490305240084887
"X10248" 4.18643101688957e-06 0.000124149895005925
"X10250" -0.00252035314737361 -0.0648532140450072
"X10277" -0.00170538681348357 -0.0446506541283094
"X10291" -0.00678200809688806 -0.13497333476198
"X10292" 0.0219567672672011 0.391114370912555
"X10294" -0.00763525730632099 -0.111139936487553
"X10305" 0.000588233177585405 0.016472595254119
"X10307" 0.0241515843400448 0.328864388902021
"X10342" 0.0503387482822674 0.867981071460307
"X10346" -0.0131261039208715 -0.290402051912059
"X10351" 0.0671302059235704 0.90554307356831
"X10353" -0.000924070932659976 -0.0251510514563895
"X10358" 0.0118692387407465 0.276460368475347
"X10362" -0.00623421025618474 -0.0926863831110249
"X10365" -0.0226158220037588 -0.550732757395456
"X10376" 0.0155272480452853 0.36267922496554
"X10403" 0.0156796223514411 0.349985756803832
"X10427" 0.00416884880331698 0.130734080260393
"X10440" 0.00670381056890567 0.155185704833397
"X10455" -0.0225812213632564 -0.556445925640964
"X10461" -0.00986290494181189 -0.246036843938693
"X10466" 0.0231132398019087 0.524051225660101
"X10484" 0.0132743383860913 0.324691309701109
"X10487" -0.0498132939451009 -0.72711000929111
"X10525" 0.0135564631732546 0.314838310915739
"X10532" 0.00895508628628088 0.175943742732934
"X10537" 0.0039245879268888 0.109557388783613
"X10577" -0.00429261152942158 -0.122481060139904
"X10588" -0.0151244735472465 -0.220382843152197
"X10629" 0.00956560678529843 0.225037989985813
"X10633" -0.00103159256933172 -0.0225994624965641
"X10661" -0.0595827691661328 -0.623416868354693
"X10700" -0.0488905442546192 -0.92255871945496
"X10727" 0.00186988596286704 0.0256456487751214
"X10731" 0.000615572385127873 0.0102512134309011
"X10733" 0.00515794232580842 0.103514172193856
"X10760" 0.00312193273583049 0.0603413905532684
"X10793" 0.0118314272930131 0.263225382969375
"X10819" 0.0136345520161303 0.360148955648962
"X10826" -0.0182573591809782 -0.454491381790777
"X10855" -0.0561601617857522 -0.606393540316603
"X10877" 0.0154963240217289 0.336283531447449
"X10890" 0.00994761031521438 0.3177134797217
"X10903" 0.00333034078629554 0.0826939322149254
"X10919" -0.00433026397918324 -0.0994241524448877
"X10920" 0.00622085966995383 0.0630646331563385
"X10953" -0.0129035383122293 -0.35671866214648
"X10959" 0.0146470131071363 0.364895384153139
"X10965" -0.0023494217284187 -0.0428629311377319
"X10995" -0.0343514262495396 -0.558146576016622
"X10996" 0.0199277738098574 0.344043682486574
"X10997" -0.00805175149350007 -0.130889744918915
"X11004" -0.030070435375999 -0.606230389879304
"X11007" 0.0251012981621691 0.533182998260593
"X11021" -0.0108560217782678 -0.251924075273483
"X11052" 0.00445530265616514 0.118788146375669
"X11083" 0.000413875162850664 0.00922364969493838
"X11096" 0.024625656232076 0.511400869468876
"X11145" 0.0488716232843935 0.605897317495814
"X11148" 0.0100954530260584 0.395741471088292
"X11161" 0.00707988533388459 0.175961640899751
"X11166" 0.00602936940065993 0.151170934784762
"X11168" -0.0219848353662445 -0.449116863823038
"X11172" -0.00444485832570429 -0.111433896546595
"X11179" 0.0310833427151069 0.421125111782452
"X11212" -0.013243905495278 -0.282178379831471
"X11233" -0.0137816260163857 -0.356654769607989
"X11242" -0.000168313083365462 -0.00386712278140021
"X11243" 0.0167024453066395 0.335562537561424
"X11245" -0.00192369120349106 -0.0501722890053336
"X11261" 0.028722662561639 0.561323090218142
"X11301" -0.0228159698549743 -0.408993459527193
"X11303" -0.0719915460140552 -0.706341317332611
"X11307" 0.0255818796902952 0.577997768338553
"X11342" 0.0139242875437613 0.318223886372619
"X11343" -0.0112274969487746 -0.100843029277772
"X11346" 0.00902387533991188 0.31354901143599
"X11348" 0.0215667330439392 0.54614398357775
"X11351" -0.0174285108647763 -0.376109559903277
"X11358" 0.00433817431357841 0.0818793333020239
"X11364" -0.0103447680815321 -0.0917690654547422
"X11381" -0.00217890071782417 -0.064258462743827
