"","AUC"
"X5883",0.795138888888889
"X5885",0.649305555555556
"X5895",0.892361111111111
"X5912",0.972222222222222
"X5919",1
"X5931",1
"X5932",0.618055555555556
"X5970",0.697916666666667
"X5971",0.527777777777778
"X5972",0.847222222222222
"X5973",0.829861111111111
"X6003",0.597222222222222
"X6014",0.854166666666667
"X6019",0.861111111111111
"X6029",0.909722222222222
"X6030",0.5
"X6052",1
"X6065",0.569444444444444
"X6066",0.538194444444444
"X6067",0.548611111111111
"X6083",0.753472222222222
"X6110",0.604166666666667
"X6111",0.597222222222222
"X6119",1
"X6136",0.857638888888889
"X6139",0.920138888888889
"X6140",0.815972222222222
"X6143",0.569444444444444
"X6144",0.868055555555556
"X6171",0.576388888888889
"X6190",0.527777777777778
"X6195",0.725694444444444
"X6197",0.899305555555556
"X6200",0.552083333333333
"X6201",0.6875
"X6217",0.989583333333333
"X6224",0.708333333333333
"X6239",0.715277777777778
"X6242",0.71875
"X6249",0.5
"X6250",1
"X6259",0.982638888888889
"X6260",0.704861111111111
"X6265",0.913194444444444
"X6266",0.9375
"X6273",0.569444444444444
"X6283",0.90625
"X6286",0.788194444444444
"X6288",0.694444444444444
"X6296",0.680555555555556
"X6305",0.545138888888889
"X6325",0.899305555555556
"X6328",0.503472222222222
"X6336",0.541666666666667
"X6349",0.868055555555556
"X6351",1
"X6365",0.555555555555556
"X6373",0.802083333333333
"X6382",0.774305555555556
"X6389",0.899305555555556
"X6390",0.621527777777778
"X6394",0.819444444444444
"X6395",0.621527777777778
"X6403",0.729166666666667
"X6404",0.6875
"X6439",1
"X6441",1
"X6451",0.559027777777778
"X6452",0.8125
"X6476",0.892361111111111
"X6486",0.527777777777778
"X6492",0.84375
"X6493",0.795138888888889
"X6495",0.631944444444444
"X6508",0.923611111111111
"X6509",0.711805555555556
"X6510",0.71875
"X6512",0.5625
"X6514",0.541666666666667
"X6523",0.756944444444444
"X6524",0.572916666666667
"X6533",0.565972222222222
"X6564",0.642361111111111
"X6579",0.534722222222222
"X6580",0.638888888888889
"X6583",0.96875
"X6611",0.65625
"X6614",0.5625
"X6626",0.982638888888889
"X6658",0.944444444444444
"X6660",0.604166666666667
"X6664",0.645833333333333
"X6680",0.628472222222222
"X6707",0.826388888888889
"X6713",0.795138888888889
"X6716",0.614583333333333
"X6720",0.534722222222222
"X6725",0.71875
"X6755",0.770833333333333
"X6757",1
"X6777",0.913194444444444
"X6778",0.524305555555556
"X6805",0.510416666666667
"X6806",0.784722222222222
"X6809",1
"X6812",0.944444444444444
"X6815",0.822916666666667
"X6823",0.75
"X6824",0.913194444444444
"X6830",0.708333333333333
"X6878",0.84375
"X6880",0.975694444444444
"X6888",0.791666666666667
"X6903",0.715277777777778
"X6907",0.565972222222222
"X6914",0.868055555555556
"X6915",0.805555555555556
"X6916",0.746527777777778
"X6917",0.583333333333333
"X6932",0.569444444444444
"X6945",0.579861111111111
"X6953",0.670138888888889
"X6954",0.736111111111111
"X6980",0.663194444444444
"X6985",0.84375
"X6988",0.982638888888889
"X6989",0.798611111111111
"X7048",0.520833333333333
"X7058",0.829861111111111
"X7067",0.604166666666667
"X7070",0.604166666666667
"X7078",0.642361111111111
"X7097",0.534722222222222
"X7101",0.722222222222222
"X7103",1
"X7107",0.663194444444444
"X7114",0.753472222222222
"X7126",0.746527777777778
"X7129",0.6875
"X7159",0.503472222222222
"X7162",0.597222222222222
"X7169",1
"X7188",1
"X7190",0.538194444444444
