"","AUC"
"X6086",0.592592592592593
"X6100",0.703703703703704
"X6101",0.66358024691358
"X6109",0.632716049382716
"X6124",0.993827160493827
"X6140",0.845679012345679
"X6147",1
"X6164",0.75
"X6178",0.79320987654321
"X6186",0.787037037037037
"X6206",0.518518518518518
"X6220",0.567901234567901
"X6229",0.623456790123457
"X6242",0.521604938271605
"X6245",1
"X6259",0.771604938271605
"X6280",0.58641975308642
"X6298",0.876543209876543
"X6304",0.654320987654321
"X6305",0.947530864197531
"X6313",0.679012345679012
"X6316",0.533950617283951
"X6322",0.981481481481482
"X6337",0.861111111111111
"X6340",0.549382716049383
"X6343",0.993827160493827
"X6374",0.762345679012346
"X6378",0.703703703703704
"X6387",0.691358024691358
"X6403",0.623456790123457
"X6415",0.83641975308642
"X6432",1
"X6438",0.546296296296296
"X6441",0.70679012345679
"X6444",0.932098765432099
"X6450",0.503086419753086
"X6456",0.549382716049383
"X6469",0.861111111111111
"X6475",0.657407407407407
"X6488",0.709876543209877
"X6489",0.515432098765432
"X6494",0.518518518518518
"X6516",0.876543209876543
"X6522",1
"X6530",0.503086419753086
"X6531",0.657407407407407
"X6539",0.762345679012346
"X6565",1
"X6581",0.558641975308642
"X6583",0.79320987654321
"X6592",0.833333333333333
"X6594",0.944444444444444
"X6600",0.611111111111111
"X6601",0.916666666666667
"X6607",0.731481481481482
"X6614",0.549382716049383
"X6623",0.592592592592593
"X6624",0.518518518518518
"X6643",0.555555555555556
"X6648",0.79320987654321
"X6651",0.675925925925926
"X6658",0.700617283950617
"X6668",0.746913580246914
"X6679",0.762345679012346
"X6680",0.580246913580247
"X6698",0.996913580246914
"X6712",0.787037037037037
"X6716",0.521604938271605
"X6726",0.540123456790123
"X6732",0.861111111111111
"X6758",0.657407407407407
"X6767",0.790123456790123
"X6794",0.759259259259259
"X6809",0.808641975308642
"X6818",1
"X6834",0.787037037037037
"X6838",1
"X6851",0.617283950617284
"X6858",0.533950617283951
"X6863",0.648148148148148
"X6868",1
"X6877",0.537037037037037
"X6878",0.524691358024691
"X6890",0.817901234567901
"X6909",0.824074074074074
"X6911",0.524691358024691
"X6931",0.935185185185185
"X6949",0.524691358024691
"X6955",0.753086419753086
"X6986",0.688271604938272
"X6995",0.919753086419753
"X7001",0.54320987654321
"X7009",0.608024691358025
"X7017",0.700617283950617
"X7020",0.632716049382716
"X7021",0.509259259259259
"X7056",0.635802469135802
"X7062",0.824074074074074
"X7063",0.851851851851852
"X7064",1
"X7069",0.546296296296296
"X7081",0.762345679012346
"X7091",0.567901234567901
"X7097",0.601851851851852
"X7112",0.651234567901235
"X7114",0.592592592592593
"X7162",0.768518518518519
"X7170",0.947530864197531
"X7171",0.95679012345679
"X7189",0.780864197530864
"X7190",0.959876543209877
"X7204",0.561728395061728
"X7220",0.521604938271605
"X7247",0.916666666666667
"X7251",0.503086419753086
"X7315",0.796296296296296
"X7319",0.506172839506173
"X7326",0.62962962962963
"X7328",0.719135802469136
"X7342",0.845679012345679
"X7352",0.530864197530864
"X7365",0.824074074074074
"X7373",0.867283950617284
"X7380",0.604938271604938
"X7408",0.589506172839506
"X7409",0.984567901234568
"X7410",0.66358024691358
"X7413",0.753086419753086
"X7429",0.57716049382716
"X7458",0.589506172839506
"X7468",0.861111111111111
"X7470",0.638888888888889
"X7475",0.648148148148148
"X7485",0.768518518518518
"X7499",0.861111111111111
"X7500",0.987654320987654
"X7503",0.783950617283951
"X7505",0.87962962962963
"X7510",0.583333333333333
"X7518",0.614197530864197
"X7522",0.932098765432099
"X7524",0.861111111111111
"X7541",0.583333333333333
"X7551",0.876543209876543
"X7571",0.648148148148148
"X7576",0.737654320987654
"X7582",0.885802469135802
"X7590",0.777777777777778
"X7591",0.753086419753086
"X7592",0.546296296296296
"X7595",0.570987654320988
"X7604",0.635802469135802
"X7608",0.938271604938272
"X7625",0.746913580246914
"X7626",0.728395061728395
"X7635",0.632716049382716
"X7649",0.651234567901235
"X7653",0.589506172839506
"X7654",0.58641975308642
"X7663",0.740740740740741
"X7695",0.62962962962963
"X7718",0.820987654320988
"X7726",0.503086419753086
"X7731",0.969135802469136
"X7733",0.515432098765432
"X7781",0.697530864197531
"X7787",0.506172839506173
"X7814",0.580246913580247
"X7824",0.632716049382716
"X7834",0.904320987654321
"X7836",0.827160493827161
"X7838",0.645061728395062
"X7843",0.854938271604938
"X7846",0.614197530864198
"X7859",0.722222222222222
"X7870",0.858024691358025
"X7893",0.552469135802469
"X7895",0.626543209876543
"X7901",0.570987654320988
"X7935",0.54320987654321
"X7945",0.577160493827161
"X7950",0.632716049382716
"X7959",0.62037037037037
"X7972",1
"X7980",1
"X7982",0.79320987654321
"X8003",0.558641975308642
"X8027",0.901234567901235
"X8030",0.725308641975309
"X8034",1
"X8035",0.759259259259259
"X8036",0.731481481481481
"X8045",0.512345679012346
"X8053",0.62037037037037
"X8062",0.725308641975309
"X8071",0.533950617283951
"X8081",0.737654320987654
"X8089",0.938271604938272
"X8094",0.790123456790123
"X8138",0.882716049382716
"X8141",0.891975308641975
"X8156",1
"X8166",0.685185185185185
"X8191",0.685185185185185
"X8208",0.62962962962963
"X8228",0.632716049382716
"X8252",0.503086419753086
"X8259",0.854938271604938
"X8280",1
"X8282",1
"X8283",1
"X8305",0.740740740740741
"X8308",0.524691358024691
"X8309",0.753086419753086
"X8316",0.657407407407407
"X8334",0.666666666666667
"X8335",0.632716049382716
"X8342",0.950617283950617
"X8347",0.697530864197531
"X8354",0.62962962962963
"X8359",0.503086419753086
"X8361",0.845679012345679
"X8368",0.617283950617284
"X8381",0.651234567901235
"X8394",0.950617283950617
"X8395",0.817901234567901
"X8431",0.685185185185185
"X8432",0.580246913580247
"X8435",1
"X8436",0.722222222222222
"X8439",0.549382716049383
"X8440",0.719135802469136
"X8452",0.635802469135802
"X8465",0.851851851851852
"X8484",0.608024691358025
"X8485",0.839506172839506
"X8503",0.521604938271605
"X8507",0.558641975308642
"X8537",0.722222222222222
"X8551",0.746913580246914
"X8586",0.898148148148148
"X8607",0.790123456790123
"X8631",0.697530864197531
"X8648",0.583333333333333
"X8662",0.641975308641975
"X8692",0.987654320987654
"X8700",0.984567901234568
"X8702",0.611111111111111
"X8704",1
"X8712",0.583333333333333
"X8721",0.848765432098765
"X8754",0.58641975308642
"X8757",0.611111111111111
"X8770",0.790123456790123
"X8782",0.811728395061728
"X8796",0.641975308641975
"X8797",0.614197530864198
"X8800",0.583333333333333
"X8812",1
"X8824",0.858024691358025
"X8827",0.58641975308642
"X8828",0.537037037037037
"X8834",0.802469135802469
"X8845",0.567901234567901
"X8850",0.601851851851852
"X8866",0.907407407407407
"X8879",0.688271604938272
"X8883",0.632716049382716
"X8893",0.75
"X8896",0.685185185185185
"X8902",0.845679012345679
"X8918",0.669753086419753
"X8920",0.861111111111111
"X8938",0.669753086419753
"X8942",0.524691358024691
"X8943",0.601851851851852
"X8945",0.527777777777778
"X8963",0.564814814814815
"X8976",0.688271604938272
"X8978",0.540123456790124
"X8980",0.530864197530864
"X8984",0.567901234567901
"X8991",0.743827160493827
"X8998",0.540123456790123
"X9037",0.691358024691358
"X9038",0.533950617283951
"X9039",0.811728395061728
"X9049",0.567901234567901
"X9061",0.509259259259259
"X9066",0.740740740740741
"X9067",0.635802469135803
"X9068",0.808641975308642
"X9070",0.564814814814815
"X9071",0.70679012345679
"X9075",0.981481481481482
"X9113",0.558641975308642
"X9114",0.845679012345679
"X9119",0.583333333333333
"X9125",0.716049382716049
"X9133",0.777777777777778
"X9146",0.558641975308642
"X9147",0.635802469135802
"X9174",0.5
"X9179",0.987654320987654
"X9185",0.635802469135802
"X9229",0.558641975308642
"X9231",0.722222222222222
"X9235",0.679012345679012
"X9247",0.799382716049383
"X9254",0.614197530864197
"X9279",0.83641975308642
"X9280",0.75
"X9282",0.759259259259259
"X9286",0.672839506172839
"X9296",0.589506172839506
"X9303",0.944444444444444
"X9320",0.521604938271605
"X9328",0.66358024691358
"X9350",0.737654320987654
"X9351",0.651234567901235
"X9358",0.802469135802469
"X9359",0.66358024691358
"X9364",0.503086419753086
"X9397",0.632716049382716
"X9409",0.907407407407407
"X9432",0.95679012345679
"X9438",0.679012345679012
"X9440",0.716049382716049
"X9446",0.725308641975309
"X9449",0.533950617283951
"X9450",0.62037037037037
"X9458",0.660493827160494
"X9481",0.54320987654321
"X9514",0.922839506172839
"X9527",0.540123456790123
"X9528",0.867283950617284
"X9540",0.638888888888889
"X9547",0.839506172839506
"X9561",0.703703703703704
"X9565",0.62037037037037
"X9573",0.589506172839506
"X9591",0.638888888888889
"X9594",0.62037037037037
"X9596",1
"X9602",0.935185185185185
"X9620",0.509259259259259
"X9622",0.925925925925926
"X9624",0.824074074074074
"X9639",0.685185185185185
"X9659",0.950617283950617
"X9666",0.728395061728395
"X9688",0.700617283950617
"X9696",1
"X9698",0.54320987654321
"X9699",0.657407407407407
"X9707",0.537037037037037
"X9716",0.512345679012346
"X9720",0.925925925925926
"X9722",0.95679012345679
"X9733",1
"X9741",0.944444444444444
"X9780",0.765432098765432
"X9781",0.854938271604938
"X9791",0.583333333333333
"X9800",0.608024691358025
"X9809",0.685185185185185
"X9810",0.703703703703704
"X9828",0.891975308641975
"X9892",0.623456790123457
"X9901",0.524691358024691
"X9906",0.521604938271605
"X9907",0.827160493827161
"X9914",0.524691358024691
"X9929",0.916666666666667
"X9935",0.645061728395062
"X9937",0.753086419753086
"X9969",0.743827160493827
"X9979",0.515432098765432
"X9982",0.691358024691358
"X9988",0.780864197530864
"X9992",0.679012345679012
"X9994",0.540123456790123
"X10001",0.833333333333333
"X10017",0.623456790123457
"X10043",0.567901234567901
"X10078",0.564814814814815
"X10081",0.503086419753086
"X10088",0.824074074074074
"X10118",0.759259259259259
"X10126",0.509259259259259
"X10127",0.570987654320988
"X10150",0.919753086419753
"X10162",1
"X10186",0.558641975308642
"X10196",0.888888888888889
"X10197",0.990740740740741
"X10218",0.509259259259259
"X10219",0.549382716049383
"X10244",0.614197530864197
"X10247",0.567901234567901
"X10248",0.546296296296296
"X10250",0.611111111111111
"X10277",0.518518518518518
"X10291",0.592592592592593
"X10292",0.774691358024691
"X10294",0.595679012345679
"X10305",0.527777777777778
"X10307",0.783950617283951
"X10342",1
"X10346",0.808641975308642
"X10351",1
"X10353",0.546296296296296
"X10358",0.709876543209877
"X10362",0.632716049382716
"X10365",0.888888888888889
"X10376",0.75
"X10403",0.685185185185185
"X10427",0.574074074074074
"X10440",0.574074074074074
"X10455",0.891975308641975
"X10461",0.697530864197531
"X10466",0.888888888888889
"X10484",0.651234567901235
"X10487",0.944444444444444
