"","AUC"
"X2313",0.520833333333333
"X2316",0.506944444444444
"X2317",0.819444444444444
"X2318",1
"X2322",0.635416666666667
"X2339",0.96875
"X2370",0.548611111111111
"X2378",0.506944444444444
"X2379",0.635416666666667
"X2392",0.753472222222222
"X2393",0.899305555555556
"X2395",0.861111111111111
"X2399",0.888888888888889
"X2418",0.850694444444444
"X2419",0.555555555555556
"X2453",0.729166666666667
"X2460",0.621527777777778
"X2462",0.572916666666667
"X2467",0.611111111111111
"X2469",0.715277777777778
"X2471",0.975694444444444
"X2472",0.607638888888889
"X2487",0.621527777777778
"X2497",0.881944444444444
"X2502",0.819444444444444
"X2504",0.6875
"X2511",0.704861111111111
"X2515",0.784722222222222
"X2534",0.555555555555556
"X2540",0.545138888888889
"X2548",0.513888888888889
"X2555",0.711805555555556
"X2558",0.753472222222222
"X2562",0.524305555555556
"X2584",0.555555555555556
"X2586",0.631944444444444
"X2587",0.572916666666667
"X2589",0.663194444444444
"X2607",0.545138888888889
"X2612",0.690972222222222
"X2616",0.989583333333333
"X2621",0.972222222222222
"X2625",0.684027777777778
"X2656",0.895833333333333
"X2661",0.947916666666667
"X2675",0.65625
"X2696",0.954861111111111
"X2699",0.534722222222222
"X2700",0.628472222222222
"X2701",0.9375
"X2705",0.638888888888889
"X2716",0.798611111111111
"X2717",0.576388888888889
"X2740",0.649305555555556
"X2746",0.545138888888889
"X2747",0.545138888888889
"X2754",0.628472222222222
"X2767",0.965277777777778
"X2768",0.559027777777778
"X2774",0.600694444444444
"X2775",0.798611111111111
"X2804",0.635416666666667
"X2810",0.586805555555556
"X2829",0.600694444444444
"X2833",0.545138888888889
"X2836",0.513888888888889
"X2864",0.569444444444444
"X2872",0.944444444444444
"X2876",0.555555555555556
"X2878",0.513888888888889
"X2880",0.520833333333333
"X2881",0.732638888888889
"X2890",0.6875
"X2906",0.625
"X2923",0.5625
"X2931",0.923611111111111
"X2940",1
"X2949",1
"X2950",0.996527777777778
"X2962",0.666666666666667
"X2979",0.743055555555556
"X2980",0.5625
"X2981",0.586805555555556
"X2986",0.715277777777778
"X3005",0.670138888888889
"X3035",0.635416666666667
"X3064",0.538194444444444
"X3066",0.628472222222222
"X3068",0.560763888888889
"X3069",0.961805555555556
"X3079",0.65625
"X3080",0.815972222222222
"X3106",0.815972222222222
"X3114",0.541666666666667
"X3117",0.576388888888889
"X3133",0.524305555555556
"X3151",0.854166666666667
"X3158",0.722222222222222
"X3159",0.607638888888889
"X3185",0.694444444444444
"X3186",0.9375
"X3191",0.538194444444444
"X3212",0.798611111111111
"X3238",0.864583333333333
"X3245",0.729166666666667
"X3246",0.815972222222222
"X3267",0.552083333333333
"X3269",0.6875
"X3284",0.96875
"X3295",0.600694444444444
"X3301",0.743055555555556
"X3305",0.958333333333333
"X3319",0.802083333333333
"X3320",0.90625
"X3330",0.840277777777778
"X3339",1
"X3350",0.590277777777778
"X3361",0.708333333333333
"X3391",0.565972222222222
"X3408",0.659722222222222
"X3410",0.993055555555556
"X3417",0.524305555555556
"X3419",0.517361111111111
"X3430",1
"X3446",0.503472222222222
"X3454",0.586805555555556
"X3475",0.711805555555556
"X3481",0.534722222222222
"X3486",0.635416666666667
"X3490",0.53125
"X3500",0.972222222222222
"X3502",0.857638888888889
"X3512",0.854166666666667
"X3515",0.795138888888889
"X3517",0.621527777777778
"X3523",0.576388888888889
"X3525",0.597222222222222
"X3527",0.663194444444444
"X3528",0.663194444444444
"X3529",0.635416666666667
"X3532",0.666666666666667
"X3541",0.65625
"X3548",0.805555555555556
"X3584",0.635416666666667
"X3586",0.645833333333333
"X3595",0.9375
"X3596",0.944444444444444
"X3599",0.552083333333333
"X3619",0.666666666666667
"X3625",0.760416666666667
"X3632",0.84375
"X3647",0.916666666666667
"X3649",0.541666666666667
"X3667",0.760416666666667
"X3673",0.961805555555556
"X3678",0.78125
"X3679",1
"X3680",0.663194444444444
"X3693",0.625
"X3712",0.597222222222222
"X3715",0.885416666666667
"X3720",0.586805555555556
"X3746",0.576388888888889
"X3765",0.586805555555556
"X3775",0.684027777777778
"X3799",0.520833333333333
"X3803",0.920138888888889
"X3813",0.840277777777778
"X3815",0.552083333333333
"X3830",0.59375
"X3831",0.510416666666667
"X3846",0.545138888888889
"X3860",0.5
"X3874",0.579861111111111
"X3878",0.836805555555556
"X3887",0.579861111111111
"X3892",0.642361111111111
"X3897",0.59375
"X3900",0.986111111111111
"X3907",0.635416666666667
"X3917",0.753472222222222
"X3921",0.625
"X3924",0.642361111111111
"X3928",0.5625
"X3929",0.746527777777778
"X3947",0.597222222222222
"X3948",0.583333333333333
"X4003",0.715277777777778
"X4005",0.736111111111111
"X4015",0.663194444444444
"X4036",0.559027777777778
"X4041",0.510416666666667
"X4051",0.729166666666667
"X4075",0.572916666666667
"X4077",0.881944444444444
"X4080",0.649305555555556
"X4086",0.729166666666667
"X4099",0.642361111111111
"X4103",0.96875
"X4104",0.704861111111111
"X4116",0.5625
"X4118",0.569444444444444
"X4119",0.767361111111111
"X4120",0.527777777777778
"X4128",0.625
"X4143",0.503472222222222
"X4146",0.868055555555556
"X4156",0.802083333333333
"X4166",0.711805555555556
"X4178",0.767361111111111
"X4206",0.767361111111111
"X4211",0.767361111111111
"X4218",0.940972222222222
"X4219",0.861111111111111
"X4224",0.795138888888889
"X4227",0.5625
"X4249",0.583333333333333
"X4252",0.774305555555556
"X4258",0.569444444444444
"X4259",0.697916666666667
"X4267",0.680555555555556
"X4270",0.59375
"X4274",0.732638888888889
"X4286",0.649305555555556
"X4298",0.788194444444444
"X4301",0.777777777777778
"X4322",0.965277777777778
"X4324",1
"X4334",0.774305555555556
"X4342",0.534722222222222
"X4365",0.71875
"X4366",0.534722222222222
"X4373",0.569444444444444
"X4395",0.850694444444444
"X4406",0.694444444444444
"X4415",0.524305555555556
"X4434",0.729166666666667
"X4448",0.503472222222222
"X4490",0.923611111111111
"X4502",0.645833333333333
"X4504",0.878472222222222
"X4508",0.520833333333333
"X4510",0.708333333333333
"X4519",0.798611111111111
"X4526",0.680555555555556
"X4533",0.670138888888889
"X4534",0.819444444444444
"X4546",0.534722222222222
"X4558",0.506944444444444
"X4565",0.572916666666667
"X4566",0.541666666666667
"X4568",0.645833333333333
"X4573",0.590277777777778
"X4587",0.520833333333333
"X4590",0.940972222222222
"X4608",0.697916666666667
"X4619",0.604166666666667
"X4628",0.600694444444444
"X4632",0.704861111111111
"X4649",0.503472222222222
"X4654",0.715277777777778
"X4659",0.697916666666667
"X4667",0.84375
"X4683",0.583333333333333
"X4709",1
"X4711",0.75
"X4717",0.600694444444444
"X4727",0.524305555555556
"X4728",0.65625
"X4732",0.621527777777778
"X4750",0.506944444444444
"X4753",0.503472222222222
"X4757",0.625
"X4758",0.791666666666667
"X4763",0.572916666666667
"X4764",0.611111111111111
"X4771",0.708333333333333
"X4775",0.767361111111111
"X4782",0.694444444444444
"X4791",0.850694444444444
"X4793",0.600694444444444
"X4797",0.5625
"X4800",0.753472222222222
"X4809",0.920138888888889
"X4822",0.701388888888889
"X4847",0.6875
"X4865",0.673611111111111
"X4871",0.697916666666667
"X4873",0.631944444444444
"X4879",0.777777777777778
"X4880",0.947916666666667
"X4883",0.697916666666667
"X4885",0.725694444444444
"X4886",0.690972222222222
"X4887",0.809027777777778
"X4891",1
"X4901",0.666666666666667
"X4912",0.690972222222222
"X4917",0.909722222222222
"X4924",0.517361111111111
"X4945",0.920138888888889
"X4950",0.770833333333333
"X4963",0.684027777777778
"X4968",0.534722222222222
"X4987",0.805555555555556
"X4988",0.736111111111111
"X5008",0.6875
"X5010",0.638888888888889
"X5011",0.555555555555556
"X5020",0.802083333333333
"X5027",0.666666666666667
"X5032",0.770833333333333
"X5037",0.576388888888889
"X5042",0.559027777777778
"X5051",0.993055555555556
"X5069",0.677083333333333
"X5071",0.899305555555556
"X5084",0.708333333333333
"X5101",0.524305555555556
"X5111",0.538194444444444
"X5121",0.833333333333333
"X5136",0.927083333333333
"X5137",0.600694444444444
"X5143",0.552083333333333
"X5144",0.559027777777778
"X5145",0.642361111111111
"X5146",0.545138888888889
"X5168",0.503472222222222
"X5175",1
"X5194",0.541666666666667
"X5203",0.541666666666667
"X5209",0.506944444444444
"X5212",0.559027777777778
"X5213",0.663194444444444
"X5225",0.760416666666667
"X5226",0.576388888888889
"X5238",0.548611111111111
"X5240",0.666666666666667
"X5245",1
"X5250",0.517361111111111
"X5251",0.666666666666667
"X5254",0.586805555555556
"X5255",0.583333333333333
"X5258",0.513888888888889
"X5259",0.704861111111111
"X5265",0.513888888888889
"X5276",0.53125
"X5277",0.729166666666667
"X5281",0.513888888888889
"X5285",1
"X5292",0.732638888888889
"X5296",0.600694444444444
"X5300",0.534722222222222
"X5301",0.579861111111111
"X5309",0.604166666666667
"X5325",0.736111111111111
"X5346",1
"X5348",0.940972222222222
"X5351",0.71875
"X5352",0.743055555555556
"X5361",0.5625
"X5386",0.704861111111111
"X5389",0.513888888888889
"X5423",0.75
"X5432",0.538194444444444
"X5449",0.538194444444444
"X5453",0.53125
"X5455",0.795138888888889
"X5458",0.604166666666667
"X5464",0.9375
"X5517",0.833333333333333
"X5526",0.659722222222222
"X5539",0.611111111111111
"X5544",0.517361111111111
"X5548",0.645833333333333
"X5558",0.510416666666667
"X5560",0.552083333333333
"X5576",0.715277777777778
"X5585",0.881944444444444
"X5586",0.621527777777778
"X5592",0.600694444444444
"X5605",0.795138888888889
"X5606",0.743055555555556
"X5620",0.545138888888889
"X5646",0.611111111111111
"X5648",0.618055555555556
"X5649",0.510416666666667
"X5659",0.527777777777778
"X5661",0.975694444444444
"X5664",0.680555555555556
"X5675",0.53125
"X5677",0.572916666666667
"X5684",0.586805555555556
"X5685",0.645833333333333
"X5690",0.701388888888889
"X5701",0.909722222222222
"X5702",0.597222222222222
"X5705",0.559027777777778
"X5707",0.520833333333333
"X5712",0.621527777777778
"X5737",0.857638888888889
"X5742",0.538194444444444
"X5743",0.5
"X5744",0.711805555555556
"X5745",0.600694444444444
"X5763",0.993055555555556
"X5766",1
"X5768",0.986111111111111
"X5774",0.732638888888889
"X5784",0.854166666666667
"X5791",0.871527777777778
"X5793",0.732638888888889
"X5817",0.729166666666667
"X5822",0.71875
"X5837",0.777777777777778
"X5853",0.965277777777778
"X5868",0.673611111111111
"X5878",0.520833333333333
"X5883",0.552083333333333
"X5884",0.822916666666667
"X5885",0.586805555555556
"X5894",0.673611111111111
"X5918",0.649305555555556
"X5919",0.680555555555556
"X5925",0.545138888888889
"X5930",0.520833333333333
"X5933",0.642361111111111
"X5938",0.666666666666667
"X5948",0.565972222222222
"X5962",0.819444444444444
"X5971",0.729166666666667
"X5981",0.975694444444444
"X5984",0.729166666666667
"X5986",0.638888888888889
"X5987",0.583333333333333
"X5999",0.673611111111111
"X6008",0.503472222222222
"X6019",0.572916666666667
"X6029",0.71875
"X6032",0.663194444444444
"X6033",0.739583333333333
"X6044",0.524305555555556
"X6049",0.625
"X6055",0.579861111111111
"X6073",0.75
"X6080",0.784722222222222
"X6085",0.569444444444444
"X6086",0.534722222222222
"X6100",0.520833333333333
"X6101",0.506944444444444
"X6109",0.5625
"X6124",0.944444444444444
"X6140",0.694444444444444
"X6147",0.875
"X6164",0.600694444444444
"X6178",0.517361111111111
"X6186",0.53125
"X6206",0.548611111111111
"X6220",0.715277777777778
"X6229",0.628472222222222
"X6242",0.565972222222222
"X6245",0.965277777777778
"X6259",0.822916666666667
"X6280",0.597222222222222
"X6298",0.861111111111111
"X6304",0.559027777777778
"X6305",0.746527777777778
"X6313",0.697916666666667
"X6316",0.569444444444444
"X6322",0.510416666666667
"X6337",0.510416666666667
"X6340",0.541666666666667
"X6343",0.9375
"X6374",0.708333333333333
"X6378",0.538194444444444
"X6387",0.607638888888889
"X6403",0.677083333333333
"X6415",0.746527777777778
"X6432",0.697916666666667
"X6438",0.524305555555556
"X6441",0.715277777777778
"X6444",0.725694444444444
"X6450",0.614583333333333
"X6456",0.586805555555556
"X6469",0.715277777777778
"X6475",0.684027777777778
"X6488",0.576388888888889
"X6489",0.59375
"X6494",0.527777777777778
"X6516",0.572916666666667
"X6522",1
"X6530",0.506944444444444
"X6531",0.770833333333333
"X6539",0.618055555555556
"X6565",0.659722222222222
"X6581",0.697916666666667
"X6583",0.600694444444444
"X6592",0.819444444444444
"X6594",0.625
"X6600",0.545138888888889
"X6601",0.680555555555556
"X6607",0.6875
"X6614",0.527777777777778
"X6623",0.555555555555556
"X6624",0.538194444444444
"X6643",0.604166666666667
"X6648",0.545138888888889
"X6651",0.576388888888889
"X6658",0.809027777777778
"X6668",0.746527777777778
"X6679",0.652777777777778
"X6680",0.506944444444444
"X6698",0.972222222222222
"X6712",0.524305555555556
"X6716",0.604166666666667
"X6726",0.555555555555556
"X6732",0.833333333333333
"X6758",0.527777777777778
"X6767",0.732638888888889
"X6794",0.555555555555556
"X6809",0.819444444444444
"X6818",0.805555555555556
"X6834",0.520833333333333
"X6838",0.961805555555556
"X6851",0.628472222222222
"X6858",0.65625
"X6863",0.65625
"X6868",0.798611111111111
"X6877",0.541666666666667
"X6878",0.614583333333333
"X6890",0.701388888888889
"X6909",0.524305555555556
"X6911",0.506944444444444
"X6931",0.829861111111111
"X6949",0.555555555555556
"X6955",0.701388888888889
"X6986",0.725694444444444
"X6995",0.513888888888889
"X7001",0.53125
"X7009",0.59375
"X7017",0.756944444444444
"X7020",0.524305555555556
"X7021",0.5625
"X7056",0.663194444444444
"X7062",0.597222222222222
"X7063",0.586805555555556
"X7064",1
"X7069",0.513888888888889
"X7081",0.631944444444444
"X7091",0.5625
"X7097",0.517361111111111
"X7112",0.524305555555556
"X7114",0.5625
"X7162",0.704861111111111
"X7170",0.760416666666667
"X7171",0.767361111111111
"X7189",0.666666666666667
"X7190",0.982638888888889
"X7204",0.53125
"X7220",0.510416666666667
"X7247",0.791666666666667
"X7251",0.5
"X7315",0.506944444444444
"X7319",0.53125
"X7326",0.576388888888889
"X7328",0.590277777777778
"X7342",0.697916666666667
"X7352",0.548611111111111
"X7365",0.649305555555556
"X7373",0.84375
"X7380",0.666666666666667
"X7408",0.527777777777778
"X7409",0.975694444444444
"X7410",0.736111111111111
"X7413",0.604166666666667
"X7429",0.541666666666667
"X7458",0.527777777777778
"X7468",0.809027777777778
"X7470",0.555555555555556
"X7475",0.628472222222222
"X7485",0.65625
"X7499",0.517361111111111
"X7500",0.555555555555556
"X7503",0.618055555555556
"X7505",0.652777777777778
"X7510",0.569444444444444
"X7518",0.534722222222222
"X7522",0.743055555555556
"X7524",0.763888888888889
"X7541",0.614583333333333
"X7551",0.555555555555556
"X7571",0.631944444444444
"X7576",0.635416666666667
"X7582",0.670138888888889
"X7590",0.65625
"X7591",0.503472222222222
"X7592",0.649305555555556
"X7595",0.503472222222222
"X7604",0.611111111111111
"X7608",0.677083333333333
"X7625",0.604166666666667
"X7626",0.555555555555556
"X7635",0.583333333333333
"X7649",0.534722222222222
"X7653",0.600694444444444
"X7654",0.635416666666667
"X7663",0.642361111111111
"X7695",0.506944444444444
"X7718",0.684027777777778
"X7726",0.552083333333333
"X7731",0.677083333333333
"X7733",0.663194444444444
"X7781",0.697916666666667
"X7787",0.503472222222222
"X7814",0.527777777777778
"X7824",0.559027777777778
"X7834",0.708333333333333
"X7836",0.777777777777778
"X7838",0.600694444444444
"X7843",0.895833333333333
"X7846",0.572916666666667
"X7859",0.611111111111111
"X7870",0.756944444444444
"X7893",0.552083333333333
"X7895",0.614583333333333
"X7901",0.645833333333333
"X7935",0.618055555555556
"X7945",0.565972222222222
"X7950",0.59375
"X7959",0.628472222222222
"X7972",0.774305555555556
"X7980",1
"X7982",0.753472222222222
"X8003",0.552083333333333
"X8027",0.923611111111111
"X8030",0.555555555555556
"X8034",0.996527777777778
"X8035",0.597222222222222
"X8036",0.614583333333333
"X8045",0.520833333333333
"X8053",0.517361111111111
"X8062",0.631944444444444
"X8071",0.552083333333333
"X8081",0.572916666666667
"X8089",0.777777777777778
"X8094",0.555555555555556
"X8138",0.857638888888889
"X8141",0.565972222222222
"X8156",0.864583333333333
"X8166",0.548611111111111
"X8191",0.708333333333333
"X8208",0.510416666666667
"X8228",0.607638888888889
"X8252",0.604166666666667
"X8259",0.670138888888889
"X8280",0.979166666666667
"X8282",0.986111111111111
"X8283",0.743055555555556
"X8305",0.649305555555556
"X8308",0.503472222222222
"X8309",0.53125
"X8316",0.597222222222222
"X8334",0.572916666666667
"X8335",0.559027777777778
"X8342",0.84375
"X8347",0.5
"X8354",0.621527777777778
"X8359",0.704861111111111
"X8361",0.604166666666667
"X8368",0.621527777777778
"X8381",0.611111111111111
"X8394",0.913194444444444
"X8395",0.649305555555556
"X8431",0.756944444444444
"X8432",0.552083333333333
"X8435",0.861111111111111
"X8436",0.520833333333333
"X8439",0.583333333333333
"X8440",0.559027777777778
"X8452",0.559027777777778
"X8465",0.6875
"X8484",0.673611111111111
"X8485",0.6875
"X8503",0.586805555555556
"X8507",0.694444444444444
"X8537",0.729166666666667
"X8551",0.534722222222222
"X8586",0.659722222222222
"X8607",0.625
"X8631",0.569444444444444
"X8648",0.600694444444444
"X8662",0.520833333333333
"X8692",0.934027777777778
"X8700",0.892361111111111
"X8702",0.559027777777778
"X8704",0.850694444444444
"X8712",0.628472222222222
"X8721",0.618055555555556
"X8754",0.670138888888889
"X8757",0.642361111111111
"X8770",0.697916666666667
"X8782",0.760416666666667
"X8796",0.635416666666667
"X8797",0.5625
"X8800",0.621527777777778
"X8812",0.802083333333333
"X8824",0.621527777777778
"X8827",0.708333333333333
"X8828",0.642361111111111
"X8834",0.878472222222222
"X8845",0.649305555555556
"X8850",0.666666666666667
"X8866",0.607638888888889
"X8879",0.614583333333333
"X8883",0.708333333333333
"X8893",0.59375
"X8896",0.607638888888889
"X8902",0.760416666666667
"X8918",0.510416666666667
"X8920",0.527777777777778
"X8938",0.538194444444444
"X8942",0.541666666666667
"X8943",0.548611111111111
"X8945",0.534722222222222
"X8963",0.5625
"X8976",0.559027777777778
"X8978",0.534722222222222
"X8980",0.631944444444444
"X8984",0.65625
"X8991",0.711805555555556
"X8998",0.552083333333333
"X9037",0.538194444444444
"X9038",0.565972222222222
"X9039",0.739583333333333
"X9049",0.677083333333333
"X9061",0.559027777777778
"X9066",0.565972222222222
"X9067",0.503472222222222
"X9068",0.753472222222222
"X9070",0.600694444444444
"X9071",0.652777777777778
"X9075",0.885416666666667
"X9113",0.555555555555556
"X9114",0.642361111111111
"X9119",0.625
"X9125",0.534722222222222
"X9133",0.71875
"X9146",0.506944444444444
"X9147",0.548611111111111
"X9174",0.545138888888889
"X9179",0.711805555555556
"X9185",0.524305555555556
"X9229",0.590277777777778
"X9231",0.510416666666667
"X9235",0.569444444444444
"X9247",0.663194444444444
"X9254",0.673611111111111
"X9279",0.614583333333333
"X9280",0.680555555555556
"X9282",0.5625
"X9286",0.545138888888889
"X9296",0.854166666666667
"X9303",0.631944444444444
"X9320",0.541666666666667
"X9328",0.614583333333333
"X9350",0.666666666666667
"X9351",0.576388888888889
"X9358",0.638888888888889
"X9359",0.652777777777778
"X9364",0.597222222222222
"X9397",0.572916666666667
"X9409",0.875
"X9432",0.930555555555556
"X9438",0.635416666666667
"X9440",0.520833333333333
"X9446",0.527777777777778
"X9449",0.517361111111111
"X9450",0.545138888888889
"X9458",0.552083333333333
"X9481",0.586805555555556
"X9514",0.920138888888889
"X9527",0.552083333333333
"X9528",0.6875
"X9540",0.576388888888889
"X9547",0.694444444444444
"X9561",0.59375
"X9565",0.572916666666667
"X9573",0.59375
"X9591",0.621527777777778
"X9594",0.555555555555556
"X9596",0.927083333333333
"X9602",0.923611111111111
"X9620",0.722222222222222
"X9622",0.732638888888889
"X9624",0.697916666666667
"X9639",0.517361111111111
"X9659",0.829861111111111
"X9666",0.548611111111111
"X9688",0.631944444444444
"X9696",0.822916666666667
"X9698",0.760416666666667
"X9699",0.520833333333333
"X9707",0.645833333333333
"X9716",0.579861111111111
"X9720",0.736111111111111
"X9722",0.739583333333333
"X9733",0.947916666666667
"X9741",0.923611111111111
"X9780",0.618055555555556
"X9781",0.739583333333333
"X9791",0.5625
"X9800",0.590277777777778
"X9809",0.694444444444444
"X9810",0.527777777777778
"X9828",0.670138888888889
"X9892",0.604166666666667
"X9901",0.548611111111111
"X9906",0.795138888888889
"X9907",0.697916666666667
"X9914",0.576388888888889
"X9929",0.659722222222222
"X9935",0.6875
"X9937",0.642361111111111
"X9969",0.638888888888889
"X9979",0.579861111111111
"X9982",0.725694444444444
"X9988",0.527777777777778
"X9992",0.513888888888889
"X9994",0.607638888888889
"X10001",0.791666666666667
"X10017",0.520833333333333
"X10043",0.590277777777778
"X10078",0.548611111111111
"X10081",0.524305555555556
"X10088",0.760416666666667
"X10118",0.53125
"X10126",0.559027777777778
"X10127",0.520833333333333
"X10150",0.663194444444444
"X10162",0.947916666666667
"X10186",0.569444444444444
"X10196",0.673611111111111
"X10197",0.961805555555556
"X10218",0.5
"X10219",0.555555555555556
"X10244",0.555555555555556
"X10247",0.527777777777778
"X10248",0.565972222222222
"X10250",0.690972222222222
"X10277",0.600694444444444
"X10291",0.569444444444444
"X10292",0.677083333333333
"X10294",0.659722222222222
"X10305",0.534722222222222
"X10307",0.75
"X10342",0.802083333333333
"X10346",0.736111111111111
"X10351",0.881944444444444
"X10353",0.746527777777778
"X10358",0.677083333333333
