"sample","class","95","105","106","140","174","176","196","199","212","241","264","265","267","279","285","286","289","324","329","330","344","365","417","436","448","463","465","471","477","484","493","513","515","517","520","528","533","535","536","545","580","589","591","596","625","644","646","654","663","669","674","725","788","792","796","813","814","817","820","829","831","862","867","868","869","884","886","898","899","919","950","951","954","990","995","997","1015","1016","1029","1045","1050","1051","1055","1070","1072","1090","1103","1114","1116","1128","1130","1134","1154","1159","1167","1186","1188","1212","1213","1221","1222","1226","1228","1237","1256","1264","1268","1269","1271","1284","1285","1292","1298","1303","1320","1325","1329","1332","1336","1348","1349","1350","1364","1380","1386","1389","1410","1413","1415","1425","1444","1445","1453","1475","1484","1506","1510","1511","1513","1514","1534","1557","1595","1601","1607","1618","1649","1658","1694","1696","1739","1741","1774","1775","1776","1785","1800","1812","1813","1832","1836","1837","1847","1862","1868","1870","1882","1892","1893","1896","1898","1911","1921","1928","1942","1949","1951","1952","1955","1957","1959","1960","1964","1979","1991","2020","2027","2028","2029","2035","2078","2079","2086","2094","2095","2104","2111","2116","2128","2133","2153","2154","2164","2183","2190","2194","2203","2205","2216","2222","2240","2248","2249","2257","2272","2273","2288","2291","2294","2304","2306","2310","2322","2328","2331","2332","2335","2339","2351","2365","2370","2371","2374","2383","2393","2398","2403","2404","2411","2420","2427","2458","2470","2474","2500","2505","2510","2519","2520","2523","2529","2532","2546","2547","2554","2578","2586","2604","2611","2616","2622","2627","2646","2650","2652","2654","2668","2670","2671","2704","2713","2716","2731","2733","2742","2759","2763","2765","2769","2777","2781","2785","2790","2793","2813","2819","2821","2831","2836","2844","2848","2851","2852","2863","2867","2871","2875","2882","2899","2903","2904","2907","2908","2910","2921","2927","2928","2937","2941","2945","2948","2971","2977","3009","3014","3015","3017","3037","3044","3050","3052","3055","3067","3074","3089","3094","3096","3097","3101","3106","3116","3129","3130","3132","3136","3170","3178","3184","3185","3198","3222","3227","3232","3243","3248","3257","3259","3266","3269","3280","3294","3309","3313","3349","3356","3364","3391","3398","3427","3430","3439","3442","3448","3472","3483","3487","3494","3495","3508","3529","3533","3537","3544","3547","3552","3561","3580","3590","3594","3614","3615","3620","3621","3680","3682","3690","3697","3698","3701","3725","3732","3733","3749","3752","3753","3757","3760","3778","3780","3784","3788","3791","3797","3821","3838","3840","3854","3865","3874","3880","3881","3888","3892","3894","3920","3928","3947","3962","3971","3982","3983","3985","3987","3988","3995","4004","4036","4059","4062","4063","4064","4072","4074","4075","4080","4084","4107","4109","4110","4119","4120","4142","4158","4163","4168","4169","4174","4184","4192","4197","4203","4208","4221","4233","4238","4243","4246","4249","4255","4262","4271","4284","4298","4304","4317","4318","4322","4323","4326","4331","4344","4354","4357","4375","4377","4397","4399","4415","4418","4419","4420","4421","4424","4458","4460","4474","4475","4476","4499","4503","4512","4516","4517","4547","4574","4585","4588","4596","4600","4606","4607","4612","4616","4618","4619","4623","4626","4632","4634","4648","4654","4690","4705","4712","4713","4724","4725","4727","4766","4782","4792","4802","4814","4826","4828","4831","4840","4856","4858","4860","4865","4871","4874","4881","4884","4909","4912","4916","4921","4927","4938","4944","4950","4956","4969","4986","5008","5017","5031","5032","5048","5057","5059","5083","5094","5095","5097","5098","5100","5104","5124","5133","5141","5143","5152","5197","5213","5219","5221","5245","5249","5253","5255","5260","5273","5299","5301","5304","5308","5312","5320","5359","5369","5370","5371","5372","5374","5378","5384","5395","5412","5421","5427","5432","5441","5451","5466","5473","5475","5480","5481","5482","5492","5493","5496","5498","5509","5518","5529","5576","5578","5581","5583","5585","5593","5597","5600","5603","5636","5641","5668","5687","5693","5694","5695","5714","5716","5717","5722","5723","5726","5727","5730","5732","5741","5770","5772","5783","5792","5797","5800","5805","5814","5835","5852","5859","5862","5867","5869","5882","5883","5885","5895","5912","5919","5931","5932","5970","5971","5972","5973","6003","6014","6019","6029","6030","6052","6065","6066","6067","6083","6110","6111","6119","6136","6139","6140","6143","6144","6171","6190","6195","6197","6200","6201","6217","6224","6239","6242","6249","6250","6259","6260","6265","6266","6273","6283","6286","6288","6296","6305","6325","6328","6336","6349","6351","6365","6373","6382","6389","6390","6394","6395","6403","6404","6439","6441","6451","6452","6476","6486","6492","6493","6495","6508","6509","6510","6512","6514","6523","6524","6533","6564","6579","6580","6583","6611","6614","6626","6658","6660","6664","6680","6707","6713","6716","6720","6725","6755","6757","6777","6778","6805","6806","6809","6812","6815","6823","6824","6830","6878","6880","6888","6903","6907","6914","6915","6916","6917","6932","6945","6953","6954","6980","6985","6988","6989","7048","7058","7067","7070","7078","7097","7101","7103","7107","7114","7126","7129","7159","7162","7169","7188","7190","7191","7192","7206","7222","7282","7285","7290","7293","7298","7303","7308","7313","7317","7334","7353","7374","7383","7384","7385","7391","7395","7403","7407","7423","7442","7443","7452","7473","7482","7490","7505","7543","7566","7573","7588","7600","7603","7604","7627","7631","7677","7696","7712","7725","7730","7738","7759","7771","7775","7795","7802","7807","7818","7829","7830","7831","7835","7836","7843","7878","7881","7882","7883","7897","7906","7912","7914","7917","7921","7938","7939","7955","7961","7962","7967","7986","7994","8003","8010","8011","8014","8015","8016","8047","8065","8067","8072","8073","8080","8087","8107","8113","8114","8127","8134","8149","8152","8154","8160","8177","8185","8186","8192","8213","8230","8233","8253","8275","8276","8294","8295","8298","8341","8362","8363","8370","8401","8403","8405","8411","8413","8416","8417","8418","8435","8443","8450","8517","8523","8529","8534","8539","8542","8562","8569","8572","8574","8603","8616","8636","8640","8675","8715","8719","8726","8729","8732","8735","8752","8755","8756","8816","8822","8823","8826","8835","8842","8852","8856","8865","8866","8894","8904","8905","8936","8952","8964","8980","8995","9005","9047","9049","9050","9060","9061","9064","9072","9074","9079","9085","9096","9155","9156","9157","9163","9174","9179","9180","9184","9192","9196","9204","9221","9227","9233","9240","9248","9256","9277","9279","9284","9290","9295","9306","9307","9308","9319","9321","9329","9339","9347","9383","9394","9396","9403","9409","9428","9429","9432","9451","9453","9488","9489","9494","9535","9545","9552","9562","9563","9565","9590","9592","9598","9605","9607","9612","9616","9625","9626","9658","9669","9678","9679","9680","9705","9707","9711","9733","9734","9737","9753","9756","9789","9809","9816","9859","9889","9896","9902","9905","9921","9922","9925","9927","9928","9943","9963","9987","9988","9991","9998","10001","10002","10007","10012","10014","10021","10025","10039","10041","10085","10101","10116","10121","10124","10125","10131","10138","10140","10145","10146","10148","10194","10204","10216","10233","10234","10238","10264","10287","10301","10302","10308","10313","10326","10327","10334","10337","10343","10350","10361","10378","10397","10399","10409","10426","10432","10435","10452","10456","10459","10461","10494","10526","10535","10539","10541","10542","10556","10563","10566","10608","10615","10616","10617","10619","10633","10640","10641","10646","10650","10653","10676","10677","10703","10712","10716","10720","10734","10740","10745","10747","10761","10773","10799","10800","10810","10813","10817","10822","10824","10826","10830","10847","10866","10896","10912","10917","10922","10926","10930","10931","10937","10942","10944","10959","10999","11021","11031","11035","11040","11074","11077","11110","11119","11140","11142","11169","11173","11186","11188","11190","11212","11225","11230","11258","11259","11282","11298","11331","11334","11342","11378","11383","11384","11392","11395","11397","11399","11401","11406","11411","11433","11452","11490","11491","11492","11493","11494","11501","11503","11505","11545","11553","11566","11567","11574","11581","11584","11587","11591","11592","11594","11600","11616","11644","11647","11648","11660","11661","11666","11668","11679","11703","11709","11712","11726","11758","11783","11796","11812","11814","11817","11821","11827","11873","11880","11895","11896","11897","11899","11900","11904","11906","11911","11927","11954","11962","11970","11981","11983","11998","12002","12007","12009","12012","12030","12031","12072","12075","12082","12095","12098","12099","12172","12174","12178","12180","12224","12246","12249","12252","12257","12263","12265","12266","12270","12274","12291","12318","12327","12336","12350","12351","12362","12381","12388","12415","12434","12441","12447","12449","12459","12460","12492","12500","12528","12537","12543","12597","12600","12605","12607","12616","12618","12619","12621","12622","12623","12624","12626","12630","12636","12639","12646","12681","12704","12707","12710","12721","12723","12726","12737","12738","12743","12766","12778","12806","12812","12821","12835","12883","12886","12887","12889","12904","12912","12914","12964","12991","12994","12997","13000","13019","13054","13076","13078","13088","13089","13093","13100","13115","13116","13127","13161","13167","13191","13193","13222","13225","13236","13248","13253","13254","13255","13257","13259","13275","13285","13286","13294","13337","13348","13353","13360","13361","13365","13431","13441","13447","13449","13451","13456","13487","13513","13520","13521","13538","13545","13577","13609","13622","13623","13626","13664","13674","13676","13681","13704","13707","13720","13734","13740","13744","13747","13750","13753","13757","13768","13773","13778","13797","13798","13832","13833","13868","13870","13874","13885","13886","13899","13916","13935","13944","13946","13951","13958","13959","13961","13962","13969","13970","13980","14044","14051","14057","14083","14086","14094","14101","14118","14125","14126","14127","14146","14169","14176","14177","14184","14185","14193","14199","14212","14213","14214","14238","14241","14250","14259","14261","14263","14265","14308","14325","14379","14382","14383","14395","14397","14407","14416","14419","14442","14467","14475","14477","14482","14484","14494","14498","14501","14508","14523","14536","14546","14547","14554","14557","14558","14567","14571","14572","14578","14604","14618","14625","14643","14647","14654","14656","14659","14670","14709","14722","14727","14730","14736","14737","14742","14756","14760","14767","14789","14799","14802","14805","14816","14817","14818","14881","14885","14887","14911","14919","14928","14933","14945","14957","14959","14975","15005","15019","15020","15022","15029","15030","15034","15059","15068","15086","15102","15114","15116","15117","15118","15165","15166","15176","15180","15181","15184","15223","15239","15240","15245","15251","15256","15257","15259","15280","15300","15305","15306","15318","15324","15334","15335","15373","15376","15377","15388","15400","15428","15438","15440","15450","15458","15466","15467","15468","15527","15541","15543","15564","15567","15573","15582","15593","15602","15609","15614","15625","15638","15642","15655","15672","15677","15683","15710","15714","15718","15725","15729","15732","15733","15740","15752","15765","15782","15788","15798","15805","15809","15810","15816","15826","15830","15837","15852","15861","15865","15867","15872","15883","15885","15888","15892","15893","15898","15943","15945","15949","15962","15966","15973","16005","16036","16039","16040","16041","16083","16089","16091","16107","16110","16136","16150","16155","16163","16164","16168","16169","16171","16173","16205","16212","16223","16224","16227","16234","16292","16293","16308","16310","16326","16347","16354","16358","16368","16369","16370","16409","16410","16411","16423","16424","16428","16431","16432","16437","16465","16489","16497","16509","16510","16521","16522","16528","16536","16539","16569","16575","16599","16638","16643","16648","16655","16662","16667","16694","16699","16703","16713","16721","16723","16724","16731","16734","16776","16783","16794","16797","16846","16847","16849","16862","16865","16867","16879","16900","16904","16910","16925","16926","16950","16951","16958","16965","16972","16983","16985","16994","16995","16996","16999","17000","17032","17036","17042","17043","17049","17058","17062","17066","17081","17113","17116","17121","17129","17139","17140","17145","17177","17181","17188","17213","17228","17232","17235","17239","17240","17264","17282","17292","17294","17311","17330","17342","17345","17349","17360","17381","17385","17403","17408","17409","17410","17412","17416","17432","17457","17461","17466","17469","17471","17512","17518","17535","17538","17539","17541","17551","17576","17641","17681","17685","17686","17688","17691","17697","17706","17722","17723","17724","17726","17741","17745","17747","17759","17778","17785","17790","17793","17795","17799","17800","17805","17815","17816","17829","17861","17866","17867","17868","17872","17878","17879","17885","17911","17918","17926","17941","17947","17953","17955","17972","17988","17996","18001","18015","18032","18036","18040","18044","18051","18057","18059","18062","18075","18128","18129","18161","18169","18172","18185","18197","18220","18230","18266","18268","18271","18335","18356","18359","18368","18369","18374","18380","18385","18386","18387","18426","18446","18447","18476","18485","18487","18495","18506","18520","18533","18543","18555","18556","18574","18603","18615","18619","18653","18664","18667","18700","18704","18705","18709","18749","18754","18756","18757","18758","18762","18765","18771","18779","18802","18803","18820","18824","18825","18828","18858","18871","18875","18877","18883","18890","18892","18915","18926","18930","18936","18950","18967","18972","18976","18982","19028","19043","19044","19052","19063","19089","19090","19091","19129","19146","19149","19177","19180","19187","19194","19220","19222","19234","19237","19238","19255","19294","19295","19297","19315","19322","19323","19328","19334","19336","19338","19345","19346","19357","19360","19395","19403","19405","19406","19417","19442","19443","19447","19451","19462","19466","19486","19532","19548","19575","19594","19596","19599","19604","19667","19682","19689","19709","19713","19725","19738","19739","19743","19754","19787","19788","19789","19801","19803","19814","19817","19854","19886","19899","19903","19912","19914","19934","19949","19953","19954","19980","20019","20026","20055","20077","20089","20099","20115","20121","20154","20165","20195","20200","20206","20221","20223","20255","20258","20264","20266","20272","20276","20296","20329","20358","20363","20368","20372","20382","20386","20393","20402","20409","20412","20432","20433","20448","20461","20479","20493","20512","20530","20536","20557","20563","20571","20577","20578","20597","20608","20615","20631","20633","20636","20653","20666","20689","20700","20719","20737","20789","20798","20809","20814","20848","20857","20872","20887","20912","20914","20922","20928","20943","20956","20957","20980","20982","21002","21011","21012","21023","21029","21039","21043","21053","21063","21080","21095","21107","21146","21149","21168","21175","21195","21200","21242","21264","21265","21295","21296","21313","21314","21335","21344","21356","21376","21379","21386","21407","21411","21412","21415","21416","21429","21441","21449","21453","21491","21545","21577","21624","21662","21680","21685","21687","21719","21734","21736","21749","21750","21768","21793","21814","21840","21947","21956","21970","21986","21997","21998","22014","22080","22125","22139","22170","22193","22217","22222","22244","22286","22293","22318","22321","22356","22380","22486","22490","22533","22544","22615","22623","22638","22643","22660","22746","22828","22971","22978","23069","23124","23178","23193","23239","23314","23318","23360","23381","23382","23402","23436","23541","23603","23640","23700","23734","23778","23844","23897","23933","23972","23987","24023","24060","24141","24175","24293","24294","24326","24366"
