"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68"
"X264",-0.0173558767796698,-0.0128568128476783,0.0182149179271929,-0.00872135792828382,-0.0168815764369445,0.027325562364695,-0.0112915527663048,-0.00747250172107739,0.0132881430280592,0.000956474384172308,-0.0351208145269469,0.0180529006080097,-0.0173913807262762,0.0144745213095916,-0.0326642880010335,-0.0244456247512845,0.0384309445969541,-0.0100821915934792,0.0142941184293543,-0.0356031511096107,0.0272291649475815,0.0422250893164608,0.0261574157188571,0.0228308605531565,-0.00272786259037095,0.0263487158908278,0.0145761531024,0.00739083687558641,0.0253896371864957,-0.0124688540521504,-0.00116789618550893,-0.034249011975788,0.00927508579690983,-0.0121822859668067,-0.0148889978475952,0.0184510564363816,0.0251487442674088,-0.00723754871592219,0.0201676380489565,-0.00755000009329594,0.0226601005501007,0.0107457234235859,-0.0111747418349358,0.00100772845491146,-0.00869152789226466,0.00232504816270519,-0.00100005335611159,0.0237490005510134,-0.00783251053796446,-0.00367987714927597,0.0154381660759619,-0.00635627626342319,0.00517961867511223,-0.00996751662400658,0.0067159052174171,-0.00481122362984584,-0.0163237887953118,0.0342512805595078,0.00200552479614189,0.0046313713190446,0.00581049173478219,-0.0125283582059973,-0.00402687296431665,0.00191556135353003,-0.0114757810909371,0.00418065094367557,0.0130879718801449,-0.000985420855671976
"X265",-0.00902155678396786,-0.00744435178880123,0.00837719825101741,0.000762200312781473,-0.0173479364593402,0.0176004543459279,-0.0147298188051368,0.0195256105110399,-0.00309156947120998,0.0179293924716432,0.0199327915409109,-0.0175595004817632,-0.0106831146501611,0.0131048667900913,-0.014917386686122,0.00111896576279387,0.0115588116190656,0.00402972779941198,0.00371774826604752,-0.00350700061762156,0.0100900479907076,0.00315365371526225,-0.00214816770175436,0.00188768479821387,0.0150210209290006,0.00869399842417473,0.00111901344623061,-0.0105369144722716,0.00894218251624737,-0.0286682128754396,-0.013648744424252,0.0182020202295377,0.00468881407369885,-0.01244581287864,0.0180612938463519,0.00157765857337705,-0.00595814796213221,-0.0143836332793529,-0.000355491629546712,0.0213183534312941,0.00409569710386607,0.00722767377517774,-0.00484813556509309,0.0194897961002712,0.0194212894437155,-0.0223029932316009,0.0079156348027617,0.0210697215197313,0.0111297066990324,0.000767396336121882,0.00162559417439999,0.0038694030554288,-0.00784908248310028,0.00463845639178303,0.000326438056020706,-0.0296142239079473,-0.012336776487658,-0.000478284708814087,-0.0132555041907472,-0.00723040465042847,-0.0138725958167105,0.0222832629987879,-0.0237106931412823,0.00247590013715891,0.00283242971092204,0.00364940320805407,-0.00623643554202641,0.0093404686021737
"X267",0.014610592793296,-0.0266444004643116,-0.0163284395556326,-0.0159950125191215,-0.00737187054834731,0.00388631922630664,0.00160576929064129,0.0150631696913826,-0.00632027847344866,-0.00521690038045652,-0.0193909348535274,0.00886151614331691,0.013299120089986,0.020099048652604,-0.0205174371537995,0.0220376621397276,0.000414901608008153,-0.00634666700084845,-0.0338905882772684,-0.00914478017826687,0.00805590659642958,-0.00222844841880491,-0.000710952257479533,0.00343011601958843,-0.0401853710582107,0.00526060725419347,0.0194994471330638,0.0165230799321684,0.0186513904851529,0.0171039358307414,0.0111907717582861,0.00416130881499936,-0.0176812800404167,-0.000568554613690382,0.0220795854981311,0.0216424952061054,0.0152605490987336,-0.00248059615222221,0.00605329113684787,0.0210687054143028,-0.00707631017252217,0.0172309602220476,0.00868460129183533,-0.0188739250891274,-0.00113553671346818,-0.00532014607152072,-0.00347283397773351,0.00905845744896191,0.00888213759464063,-0.00511734929413379,-0.0102708861471584,-0.0182328530506345,-0.00411993713002166,-0.00453339642423658,-0.0036042257428997,0.0152226743492766,-0.00948742797031688,0.00068917162006305,-0.00435587836097651,-0.00568743819624415,-0.00144849209311227,-0.0068460143465877,0.00256422662839901,-0.0112194699525423,-0.0255207154408291,0.0129227451155027,0.017750955351017,0.00452870965326274
"X279",0.00730686471570011,0.0198990895976348,-0.0234072382146799,0.0137740731524655,-0.00653553270823196,0.00371295141204638,0.00794877602960182,0.0228213887816056,0.00680495585118753,0.00754380342683029,-0.0110972719658042,0.0121461919366261,-0.00173493029584386,0.00721019429547012,-0.00604044755157673,0.0108124964879408,0.0041147026821008,-0.0132491489512133,0.0105991039110258,-0.0144927346384323,0.00304211083910432,0.000442272371710741,0.015612213931456,0.00999083357116478,-0.0114451680047446,0.0123762543285688,0.0304651377910467,-0.00755212727941982,0.0171469921587167,-0.000100071828928421,-0.0106728115173606,0.016458020092398,0.00210377077354246,-0.00395660513532937,-0.00844680684937079,0.00932780302640052,0.000407958418678614,0.00449536263591185,-0.000418315923118101,0.0136329023824638,0.012147964401771,-0.0195394011968647,-0.0218773795322883,-0.0204195561717846,-0.0314863623995946,0.0342901608333878,0.00218120198687906,-0.0313039439080349,-0.0182779778182474,0.00191537871675291,0.00491117673417482,0.0145290439178556,0.0161207651947032,0.00167805653672948,-0.0078613881940373,-0.00377058951888157,-0.0153327133015299,0.00697606704310903,0.00348800763167834,0.0103232159132232,8.05519872086752e-05,0.0160154700873396,-0.000760622427132781,0.0183389443646389,-0.00824034335562306,0.0500386391687451,-0.00345338769967856,-0.017568985059988
"X285",-0.00688177373735913,-0.0306386006159717,-0.0472125563029143,0.0263907658046144,-0.0170298032512127,0.00188512763351308,0.0158628149457939,0.0218396963626406,-0.00173440074462938,-0.0482550606910616,-0.0145412511363387,0.0130973528678394,0.0112196728712857,-0.000147897717173483,-0.0282307979192829,-0.00265326560470743,0.0468330325355457,-0.0316924185381762,0.0043745999784653,0.0159705977283178,-0.0159306706237594,0.00581412167344238,-0.00250106062164223,0.00206202147602169,-0.0300691424164965,-0.00166346309410387,-0.0101633753706935,0.0259773848043308,0.0161453693211381,-0.0161060844792149,0.00141635824748564,0.0180777838219231,0.0385770968560507,0.000623588772306731,-0.0216812312569582,0.0263947134528458,0.0139450587634213,-0.00768779387158507,0.0313156903697593,0.00437220737693029,0.0154921624768859,0.00928440832243399,0.0181101301877643,0.0117520891077916,-0.00296424595063318,-0.0152827144286512,-0.00583846341851095,0.00769077966074099,0.018222002391731,0.017082741604906,0.0145423538885724,-0.0191793037677054,-0.0101695467884401,0.00594575547142375,-0.0163579975360479,0.0315269062396755,-0.00155940829379735,0.00891437681528101,-0.0169872578980796,0.00698817492141887,0.015228644565483,-0.0314512828710994,-0.0110902005857482,-0.0233836318682757,-0.0206599193749608,0.0377439911218139,-0.00593647882500044,0.0246335045564517
"X286",-0.00402906352664315,0.0200175156172308,-0.009668258016719,0.00463321894582912,0.0190948857032161,0.0020372800504961,-0.00032248999170615,0.00989966399836937,0.00451995681324671,0.000192021154842744,0.0102635832258449,-0.0138442017514736,-0.0165102877149949,-0.00853692074720742,-0.0170047205521791,-0.00625797582133185,0.0241541957554735,0.0018912211035878,-0.0123205374368685,0.0165719901734789,-0.00654027711046906,-0.00503024357705932,0.0123705337368508,-0.00693521659839162,-0.0248159746096025,-0.00371922519434127,-0.00369742294020194,0.0384015152375909,0.0164811207793824,-0.00601277052391173,-0.00718082187969925,0.0611865979775283,0.0240647136230321,-0.0372259485393495,-0.00738880216109472,0.0121047676157543,0.0194605892644231,-0.0444895626754551,-0.0147756909719231,-0.00262292046802142,-0.00720327486861409,-0.0274935995807378,-0.00487312841913627,0.0241951727447899,0.017047370961729,0.000747011801074248,-0.0383890635556058,0.0416779286241505,0.0318425031957759,-0.0128927144368915,0.00321174774550125,0.0623667211494532,-0.0101531338786384,-0.0378146553449394,-0.0324530832098956,-0.0179696566118392,0.00676335672654365,-0.0132637575983415,-0.00219444319666885,-0.0361468678596092,0.00915681501943519,0.0331558557276348,0.00483667110808216,-0.0673993006457705,-0.00426572011357595,-0.028510290371532,0.0136326832437637,0.0254754903598758
"X289",-0.00956061344208726,-0.0181630312750895,0.0200653511600603,-0.0220758726708695,-0.0149474885725751,0.0463105728820403,-0.00306448841973213,-0.0197121284610659,0.02734729181448,0.00843030237189007,-0.0573154224762002,0.0125432195082771,-0.0417632608793276,0.0345871829890568,-0.059689405581822,-0.0441498484857122,0.0631591436968826,-0.0124100386261764,0.0438185214946805,-0.0581989155173763,0.0818869037497046,0.0918617303635308,0.0651907913336474,0.0718939570868259,-0.00235862508769602,0.0296813897490817,0.0520902547386074,-0.00671126564845222,0.0079057701434122,-0.0305777561922697,-0.00621829250459148,-0.0697878050371687,0.0245965429385827,-0.0142472786785579,-0.0032603534665166,0.0254526103784659,0.0183999521314136,-0.0413712757771702,0.0603334470459819,0.00320245092519262,0.012414821472282,-0.0154101559183188,0.0102014020299816,-0.0311732159311409,0.013431375803353,0.0184096358515776,0.042300327506194,0.0374372765857373,-0.0339126031633089,-0.0233963065303654,-0.0215351260085806,0.00915701712045635,0.00302583071902182,-0.0475388966518792,0.0158709848906028,-0.0355949272648029,-0.0188513652269634,0.0622175098101887,0.0125621029152143,-0.00978001051868819,-0.0160850763693931,0.0136262776834878,-0.0147953129838202,-0.0349455772565847,-0.0177358806888135,0.0557244333944846,0.0474494915077023,0.00259477957562668
"X324",0.0267256641893289,-0.00199897068345481,0.0164587569754632,0.0285842508126744,0.0504178596027488,0.0214834329408324,-0.000785022143118702,0.0307696740082855,0.0229289137223019,0.0204108469710424,0.0181102539795462,-0.0474694736786463,-0.0129879732726861,-0.00650389979191358,0.0159293732807554,-0.015098744472125,0.00156655491371053,-0.0258801149627429,0.0470769914099258,0.0055769890597116,-0.0266796789746252,0.00946840690836779,-0.00710242904195573,-0.00771231157185334,0.00893442482933464,-0.00818277339948248,0.00282236953045368,-0.00571778834354448,0.0155828598326892,-0.00284757573974852,0.00288662467068731,-0.0348374674959581,-0.0207913319859371,0.0160836723300531,0.0520912310339829,-0.00608162801349271,-0.031640548918154,0.00816088202997684,0.00801465094880269,0.00566934885846694,0.000169360739028991,-0.00612242187407318,-0.0503773075387659,-0.0383401255969634,-0.01566636931339,-0.0354353277424959,-0.00474951257616339,-0.0100137252308094,0.0693208636045002,-0.068275821608508,-0.0386621793664457,0.0397455275545866,0.0395736591476622,0.0352393806116498,0.0206240705576266,0.0366157115963756,0.0152221548441081,0.0282926981137869,-0.0504956066280501,0.0564344275571848,-0.0375221476799283,0.016765102818287,0.0332814138689158,0.0168426260794164,-0.00999373395577327,0.0468779378806579,-0.0311192400098973,-0.00589282242767904
"X329",-0.00682355085246255,0.0260199305470964,-0.00154121363435063,-0.00681225000688512,-0.0151327931247539,0.00624475931787483,0.0145935010982782,-0.00304463704515265,-0.0095348255291179,-0.0234746718698253,-0.0199514989587494,0.0124623942491834,0.00177282424596757,0.0303724849688058,-0.014026875471947,0.00803859489113244,-0.0480715230249245,-0.0280072788691301,-0.0217193959233896,-0.0229462317911292,0.00717368392286417,0.00862664366165753,0.048103367908689,-0.00660497491609934,0.0194287283267341,-0.0108043663364328,-0.0182327297512685,-0.0504381295850165,-0.0102229307872082,-0.00622961978813877,-0.010784204016973,0.00444733242923345,0.0233714719987877,0.0166968878280946,0.0159116675425253,-0.00679694884686564,-0.0390554660714401,-0.0197510187902793,0.0290402948658762,-0.0106300524991405,0.0215831206637156,-0.00418355294603207,-0.00434389166036292,-0.0114745391766706,-0.0267631107726779,0.00800448865993056,-0.00690819027864459,-0.0143606912428426,-0.017858437348869,-0.0139331241227427,-0.00315815440961249,-0.00555395342497274,0.0129176645578848,-0.00527281244046556,0.0125600783828998,0.0141800159661057,0.0108192168264688,-0.00716553542792336,-0.00756032649886852,0.0158673077897585,-0.0148558324519653,-0.000919329894558515,0.0200316425848854,-0.000583528198421427,0.00555091223300673,0.0180077844213959,0.00630962650948631,0.0172048975717048
"X330",0.00814449837763923,0.00716137132899197,0.0494437779857134,-0.0381911896658719,0.00929219616324575,0.0102078290459707,0.031274899096896,-0.013511032545549,-0.01465694764149,0.0107132269059014,0.0428948848070149,0.0666239040539928,0.00197337591076552,0.0396316923313341,0.0161852385878822,-0.0241211132501608,0.030619214864442,-0.0161801804861252,0.0181494864211609,0.0252127746164393,-0.0050964055122501,-0.0520854402483106,-0.0467293648135959,-0.0437233738882625,0.0551301046117454,0.00045481553250028,-0.0650613375687152,0.0167181467334887,0.0139982663702995,0.015892093640308,-0.00480357856209057,-0.00637081731712649,0.0353611822114527,0.0163390688264799,-0.0211709342687966,-0.00125196915944071,0.00452226455793588,-0.0330869654653736,0.0169463585831859,-0.0195366306964016,0.029198305356538,0.0275200823562364,0.00118450908260731,-0.0143055473276126,0.0504525616058992,0.00695606724144059,-0.0121103126692208,0.0147417738559746,0.0214765277725859,-0.00348459385286457,-0.00758238153646094,0.0218194572575612,-0.0305658097693506,0.0134830076201363,-0.018646240473397,0.0236658609932283,0.00838299127761385,-0.0164717191284262,0.0115084384278394,0.0161553822849502,0.0350047810060392,0.00533287217719037,-0.0149237769518953,0.0222958160858846,-0.000266864039825088,-0.0116140826286881,-0.0291741102049482,0.00625448764268119
