"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68"
"C14",-0.367603038413152,-0.0308431841426714,0.252029600626785,0.0247767171546624,-0.0294077400308787,0.15244319197889,-0.223339029075299,-0.0842768843389633,-0.0788624165775849,0.148448704319854,0.213184246985436,-0.0677554501513194,0.0889360016928005,0.0910493358423121,0.037635829583877,0.100302130594567,-0.066613757320238,0.186120372015753,0.0555241762563433,0.0501513709905243,0.086901636468549,-0.0181708914545849,0.0859595553821286,0.120601578564224,-0.0684919115067605,-0.0355792230241533,0.109898062297476,0.0519091816267461,0.0833359580399803,-0.00336699512912584,0.188040413861621,0.091735202923334,-0.0344995965976748,0.018645230613865,-0.0873890844741128,-0.0524831594184147,0.042927571977309,-0.0093677574491389,0.00258960612000124,0.0185708298407414,0.0209145059447378,0.0184355972976811,-0.0116310408196518,-0.0155345758231652,0.00191718620369935,-0.00927595228424106,0.0442966388150277,0.052476871774644,-0.0028989382181816,0.0142313451413776,0.0204800654347869,-0.0181278295087248,0.0118518993116251,0.00926693887883738,-0.00155516341326689,-0.00285433945890581,0.00507298078989502,0.0109274755713658,0.0029744190686394,-0.0135907616077135,-0.0129940887668195,-0.00861454493206167,0.0212351336967489,0.00414074087297729,-0.00619113079725894,-0.0054733139888002,-0.0285716751922611,5.76146444768654e-14
"C02",-0.4793902493353,0.0323785166521564,-0.136692159769521,-0.225227229370775,-0.0843583215104386,0.00766218395614279,-0.0163256789815106,0.0714459444015705,0.0466351423897328,-0.0698949106133213,0.0844732368302088,0.162318322263606,0.157578481925764,-0.0666872935572636,-0.126151419940655,0.0098345170378221,0.100164679610496,0.0654085255232569,-0.124434802643236,0.0306937619802034,-0.00671258207630256,-0.15265139869506,-0.0890488374263828,0.0836799524728271,0.0359736299428011,-0.0351207416671307,0.0289648817083339,-0.102156481913558,0.0346048850931653,-0.143369796933198,-0.0826269524752668,-0.0300031688018038,0.0429555840227647,0.0433107591765933,0.00555998468590237,-0.0699050034624624,0.0947669119959806,-0.0791593505421193,0.0388427508424286,-0.0302511231178992,0.0667346611475455,-0.00175555746113116,-0.0452868535154912,0.0213318959689628,-0.0166947891590835,0.0303689951097998,0.00118111420519479,0.067145076881636,-0.0147210353611044,-0.0320681296006532,-0.0606539392006449,0.0340020987431513,-0.00663285167698263,-0.0187651694228527,0.0259877174943928,0.00170463956851289,0.00404834167378334,0.0056366215926725,-0.0383035534668506,0.0162829682035195,0.00935028768486453,0.001948200162285,-0.00658417943958131,0.050782939937915,0.0147303641600008,0.0139938924048022,0.00241505627976813,5.7573051347507e-14
"A01",0.191246056256737,0.0902477046119104,0.00359668142404279,0.0243066957446989,-0.0718759619580143,-0.111092040965411,0.0616885480231621,-0.124944492561817,0.0681729851624089,0.094587906110153,0.143803418192839,0.244253785877252,-0.150788422503105,0.134992106776322,0.147801270118307,-0.099488396350371,-0.105645892901396,0.0603568740958991,-0.0030457704314265,0.0350960807668919,-0.00872180396510272,-0.075557044047679,0.0368816480562447,-0.069368721473482,0.0277448312658139,-0.0185048953530835,0.0218632053841006,0.0108915831005158,0.192680519243736,-0.129354174362743,-0.0169147011400791,-0.0328129059584049,0.0986833766773705,-0.00769140494642459,0.0234429017238483,0.105776859295868,-0.0642840835421625,-0.0243544541103029,0.0971407065048669,0.0718433973882143,-0.0590797234612372,0.0138098681521579,-0.00149684961305995,-0.0113518154436795,-0.0466538320226012,0.0281083231653009,-0.00665679121891632,-0.046567157005143,-0.0491661863946417,-0.00295905515366747,-0.00240508252431162,0.0233759250513754,0.00286651146886429,0.0438443237688908,-0.00313717574130882,0.0171089864693251,-0.00957501780482453,0.0158978449995643,0.0204189040766689,-0.00523466055046567,0.0105045348711049,-0.00512053781178104,0.00555134266466334,0.00931261703606645,-0.0174797359199752,0.00725998231164883,-0.00143705023261085,5.75455981626535e-14
"B18",-0.0555172307049707,0.358153167984351,0.252454262092653,0.236607254706217,0.0915269758850296,-0.0989290017309801,-0.0949545022874765,0.0160221125317369,0.0244597427773901,-0.186002704115937,0.0950208870833987,0.0317674109485212,-0.148014083574108,-0.099844341672504,-0.0767309057649204,0.0125773801574961,0.0518078868013697,-0.00142153643813252,-0.0190290131951891,-0.0830705618555652,0.0332053323924178,0.0687331887769871,-0.0451427302257443,-0.00138080606309522,-0.0345978741638161,-0.0332456066698596,0.0262537554450025,0.0467635529325171,0.0425711899768572,-0.0456200270886886,-0.0547645544525898,-0.0888205029699902,0.0221081871069876,-0.0890652069637435,-0.0472938352877787,-0.0912328004736394,-0.0594805490585365,0.0842292589300144,0.048523271306961,-0.0171805635773436,-0.0165633741530842,0.0336427558170634,-0.020239218982741,0.0876058008040809,0.0253369490519041,0.0715060464435332,0.0759194321653605,0.0243074693301308,0.0330620504297505,0.0960756667644106,-0.00771336531059813,-0.0298058287177495,0.00406963894933882,-0.0533802375454309,0.0134489241075116,-0.0212882774339754,0.0446905835859735,-0.0164077040363867,0.0101330924181975,0.0100305964086578,0.0191191000102347,0.0429208908668338,0.0205931415923854,0.00148896881461993,-0.00754754448311371,-0.00819316793166031,-0.015616426315284,5.75623939789646e-14
"C12",-0.337704963251369,-0.0848961467269505,0.0384642573723146,0.018868805636801,0.127596064804976,0.109432496556502,-0.00450724454963296,-0.0903323212422863,-0.00783332936499625,0.00977899609338566,-0.13465944529083,0.0277551444174969,-0.112352534576441,0.0510756703441105,-0.0678588078896118,-0.140091923429649,0.0749956480688984,0.0898765141414439,-0.196291581890611,-0.187969738801845,0.00844990357568091,0.146010162960166,0.187145134330855,0.0165483315851521,-0.0654486620345666,-0.0259015471098499,0.00187640884346529,-0.017270299330818,-0.033331908136737,-0.0130177274874701,0.0710720850260125,-0.160834234415204,0.00871578681095241,0.066429798040556,0.0150255661695563,0.0104395272575641,0.0503782457349193,-0.0124280161973137,0.0631535197440899,-0.0307900321108929,-0.00398673792916685,-0.0601605997838323,0.00485719811920675,-0.0913916362212159,0.0194232614707998,-0.0337176895308556,-0.0521585271364777,-0.00439178596867743,-0.016432938225555,0.0462478495724924,0.0200301041464627,0.00535322939598358,-0.0184671843498707,-0.017899382935273,0.00193524364574664,0.0341642301911188,-0.0100866615570887,-0.0326359165636443,-0.0126855845797923,0.00197722497965916,0.00501299100575499,-0.0197763847952906,-0.00892131537404244,0.0266510799461539,-0.0123400837497296,0.00996041092950583,0.00370781698559342,5.75086582087908e-14
"B07",-0.0352324525332142,0.0397673874526349,-0.193423273236971,0.196268143187658,0.167994103430946,0.355273738821003,0.138371486911158,-0.0599850496627735,-0.0128987425401964,0.0479411387180813,-0.00610165340142342,-0.0555526191390994,-0.0183440648685075,-0.0637058540573276,-0.00232857783036145,-0.0609489761989798,-0.00544364391357623,-0.0564079699695517,-0.0273348840055619,-0.0626508344765627,-0.0618909976801665,-0.0175099412604264,-0.0400327822937712,-0.0474083739734538,-0.00322157315605316,-0.023044032547937,0.0209562879771335,-0.00459825071756411,0.140489471341667,0.00261939458464297,-0.0243397588306357,-0.00846351651036254,0.00434178117452911,-0.0509696993321559,0.0644724632134942,-0.0872098757016539,0.0246792765517602,0.0332031025712267,-0.000965074582293804,0.0503654405183567,0.06641920067905,0.101535104282794,0.0499817907764928,0.0170583661241009,0.0484252892771915,-0.082122315269832,-0.0164750473413918,0.0213483865843617,0.0287920484128877,0.0124617990730776,-0.0329517363750114,-0.017027004666077,0.0903862142895157,0.0529258053105585,-0.0410391998905028,0.0148192593921307,-0.0654265080264745,0.046680641757381,-0.0520359790414033,-0.0376341113603857,0.000940021237525968,-0.0191573201010668,0.0190261046462574,-0.0245829252857236,0.0411348784991864,0.024907003086559,-0.0176704242583626,5.75940899518509e-14
"C04",-0.457924003080269,0.129900491646251,-0.159118812628451,-0.0750379330107661,0.0920861989530646,0.000749393241110617,-0.157384082023224,-0.0970800672368894,0.0160564341669987,-0.0415484347626844,0.0198373230513245,0.0334938484481001,0.0599679348065919,0.0630108612266648,-0.115597905308876,-0.0465431302518909,-0.0667157839299556,0.0141611894924725,0.0207389237422077,0.0455521522787311,0.00694331884928558,0.077373250074357,-0.00460544586730726,-0.00505573728426037,-0.0466371785736293,-0.127980978815141,0.0813896778832084,-0.0529456959895254,-0.00403917150495758,-0.0050115761988568,-0.0390354514806358,-0.0429882167247763,0.0693488987721845,0.0140608410227069,-0.016924346779848,0.0662385699601061,-0.0677281184919906,0.0760998082562915,-0.0680443530286148,-0.00132989620169954,0.00483225506309409,-0.0992860320940632,0.0562836305129035,0.0285737645088931,-0.0201357172504946,-0.0183839187824283,0.0258458168184665,0.023998424921948,0.0468548541665486,-0.0448096862618968,-0.00746558852117175,0.0398964062672263,-0.0211766280466717,0.00484600412572043,-0.00207044527345499,-0.0604056105084674,0.00983951673005832,0.0366640911038376,0.033006548746607,-0.03260137541513,-0.00587540411182499,-0.0424790166423797,-0.0511141633985564,-0.120244031727741,0.0407273000109605,0.00748176970218342,0.0401662178361218,5.75932801883533e-14
"C17",-0.417885771586847,0.141293036343036,0.0928866421830095,-0.0976670458880052,0.135152961932774,-0.184002434637359,0.030008897420145,-0.073112893673431,0.202642397802898,-0.000387351994280993,-0.197445989559356,0.117958386785853,0.279393823939799,-0.0730114135156846,0.00587176777902391,0.0199137262940427,0.122644815235899,0.0344409884736239,0.134820293352337,-0.0523711525096435,0.0732779031473848,0.0214308128862688,0.0451624636056209,0.0267016640180215,-0.00759152520321144,-0.074889284033293,-0.0885434878684893,-0.0462536899283634,0.0995588195496736,0.0596892966878343,0.00321684434218391,0.039350523344536,-0.122157229049216,-0.0749081197110781,0.0457593760998643,0.112968055235627,-0.0518371799820186,0.0107745911740278,0.0490174414083331,0.00427031879394708,0.0114768253227662,0.0914890987218345,0.0170446158901678,-0.0476907598366581,0.0524798068873104,0.0158245835596033,0.02997635165881,-0.0264957237900207,-0.00995521787601808,0.00495435303932499,0.0136001694005419,-0.0099882845484896,0.000224325324186784,-0.00320248706623109,-0.0132088477475795,-0.0102726451804736,-0.00711092235260852,-0.0213099103082057,-0.00892291368271378,-0.00203449251719561,-0.0253315748619032,-0.0161923237940279,-0.0128321261771869,0.0232796327326766,0.0155430598917179,-0.00258989574030616,0.00210158003196963,5.75705797053669e-14
"C01",-0.377040882888734,0.211916898760799,-0.0533574238448487,-0.0185879011488714,0.156648602666519,-0.144030951425355,0.0510201755998622,-0.0173283816636778,0.16697198147246,0.120966257374101,-0.0698033000813755,0.170060514514306,0.0333653639733367,0.0468250922147517,0.072036731548116,-0.024963394738456,-0.0586405290503189,0.00817312566174335,0.0333830182843624,-0.0662539778087762,4.9499187145682e-05,-0.0664908849570245,0.00174598096610707,-0.00748229301247693,0.10384585831865,0.0438426272516864,0.124394264512768,0.00026090641464786,-0.107804700057936,0.0608504854659041,-0.00470951013486235,-0.00483609978870307,-0.0712138027911107,0.046294152502848,0.0569148516359876,-0.0543090333868981,0.0193282358385948,-0.0191259565039546,-0.0389136470587356,-0.0303985102673605,-0.0199396413330076,-0.0609649948314507,-0.0300010200355305,0.071413911588146,0.00176981880027676,-0.0866346923996658,0.0320169898539697,-0.00910915183596833,0.0467162830959019,0.0246632950070009,-0.000625451520515125,-0.012516790901974,-0.0245639910991886,0.0605104878029189,-0.0278902277120999,0.0270943423017851,-0.0106347594770404,0.0478764567056236,-0.00170810062651959,-0.0138080357162955,0.0469982300095645,0.056908170914294,0.031208902344096,-0.0162908833408246,-0.0932910906026924,-0.0118254964808355,-0.0388028858425092,5.75599680766037e-14
"D14",0.162080544709872,0.0402462464954297,0.228757605752045,-0.0775250474572606,0.025972982041808,0.105459680167328,-0.133134178675647,-0.0401008940077963,0.127580038870628,0.276377267086466,-0.0437954099077119,0.0790958871440309,0.0857402269519533,-0.0158651419528284,-0.0378222144508518,0.0757951917768225,-0.0148018286495823,0.0209088563587675,0.00117719623346598,-0.0812101617936244,-0.0876172973143279,0.0562713070562536,-0.0554056307736942,-0.00950203119839446,0.0562458482135159,0.00917469799864055,0.015125001016842,0.0750008661497556,-0.057873110670274,0.00174300242420899,-0.0129744516097802,-0.0193825245388693,0.0486742569415161,0.0506792518025699,0.112981380084897,-0.00546681465758791,0.0260374294161301,0.0702812747841421,0.0275917135646587,0.0206750073118087,-0.00392380455884404,-0.00339919426847196,-0.0230708331682052,0.0531427387518977,-0.098815511981023,-0.0101841669441869,-0.0353536780011576,-0.0224386152238765,-0.023748436045604,-0.0678483809358024,0.0162920425667372,-0.0943274085485945,0.0753544522970165,-0.0239770601997798,0.0215676263613243,-0.0160309288375148,0.0356826402129576,-0.0611100494068246,0.0197103416021098,0.072444700893384,0.00440818193124095,0.00223463488041143,0.0280482414093023,-0.0106316434974529,0.0701462245955529,0.00543879551702835,0.00763801172739856,5.75273945775841e-14
"A16",0.224988041081994,-0.18368271113486,0.0514468226255417,-0.110903366787312,0.393333763223484,-0.136094490660512,-0.149193651487988,0.0365285476436565,-0.084391839635559,0.0106504627386396,0.00985716348152952,0.159888343825867,-0.0086510438294026,-0.0407109740359777,0.0308707965951939,0.102314308819183,-0.0759761246895334,-0.165663319020642,-0.0657154282348009,0.0185660775452477,0.0627811019531387,0.0174476101393436,-0.0797594391743002,-0.0658610793241296,0.0942182709312573,-0.132408334741326,-0.124370367811286,0.0268378592291089,0.0386391230943704,0.0585225862178975,0.100746136397398,-0.0361736898436806,-0.00259473971009096,0.0581680732161801,-0.0374442431986703,-0.0274601407793666,0.115264803003432,-0.0220772043843342,-0.0529609197377286,0.0904033100851746,-0.0243835530471105,0.00899404430520728,0.021329503660496,0.0083791840250206,-0.0146271316997131,0.0192640596111502,-0.038257287130605,0.0428782731103724,-0.0467485958194513,0.0660057885820469,-0.023189155039973,0.0122508725428855,-0.00627886084383253,-0.00965934482083243,-0.00499910823485293,-0.0302602860833318,-0.00620618046688054,0.016111119844029,0.0188478650355578,-0.031053664245683,-0.0017141387431761,0.0121497638571782,-0.0185101103929065,0.00738287484401653,-0.00603795751959573,-0.00612906827653283,0.0204115717311494,5.75429257737049e-14
"C13",-0.332743916867204,-0.0687819522952477,0.0992224324048312,-0.196610452200217,0.252815797059042,0.0656701237394714,-0.081161038338578,0.0106461338229544,0.180320224074078,0.0698883327383736,-0.275316610772824,-0.128140934292342,-0.182057733588813,-0.0288526416678653,0.043718767154158,0.0242794430894935,-0.211318670756193,0.120243443615411,-0.140442481600816,0.124975493234797,0.0993752233068594,-0.104620861311181,-0.17345772594957,-0.0367107527899653,-0.147283845556536,0.113868595649422,-0.0352324523994293,-0.0114762843705721,0.00143469841215187,0.00314532380309923,-0.0347789212228753,0.0461653255090789,0.0246443518241827,-0.0570151834209362,-0.0165273114862461,0.0119170891938644,-0.0289578020921037,0.018184537082465,0.0100608367469861,-0.0232145679518808,0.00110558082845437,-0.0147061193363675,0.00160472338608331,0.000170965775777278,0.0113670760552261,0.0231765081189847,-0.00122262350680315,-0.00625460541594531,0.00732561853841861,0.00749563825308935,0.00996884154263993,0.00556186531057155,-0.00527854016551465,-0.0188269051823074,-0.00194205841893852,0.0241341146307255,-0.0145058175916259,-0.0103255912052744,-0.00909017138034415,0.0017064413109338,-0.0031293762411352,-0.0157732051585723,0.00338096102403691,0.0166020361523512,-0.000776591340632507,0.00484423272618547,0.0042874792997799,5.75757499944769e-14
"C03",-0.356028746504992,-0.0606027816021249,-0.128776302772002,0.0655805672425334,-0.14738969427409,0.0668463332682837,-0.132588320947271,-0.0152293150435193,-0.0452864313336805,-0.0881274577399608,-0.0844904945595075,0.0545686884269481,0.0582723753160403,-0.00379312442592032,0.0196002473615358,0.0960881743383729,-0.0595979558388794,0.00711519838716365,0.0360624365744017,0.0567154413737331,-0.0465747710245982,-0.0214109409493849,0.0715473418473893,-0.14502247283615,-0.02932588891592,-0.0127103271420316,-0.0214173425383001,0.0513805576130431,-0.114813610346669,0.0206012178594524,-0.00903651108115085,-0.0108936886570989,0.0400008060739306,-0.0261168449494043,0.00154473979175756,-0.0814364578458795,0.0521168369248458,0.0506882788748411,0.0994454987875088,0.0139696553292867,-0.152655507943595,0.0144387048561126,0.12436510782755,-0.082310796090618,0.0494051837536605,0.0428909442690525,0.0453483407698326,0.0083863409961298,0.00319188564841965,-0.0647649517854465,-0.0734454489373098,0.0192687060556112,0.00708011876535518,0.0492623683741327,-0.0215001682541112,-0.0290048447436555,0.00972942735502028,0.016902152986172,-0.0129577321083064,0.0410230522709115,-0.000549078295135786,0.0390468182169807,0.0156415706743619,0.0285733447031266,0.00162685566550682,-0.0169035988661517,-0.0109587233715163,5.76002190822572e-14
"A05",0.284529913445297,-0.0155085861938812,-0.143735709995326,-0.190211569758381,0.0343517418124342,-0.0537215320727723,-0.156214367726761,0.0526473234842243,-0.0865717918373734,-0.154667999035595,0.0107429301396281,-0.0763687083423319,0.0721355341798119,-0.0683860250562799,0.206998006651632,0.0655719953672628,-0.0973689557274855,0.0876248356149821,0.00676340505115083,-0.0954791382253078,0.0111596588209199,0.159820069643413,0.0174694916626825,-0.0397737106382776,0.0395031234792908,0.121760511033433,-0.00365991139744768,0.0243042380587762,-0.014705575569745,-0.146407942998915,0.010282450047043,-0.0544801009087978,-0.0870073643699389,-0.0331569027547343,0.0643346448865882,-0.0121265468311346,0.0189584404243623,0.0304517010132506,0.05316183975792,0.0170334583543147,0.104536078698952,0.0327902442165097,0.0144399550090123,0.0614822180773327,0.0130121974157464,0.0151701777230595,-0.0322432437100971,0.0297884611013101,-0.00249840209447897,-0.0530824529357303,0.0157441925088834,0.0550376659790425,-0.0516135401531507,0.0588462308105317,0.0294479316877358,-0.0184669021022513,0.0012134583668454,-0.0397805279715093,0.0116804123183251,-0.0235691045560875,-0.0400004041811059,-0.00764402278757805,0.0180104188897458,-0.0360153097553451,-0.0294946935779241,0.00993495540127547,-0.0157446095018075,5.75320769757165e-14
"A03",0.278895236491711,-0.0171355053471982,-0.15197701080214,0.0792833084200692,-0.12483505570361,0.00545582934513832,-0.150241268843076,-0.0175564055160214,0.0108525203875544,-0.0114376442055928,-0.11503194388333,0.057312564868579,0.0645638181652809,-0.136741743190059,0.0482830239555823,-0.0329085758168227,-0.123858434200243,-0.0274456031045966,0.0303578398428251,0.0333551508191283,0.00249596822394747,-0.06150166810977,0.0873458349010771,-0.0838153855432364,-0.0284624434610299,-0.00977855583611898,0.0392072813054782,-0.00461496202493099,-0.0531867705319621,-0.0609894607590098,0.0276314312659168,-0.0399336336668528,-0.103351970936865,0.0235566850994377,-0.0654920073014234,-0.0559246623659516,-0.0419794277501824,-0.0355211803099361,0.0175669697998679,-0.0253254941300846,-0.0628497612579497,0.0505469088608995,-0.0553305958588995,0.0254170196707068,-0.057959138221463,-0.0504234541120336,-1.72264593637921e-05,-0.0540267411192599,0.0179780772386681,0.0279803624524902,0.033132339812915,-0.0536541895811785,0.000477087075034574,-0.0670469843607128,0.0916149792877095,0.00318575664435133,0.0188004523784911,0.0721544995097863,-0.0394385151521325,-0.0446664669568037,0.000858370982800823,-0.0422759009056919,-0.0771978376157935,0.022144604379109,0.0373307378185296,0.059353177014334,-0.00927088579801004,5.75457650281441e-14
"D04",0.32267529489015,0.13831362137044,-0.22824999104511,-0.0233124894799869,0.142265248995202,0.0933885976212308,-0.155110970335196,-0.202969711800834,-0.0585714206946667,-0.0105339769383768,-0.0414989991661911,0.0268474785823966,-0.00904465940451542,0.0651862025760173,-0.0809279193781871,-0.107741637051604,-0.0886587478084734,0.0312459774062011,0.215089488336889,-0.0573760540814825,-0.085971360451122,0.0767435269449535,-0.0554150330157018,0.118691659819525,-0.0823235911994954,0.038249408351373,-0.151443332845999,-0.0254506200925645,0.00726021730340416,-0.111968223978898,-0.0505501993183894,0.0568691988146604,0.00945835650283176,0.0237080912846653,-0.0264718027057135,-0.0577000658600628,0.0298843744923499,-0.0371591605620897,-0.0703384239008372,-0.0313412048185386,-0.0129579473016051,0.0392527493181019,-0.0264519808222809,-0.0591718798676036,0.0158333117662397,-0.0204670529786596,0.0170693087174814,-0.00931935331715929,-0.0152309269117355,0.00696882843069247,-0.0358203673288468,-0.0428403610009581,-0.0252175043844639,0.0166910071931382,-0.0070094533932102,0.0545259110260294,0.0427453837989404,-0.000179983101588535,0.0475876947364575,0.0219992306818829,0.0483337252848156,0.0122860936407975,-0.00934440016426458,0.0165783812565039,-0.0206054097168795,-0.0398717906393815,0.0361361968936899,5.75841186799958e-14
"C09",-0.31444064347761,-0.219866240136724,-0.0377655569785243,0.131657855049812,0.0248090759429736,-0.0704290146422322,0.110382597518139,-0.0036299250790929,0.0183597528383018,0.0635345896639133,-0.0849344582392927,-0.0546841520918675,0.0496133488559133,0.00768695825669374,-0.111724825295705,0.0911000320113879,-0.019369042832202,-0.0556948673238328,0.0707402640796735,-0.151472633837566,0.019518056022916,-0.0709303803123102,-0.0142724871655838,-0.00709527186117631,0.138162794570069,0.059849100474295,-0.0791582459428751,0.00650167499138824,-0.0515500202651433,-0.155895256368408,0.0361628012245109,0.024162144131698,0.023472842750233,0.0368582010162163,-0.168609136724746,-0.0283171089658777,-0.166818423521971,-0.00698583314361203,0.00904471244162708,0.0442132250764486,0.0192544560207146,-0.0561641706425555,0.0283715629261103,-0.0407298160452123,-0.0384907150531912,0.0102029206261419,-0.00248358110437008,0.0290221635136448,-0.00885789718574612,0.0360235541260976,0.0298282017756805,0.00309947383903575,0.0194700736474022,0.0368643272089492,0.0117739687522477,-0.0129899909803777,-0.0335381320658627,-0.0279084317252222,-0.0512492613390282,0.00710201113304578,0.003563511676621,-0.00431166616094764,0.060114562538451,-0.0248397679585086,0.00800319161346472,0.00776824526908639,0.0176733151622177,5.75958822735673e-14
"B15",-0.0356615466021942,-0.258281262410102,0.00148999383376353,0.18634262418294,0.0290571518864984,-0.00614931999062267,0.0622368593781098,-0.100532907412228,0.0187150784743004,0.078626903283673,-0.0411758311865688,0.000402212593634181,-0.122728291892005,-0.0335417680603515,0.0090479887674543,0.00679836960698158,0.106877393773489,0.100022381573068,0.110547648077833,0.0602660660618247,-0.0555592191938928,0.0291765555557258,-0.0580050926986094,-0.0310316075947543,0.089313445143177,-0.00143650117869665,0.0248391824708146,-0.0233417659838328,-0.119559915940131,-0.0350397582697704,0.0117194410838082,0.010859198982304,0.0277174715757303,0.0392075781806636,0.0102853257099804,0.00206000217305403,-0.00435516000419504,0.0329252894159495,0.0463687663445718,0.0127422677962599,0.0521355320079482,0.0619341186214041,0.0161794017763699,0.0368334735196055,-0.0246034361327733,-0.0236152385974978,0.0731760000156806,0.0502437617426842,-0.00735934565318267,-0.0137617224988971,0.0336175890508871,0.0833606979553767,0.0329183464885292,-0.0625745599501295,-0.0569826674742041,-0.0136202500922843,-0.0483001667030041,-0.0342481388037379,0.0729481980680697,-0.0350571785617111,0.0296221978961853,-0.0305472998175591,-0.106893282539677,0.0552252621031475,-0.0189339581228779,-0.0303514803710992,-0.0243753884363405,5.75103929322668e-14
"D16",0.303826531136006,-0.125401470379354,0.0240686802484661,0.0170626082745245,0.430794513417543,0.0227486084425928,-0.101707497814916,0.164271323378794,-0.341045959180641,-0.0171410922661398,0.0266049194492489,0.176529603745757,-0.0336653948970498,0.0388606331055229,-0.110478204538234,0.033481311836161,0.131953778217914,-0.0502414719869623,0.0590755652170174,0.00983632056653267,0.05737596611659,-0.130199063309828,0.108211074464563,0.0246122929553605,-0.0639195074518637,0.149760121183016,0.108388683946057,-0.0447548282611787,-0.042237268974161,-0.0149934116724587,-0.0683059865840574,0.09452187554302,0.00868939526031184,-0.0457600562011713,0.0490525273322595,0.0579855674597722,-0.0144494732006537,0.0305301295381363,0.0693305440429344,0.0194888793315021,-0.0143705884698625,-0.0136059018314122,-0.0313359961682029,-0.0335016549707863,0.00490924951899423,-0.0201263625574503,-0.0239519767299438,-0.00939463409346786,0.0396891298099445,-0.00299885149236928,0.00920494466857335,0.000679715779628012,0.0124756509502744,-0.00457191677126736,0.0137096265466678,-0.0261298077462413,0.00809242320166584,0.000500001132980239,-0.00306211993389566,0.00366571842782797,-0.00570153545081774,-0.007656062596259,0.000427945615103497,-0.00746024598416473,0.00680381866707365,-0.00310107212238424,-0.00438920526662683,5.75571965848003e-14
"A07",0.209709081126425,-0.00070866844207551,-0.218058666065474,0.116174420560817,0.177595064123749,0.178000776463129,0.0695816982565832,0.124501171599542,0.184156146534577,0.00234887978445625,0.171691078942331,0.0128140295393066,0.0510550513162913,-0.0403967305245563,0.0993484820136869,-0.0555371516102923,-0.0566366717047489,-0.0462824630495183,-0.0359074672315697,0.0269681036571191,0.00703698774281002,0.0345047874859412,0.0454383587453258,0.0481173475414474,-0.0381430063487197,-0.0040003307514002,-0.0223500852872195,0.0271112278881141,0.0312153960807408,-0.0141717369882596,-0.0184387460045403,0.0153346349627019,-0.0778140715233584,0.0112575022229908,-0.0369594291784486,-0.0180292024198945,-0.0266610731013697,-0.0376821043064389,0.0316852993515361,-0.0580910440018347,-0.0443682020675829,-0.0434280586314105,-0.026366173621297,-0.00708419922165141,-0.0284141397556298,-0.026153247677117,0.0253964934362631,0.00240477006625251,-0.0226733899334584,-0.0358179559464859,0.026790386558652,0.0129738557965548,-0.0696527869150117,-0.0982512658919576,-0.0764700518058425,-0.0825687986260639,-0.110304105584058,-0.0125892654358712,0.0141585994469641,0.0770149410105094,-0.0335144169002537,0.0571486107656789,0.0183134140196896,-0.00527820742847076,0.024502826288235,-0.0148000448011573,0.00982404843228352,5.75248805837966e-14
"D15",0.254859914453958,0.0577000630872565,-0.0258946212805512,0.0675904998213062,0.105158354192541,0.141806869153656,0.126197230823838,0.0941630489269147,-0.0597885955325201,-0.049989064766286,0.00829972859399656,0.0458800427360545,0.0423747768687092,0.103884763992793,0.154122181612262,0.0389626006933634,0.149751373538285,0.20261800447194,0.0311233798554336,0.0687518023631623,0.0405077784603519,-0.0416044934913205,-0.116113965293733,0.0578557688663034,-0.00146583266491744,-0.13635820434799,-0.0963008442897921,0.0788298715827979,-0.163578882538535,-0.0243187744443585,0.0508840012828733,-0.0574274108260755,0.0491660769553244,0.0264297015578929,0.0479128534317669,0.00362870038597461,-0.0954648841734935,0.0170811629416153,-0.00447521765339369,-0.0428232085312528,0.0186200012832423,-0.00938774036695833,-0.0298998600832804,-0.00678809184840072,0.0639202331249239,0.0294721950482528,-0.0576425243479318,-0.0272971955604334,-0.0208814908559737,0.0260074492363172,0.00805749375607671,-0.00461049301892593,-0.000776896737149084,0.0167603489556125,0.00778977206797618,0.00901374532549061,0.0166119268466743,0.103463397298273,0.00536571681994738,0.0081701592256738,-0.0322916884751715,0.00510860488108995,0.0220794446931135,-0.00422861563767828,0.0215556296446806,0.0230636719566785,-0.0075513826629112,5.75509420935177e-14
